Month,PolicyYear,MonthInPY,Age,BOP_AV,BOP_BB,FinalMortality,FinalLapse,PWD_Rate,RiderChargeRate,CreditedRate,SurrChgPct,FPW_Pct,Lives,Mortality,Lapse,PWD,SurrChg,RiderChg,Interest,EOP_AV,BaseLapse,DynamicLapse,LapseSkew,NetIndexCreditReimb,HedgeGains
11,1,11,57,801.00175228,1041.30227810,0.00017571,0.00018861,0.00000000,0.00000000,0.00000000,0.09000000,0.00000000,0.0037967618,0.14073494,0.13746721,0.00000000,0.01359566,0.00000000,0.00000000,800.70995447,-5.74481029,-0.34715163,0.08333333,0.000000000,0.010326999
12,1,12,57,800.70995447,1040.92294094,0.00017551,0.00018861,0.00000000,0.00500000,0.00000000,0.09000000,0.00000000,0.0037953794,0.14048198,0.13738159,0.00000000,0.01358719,5.20279520,0.00000000,795.21570850,-5.74481029,-0.34715163,0.08333333,0.000000000,0.196724449
13,2,1,58,795.21570850,1120.58579975,0.00019210,0.00018759,0.00000000,0.00000000,0.03780000,0.09000000,0.05000000,0.0037939385,0.15758261,0.14072375,4.71579857,0.01315679,0.00000000,29.88089660,820.06934338,-5.75022576,-0.34715163,0.08333333,3.757394223,3.768330878
14,2,2,58,820.06934338,1120.16036174,0.00019188,0.00016531,0.00000000,0.00000000,0.00000000,0.09000000,0.05000000,0.0037925835,0.15643415,0.12325081,4.71400819,0.01152318,0.00000000,0.00000000,815.06412706,-5.75022576,-0.47346800,0.08333333,0.000000000,0.009334173
15,2,3,58,815.06412706,1119.76029101,0.00019165,0.00017380,0.00000000,0.00000000,0.00000000,0.09000000,0.05000000,0.0037911976,0.15529105,0.12878314,4.71232456,0.01204041,0.00000000,0.00000000,810.05568790,-5.75022576,-0.42344828,0.08333333,0.000000000,0.009602954
16,2,4,58,810.05568790,1119.35111394,0.00019143,0.00017221,0.00000000,0.00000000,0.00000000,0.09000000,0.05000000,0.0037898191,0.15415026,0.12682214,4.71060260,0.01185707,0.00000000,0.00000000,805.05225582,-5.75022576,-0.43258670,0.08333333,0.000000000,0.009607993
17,2,5,58,805.05225582,1118.94410953,0.00019120,0.00017063,0.00000000,0.00000000,0.00000000,0.09000000,0.05000000,0.0037884480,0.15301289,0.12487368,4.70888979,0.01167490,0.00000000,0.00000000,800.05380455,-5.75022576,-0.44183140,0.08333333,0.000000000,0.009612396
18,2,6,58,800.05380455,1118.53927940,0.00019098,0.00016904,0.00000000,0.00000000,0.00000000,0.09000000,0.05000000,0.0037870842,0.15187893,0.12293783,4.70718613,0.01149391,0.00000000,0.00000000,795.06030774,-5.75022576,-0.45118425,0.08333333,0.000000000,0.009616159
19,2,7,58,795.06030774,1118.13662511,0.00019075,0.00016744,0.00000000,0.00000000,0.00000000,0.09000000,0.05000000,0.0037857278,0.15074837,0.12101464,4.70549163,0.01131411,0.00000000,0.00000000,790.07173899,-5.75022576,-0.46064715,0.08333333,0.000000000,0.009619272
20,2,8,58,790.07173899,1117.73614815,0.00019053,0.00016585,0.00000000,0.00000000,0.00000000,0.09000000,0.05000000,0.0037843788,0.14962119,0.11910420,4.70380629,0.01113549,0.00000000,0.00000000,785.08807182,-5.75022576,-0.47022206,0.08333333,0.000000000,0.009621730
21,2,9,58,785.08807182,1117.33784996,0.00019030,0.00016425,0.00000000,0.00000000,0.00000000,0.09000000,0.05000000,0.0037830371,0.14849738,0.11720655,4.70213012,0.01095808,0.00000000,0.00000000,780.10927969,-5.75022576,-0.47991099,0.08333333,0.000000000,0.009623527
22,2,10,58,780.10927969,1116.94173194,0.00019008,0.00016264,0.00000000,0.00000000,0.00000000,0.09000000,0.05000000,0.0037817029,0.14737694,0.11532178,4.70046312,0.01078186,0.00000000,0.00000000,775.13533599,-5.75022576,-0.48971598,0.08333333,0.000000000,0.009624654
23,2,11,58,775.13533599,1116.54779540,0.00018986,0.00016104,0.00000000,0.00000000,0.00000000,0.09000000,0.05000000,0.0037803760,0.14625984,0.11344994,4.69880531,0.01060686,0.00000000,0.00000000,770.16621405,-5.75022576,-0.49963912,0.08333333,0.000000000,0.009625106
24,2,12,58,770.16621405,1116.15604159,0.00018963,0.00015942,0.00000000,0.01500000,0.00000000,0.09000000,0.05000000,0.0037790566,0.14510859,0.11156229,4.69715668,0.01043037,16.63449208,0.00000000,748.56746404,-5.75022576,-0.50968257,0.08333333,0.000000000,0.608884210
25,3,1,59,748.56746404,1115.76647170,0.00020508,0.00025210,0.00000000,0.00000000,0.03780000,0.08000000,0.05000000,0.0037773290,0.15830287,0.17980735,4.69551724,0.01478935,0.00000000,28.11835959,771.63740682,-5.28231613,-0.51984853,0.08333333,3.536981268,3.549377184
26,3,2,59,771.63740682,1115.25642188,0.00020482,0.00024032,0.00000000,0.00000000,0.00000000,0.08000000,0.05000000,0.0037756478,0.15707032,0.17028610,4.69337078,0.01400622,0.00000000,0.00000000,766.60267341,-5.28231613,-0.56763414,0.08333333,0.000000000,0.010945467
27,3,3,59,766.60267341,1114.76002729,0.00020456,0.00025325,0.00000000,0.00000000,0.00000000,0.08000000,0.05000000,0.0037739194,0.15584260,0.17826960,4.69128178,0.01466287,0.00000000,0.00000000,761.56261656,-5.28231613,-0.51530205,0.08333333,0.000000000,0.011314573
28,3,4,59,761.56261656,1114.24973107,0.00020431,0.00025067,0.00000000,0.00000000,0.00000000,0.08000000,0.05000000,0.0037722026,0.15461715,0.17528521,4.68913428,0.01441740,0.00000000,0.00000000,756.52916251,-5.28231613,-0.52553688,0.08333333,0.000000000,0.011301323
29,3,5,59,756.52916251,1113.74283234,0.00020405,0.00024808,0.00000000,0.00000000,0.00000000,0.08000000,0.05000000,0.0037704972,0.15339589,0.17232293,4.68700109,0.01417375,0.00000000,0.00000000,751.50226885,-5.28231613,-0.53589774,0.08333333,0.000000000,0.011287138
30,3,6,59,751.50226885,1113.23933182,0.00020379,0.00024549,0.00000000,0.00000000,0.00000000,0.08000000,0.05000000,0.0037688034,0.15217880,0.16938287,4.68488219,0.01393192,0.00000000,0.00000000,746.48189308,-5.28231613,-0.54638699,0.08333333,0.000000000,0.011272011
31,3,7,59,746.48189308,1112.73923011,0.00020354,0.00024289,0.00000000,0.00000000,0.00000000,0.08000000,0.05000000,0.0037671211,0.15096585,0.16646511,4.68277759,0.01369194,0.00000000,0.00000000,741.46799260,-5.28231613,-0.55700702,0.08333333,0.000000000,0.011255937
32,3,8,59,741.46799260,1112.24252767,0.00020328,0.00024029,0.00000000,0.00000000,0.00000000,0.08000000,0.05000000,0.0037654503,0.14975702,0.16356976,4.68068730,0.01345379,0.00000000,0.00000000,736.46052472,-5.28231613,-0.56776028,0.08333333,0.000000000,0.011238908
33,3,9,59,736.46052472,1111.74922486,0.00020302,0.00023768,0.00000000,0.00000000,0.00000000,0.08000000,0.05000000,0.0037637910,0.14855231,0.16069692,4.67861132,0.01321750,0.00000000,0.00000000,731.45944667,-5.28231613,-0.57864932,0.08333333,0.000000000,0.011220921
34,3,10,59,731.45944667,1111.25932189,0.00020277,0.00023507,0.00000000,0.00000000,0.00000000,0.08000000,0.05000000,0.0037621433,0.14735169,0.15784669,4.67654965,0.01298306,0.00000000,0.00000000,726.46471558,-5.28231613,-0.58967670,0.08333333,0.000000000,0.011201968
35,3,11,59,726.46471558,1110.77281883,0.00020251,0.00023246,0.00000000,0.00000000,0.00000000,0.08000000,0.05000000,0.0037605070,0.14615514,0.15501918,4.67450228,0.01275050,0.00000000,0.00000000,721.47628848,-5.28231613,-0.60084509,0.08333333,0.000000000,0.011182046
36,3,12,59,721.47628848,1110.28971564,0.00020226,0.00022984,0.00000000,0.01500000,0.00000000,0.08000000,0.05000000,0.0037588823,0.14491647,0.15216600,4.67246922,0.01251582,16.53943753,0.00000000,699.95478343,-5.28231613,-0.61215721,0.08333333,0.000000000,0.607221369
37,4,1,60,699.95478343,1109.81001209,0.00022228,0.00036570,0.00000000,0.00000000,0.03780000,0.07000000,0.05000000,0.0037566724,0.16036867,0.24629574,4.67045047,0.01754544,0.00000000,26.28174779,721.14187090,-4.80718207,-0.62361585,0.08333333,3.307286352,3.322193103
38,4,2,60,721.14187090,1109.15755302,0.00022200,0.00034645,0.00000000,0.00000000,0.00000000,0.07000000,0.05000000,0.0037545372,0.15903678,0.23168705,4.66770470,0.01650476,0.00000000,0.00000000,716.06693761,-4.80718207,-0.67757667,0.08333333,0.000000000,0.013062525
39,4,3,60,716.06693761,1108.52713159,0.00022172,0.00036606,0.00000000,0.00000000,0.00000000,0.07000000,0.05000000,0.0037523306,0.15771144,0.24306761,4.66505168,0.01731548,0.00000000,0.00000000,710.98379141,-4.80718207,-0.62262495,0.08333333,0.000000000,0.013568753
40,4,4,60,710.98379141,1107.87564453,0.00022144,0.00036184,0.00000000,0.00000000,0.00000000,0.07000000,0.05000000,0.0037501423,0.15638794,0.23854429,4.66231000,0.01699325,0.00000000,0.00000000,705.90955592,-4.80718207,-0.63422002,0.08333333,0.000000000,0.013525738
41,4,5,60,705.90955592,1107.22953335,0.00022116,0.00035760,0.00000000,0.00000000,0.00000000,0.07000000,0.05000000,0.0037479721,0.15506949,0.23406041,4.65959095,0.01667383,0.00000000,0.00000000,700.84416125,-4.80718207,-0.64596716,0.08333333,0.000000000,0.013481413
42,4,6,60,700.84416125,1106.58879482,0.00022088,0.00035336,0.00000000,0.00000000,0.00000000,0.07000000,0.05000000,0.0037458202,0.15375606,0.22961608,4.65689451,0.01635723,0.00000000,0.00000000,695.78753736,-4.80718207,-0.65786938,0.08333333,0.000000000,0.013435776
43,4,7,60,695.78753736,1105.95342548,0.00022061,0.00034912,0.00000000,0.00000000,0.00000000,0.07000000,0.05000000,0.0037436864,0.15244763,0.22521146,4.65422067,0.01604345,0.00000000,0.00000000,690.73961415,-4.80718207,-0.66992977,0.08333333,0.000000000,0.013388826
44,4,8,60,690.73961415,1105.32342160,0.00022033,0.00034487,0.00000000,0.00000000,0.00000000,0.07000000,0.05000000,0.0037415707,0.15114416,0.22084667,4.65156940,0.01573252,0.00000000,0.00000000,685.70032141,-4.80718207,-0.68215151,0.08333333,0.000000000,0.013340561
45,4,9,60,685.70032141,1104.69877918,0.00022005,0.00034062,0.00000000,0.00000000,0.00000000,0.07000000,0.05000000,0.0037394732,0.14984563,0.21652185,4.64894070,0.01542443,0.00000000,0.00000000,680.66958880,-4.80718207,-0.69453786,0.08333333,0.000000000,0.013290979
46,4,10,60,680.66958880,1104.07949395,0.00021977,0.00033636,0.00000000,0.00000000,0.00000000,0.07000000,0.05000000,0.0037373939,0.14855201,0.21223714,4.64633454,0.01511920,0.00000000,0.00000000,675.64734592,-4.80718207,-0.70709216,0.08333333,0.000000000,0.013240080
47,4,11,60,675.64734592,1103.46556137,0.00021950,0.00033210,0.00000000,0.00000000,0.00000000,0.07000000,0.05000000,0.0037353326,0.14726327,0.20799268,4.64375090,0.01481683,0.00000000,0.00000000,670.63352223,-4.80718207,-0.71981786,0.08333333,0.000000000,0.013187864
48,4,12,60,670.63352223,1102.85697659,0.00021922,0.00032783,0.00000000,0.01500000,0.00000000,0.07000000,0.05000000,0.0037332895,0.14592002,0.20370575,4.64118978,0.01451144,16.41953021,0.00000000,649.20866503,-4.80718207,-0.73271849,0.08333333,0.000000000,0.605136202
49,5,1,61,649.20866503,1102.25373446,0.00024657,0.00036625,0.00000000,0.00000000,0.03780000,0.06000000,0.05000000,0.0037310019,0.16491823,0.23099975,4.63865113,0.01396287,0.00000000,24.36474653,668.52487958,-4.68349847,-0.74579767,0.08333333,3.067510942,3.081921028
50,5,2,61,668.52487958,1101.57834320,0.00024626,0.00034429,0.00000000,0.00000000,0.00000000,0.06000000,0.05000000,0.0037287989,0.16346860,0.21550898,4.63580886,0.01302652,0.00000000,0.00000000,663.49706662,-4.68349847,-0.80752328,0.08333333,0.000000000,0.012580021
51,5,3,61,663.49706662,1100.92789836,0.00024595,0.00036486,0.00000000,0.00000000,0.00000000,0.06000000,0.05000000,0.0037265216,0.16202626,0.22665997,4.63307157,0.01370055,0.00000000,0.00000000,658.46160827,-4.68349847,-0.74958674,0.08333333,0.000000000,0.013065132
52,5,4,61,658.46160827,1100.25553071,0.00024564,0.00036003,0.00000000,0.00000000,0.00000000,0.06000000,0.05000000,0.0037242649,0.16058614,0.22194799,4.63024203,0.01341573,0.00000000,0.00000000,653.43541638,-4.68349847,-0.76290127,0.08333333,0.000000000,0.013007383
53,5,5,61,653.43541638,1099.58923348,0.00024533,0.00035519,0.00000000,0.00000000,0.00000000,0.06000000,0.05000000,0.0037220287,0.15915166,0.21728350,4.62743802,0.01313379,0.00000000,0.00000000,648.41840941,-4.68349847,-0.77640305,0.08333333,0.000000000,0.012948337
54,5,6,61,648.41840941,1098.92899836,0.00024502,0.00035035,0.00000000,0.00000000,0.00000000,0.06000000,0.05000000,0.0037198130,0.15772278,0.21266664,4.62465953,0.01285472,0.00000000,0.00000000,643.41050574,-4.68349847,-0.79009606,0.08333333,0.000000000,0.012887997
55,5,7,61,643.41050574,1098.27481666,0.00024472,0.00034551,0.00000000,0.00000000,0.00000000,0.06000000,0.05000000,0.0037176178,0.15629947,0.20809756,4.62190652,0.01257854,0.00000000,0.00000000,638.41162366,-4.68349847,-0.80398440,0.08333333,0.000000000,0.012826367
56,5,8,61,638.41162366,1097.62667928,0.00024441,0.00034067,0.00000000,0.00000000,0.00000000,0.06000000,0.05000000,0.0037154430,0.15488170,0.20357641,4.61917894,0.01230525,0.00000000,0.00000000,633.42168135,-4.68349847,-0.81807226,0.08333333,0.000000000,0.012763453
57,5,9,61,633.42168135,1096.98457671,0.00024410,0.00033582,0.00000000,0.00000000,0.00000000,0.06000000,0.05000000,0.0037132887,0.15346943,0.19910334,4.61647676,0.01203488,0.00000000,0.00000000,628.44059695,-4.68349847,-0.83236399,0.08333333,0.000000000,0.012699258
58,5,10,61,628.44059695,1096.34849901,0.00024379,0.00033098,0.00000000,0.00000000,0.00000000,0.06000000,0.05000000,0.0037111547,0.15206262,0.19467851,4.61379993,0.01176742,0.00000000,0.00000000,623.46828846,-4.68349847,-0.84686405,0.08333333,0.000000000,0.012633790
59,5,11,61,623.46828846,1095.71843581,0.00024348,0.00032614,0.00000000,0.00000000,0.00000000,0.06000000,0.05000000,0.0037090410,0.15066125,0.19030206,4.61114842,0.01150288,0.00000000,0.00000000,618.50467385,-4.68349847,-0.86157701,0.08333333,0.000000000,0.012567055
60,5,12,61,618.50467385,1095.09437626,0.00024318,0.00032130,0.00000000,0.01500000,0.00000000,0.06000000,0.05000000,0.0037069476,0.14920301,0.18589657,4.60852217,0.01123659,16.29496387,0.00000000,597.25485165,-4.68349847,-0.87650760,0.08333333,0.000000000,0.600323807
61,6,1,62,597.25485165,1094.47630906,0.00027274,0.00036080,0.00000000,0.00000000,0.03780000,0.05000000,0.05000000,0.0037045995,0.16772574,0.21133959,4.60592113,0.01053924,0.00000000,22.40212957,614.66145551,-4.55259044,-0.89166069,0.08333333,2.822029174,2.835734234
62,6,2,62,614.66145551,1093.78301218,0.00027240,0.00033580,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.0037023467,0.16615535,0.19509468,4.60300351,0.00972913,0.00000000,0.00000000,609.68747285,-4.55259044,-0.96335893,0.08333333,0.000000000,0.011911947
63,6,3,62,609.68747285,1093.11787805,0.00027206,0.00035709,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.0037000177,0.16459299,0.20577276,4.60020440,0.01026163,0.00000000,0.00000000,604.70664105,-4.55259044,-0.90200238,0.08333333,0.000000000,0.012365627
64,6,4,62,604.70664105,1092.43025723,0.00027171,0.00035157,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.0036977119,0.16303333,0.20092779,4.59731067,0.01002002,0.00000000,0.00000000,599.73534924,-4.55259044,-0.91753923,0.08333333,0.000000000,0.012292751
65,6,5,62,599.73534924,1091.74946742,0.00027137,0.00034606,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.0036954292,0.16147992,0.19614020,4.59444568,0.00978127,0.00000000,0.00000000,594.77350217,-4.55259044,-0.93331232,0.08333333,0.000000000,0.012218667
66,6,6,62,594.77350217,1091.07549211,0.00027103,0.00034055,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.0036931695,0.15993272,0.19141014,4.59160936,0.00954539,0.00000000,0.00000000,589.82100456,-4.55259044,-0.94932708,0.08333333,0.000000000,0.012143386
67,6,7,62,589.82100456,1090.40831420,0.00027069,0.00033505,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.0036909328,0.15839169,0.18673776,4.58880166,0.00931238,0.00000000,0.00000000,584.87776108,-4.55259044,-0.96558911,0.08333333,0.000000000,0.012066921
68,6,8,62,584.87776108,1089.74791596,0.00027035,0.00032955,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.0036887189,0.15685678,0.18212322,4.58602248,0.00908226,0.00000000,0.00000000,579.94367635,-4.55259044,-0.98210417,0.08333333,0.000000000,0.011989285
69,6,9,62,579.94367635,1089.09427902,0.00027001,0.00032406,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.0036865279,0.15532795,0.17756666,4.58327176,0.00885503,0.00000000,0.00000000,575.01865494,-4.55259044,-0.99887822,0.08333333,0.000000000,0.011910492
70,6,10,62,575.01865494,1088.44738434,0.00026967,0.00031857,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.0036843597,0.15380516,0.17306826,4.58054941,0.00863070,0.00000000,0.00000000,570.10260142,-4.55259044,-1.01591740,0.08333333,0.000000000,0.011830557
71,6,11,62,570.10260142,1087.80721220,0.00026933,0.00031310,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.0036822141,0.15228838,0.16862814,4.57785535,0.00840928,0.00000000,0.00000000,565.19542027,-4.55259044,-1.03322804,0.08333333,0.000000000,0.011749496
72,6,12,62,565.19542027,1087.17374218,0.00026899,0.00030763,0.00000000,0.01500000,0.00000000,0.05000000,0.05000000,0.0036800912,0.15071353,0.16417673,4.57518950,0.00818729,16.16640951,0.00000000,544.13074370,-4.55259044,-1.05081669,0.08333333,0.000000000,0.595233349
73,7,1,63,544.13074370,1086.54695311,0.00030068,0.00034701,0.00000000,0.00000000,0.03780000,0.04000000,0.05000000,0.0036777080,0.16833721,0.18689754,4.57255176,0.00738265,0.00000000,20.39529966,559.59087421,-4.41445798,-1.06869010,0.08333333,2.571017764,2.583782397
74,7,2,63,559.59087421,1085.84332177,0.00030030,0.00031874,0.00000000,0.00000000,0.00000000,0.04000000,0.05000000,0.0036754318,0.16664517,0.17015818,4.56959065,0.00672143,0.00000000,0.00000000,554.67775878,-4.41445798,-1.15352589,0.08333333,0.000000000,0.011037933
75,7,3,63,554.67775878,1085.17125009,0.00029992,0.00034029,0.00000000,0.00000000,0.00000000,0.04000000,0.05000000,0.0036730791,0.16496183,0.18005273,4.56676234,0.00711227,0.00000000,0.00000000,549.75886961,-4.41445798,-1.08823191,0.08333333,0.000000000,0.011447651
76,7,4,63,549.75886961,1084.47663045,0.00029954,0.00033404,0.00000000,0.00000000,0.00000000,0.04000000,0.05000000,0.0036707523,0.16328180,0.17516942,4.56383915,0.00691937,0.00000000,0.00000000,544.84965987,-4.41445798,-1.10671873,0.08333333,0.000000000,0.011360324
77,7,5,63,544.84965987,1083.78963531,0.00029916,0.00032781,0.00000000,0.00000000,0.00000000,0.04000000,0.05000000,0.0036684512,0.16160863,0.17035545,4.56094805,0.00672922,0.00000000,0.00000000,539.95001851,-4.41445798,-1.12551249,0.08333333,0.000000000,0.011271989
78,7,6,63,539.95001851,1083.11023504,0.00029878,0.00032160,0.00000000,0.00000000,0.00000000,0.04000000,0.05000000,0.0036661757,0.15994227,0.16561098,4.55808891,0.00654181,0.00000000,0.00000000,535.05983455,-4.41445798,-1.14462089,0.08333333,0.000000000,0.011182669
79,7,7,63,535.05983455,1082.43839907,0.00029841,0.00031758,0.00000000,0.00000000,0.00000000,0.04000000,0.05000000,0.0036639177,0.15828259,0.16204901,4.55526160,0.00640110,0.00000000,0.00000000,530.17784025,-4.41445798,-1.15717210,0.08333333,0.000000000,0.011131797
80,7,8,63,530.17784025,1081.77173560,0.00029803,0.00031758,0.00000000,0.00000000,0.00000000,0.04000000,0.05000000,0.0036616626,0.15662912,0.16055861,4.55245605,0.00634223,0.00000000,0.00000000,525.30185423,-4.41445798,-1.15717210,0.08333333,0.000000000,0.011152632
81,7,9,63,525.30185423,1081.10588957,0.00029766,0.00031758,0.00000000,0.00000000,0.00000000,0.04000000,0.05000000,0.0036594101,0.15498136,0.15907006,4.54965395,0.00628343,0.00000000,0.00000000,520.43186543,-4.41445798,-1.15717210,0.08333333,0.000000000,0.011172691
82,7,10,63,520.43186543,1080.44085946,0.00029728,0.00031758,0.00000000,0.00000000,0.00000000,0.04000000,0.05000000,0.0036571605,0.15333928,0.15758333,4.54685528,0.00622471,0.00000000,0.00000000,515.56786283,-4.41445798,-1.15717210,0.08333333,0.000000000,0.011191955
83,7,11,63,515.56786283,1079.77664377,0.00029691,0.00031758,0.00000000,0.00000000,0.00000000,0.04000000,0.05000000,0.0036549135,0.15170288,0.15609843,4.54406004,0.00616605,0.00000000,0.00000000,510.70983543,-4.41445798,-1.15717210,0.08333333,0.000000000,0.011210405
84,7,12,63,510.70983543,1079.11324097,0.00029653,0.00031758,0.00000000,0.01500000,0.00000000,0.04000000,0.05000000,0.0036526694,0.15000429,0.15454547,4.54126822,0.00610471,16.03305532,0.00000000,489.82485742,-4.41445798,-1.15717210,0.08333333,0.000000000,0.590445657
85,8,1,64,489.82485742,1078.45064957,0.00033097,0.00036736,0.00000000,0.00000000,0.03780000,0.03000000,0.05000000,0.0036501190,0.16665931,0.17971093,4.53847982,0.00527201,0.00000000,18.34382507,503.27856042,-4.26910110,-1.15717210,0.08333333,2.314422451,2.326811516
86,8,2,64,503.27856042,1077.69765894,0.00033056,0.00036736,0.00000000,0.00000000,0.00000000,0.03000000,0.05000000,0.0036475720,0.16483405,0.17796714,4.53531098,0.00522086,0.00000000,0.00000000,498.39522739,-4.26910110,-1.15717210,0.08333333,0.000000000,0.011191978
87,8,3,64,498.39522739,1076.94564368,0.00033014,0.00036736,0.00000000,0.00000000,0.00000000,0.03000000,0.05000000,0.0036450282,0.16301536,0.17622576,4.53214625,0.00516977,0.00000000,0.00000000,493.51867025,-4.26910110,-1.15717210,0.08333333,0.000000000,0.011206527
88,8,4,64,493.51867025,1076.19460189,0.00032972,0.00036736,0.00000000,0.00000000,0.00000000,0.03000000,0.05000000,0.0036424878,0.16120323,0.17448680,4.52898562,0.00511876,0.00000000,0.00000000,488.64887585,-4.26910110,-1.15717210,0.08333333,0.000000000,0.011220176
89,8,5,64,488.64887585,1075.44453172,0.00032931,0.00036736,0.00000000,0.00000000,0.00000000,0.03000000,0.05000000,0.0036399506,0.15939763,0.17275025,4.52582907,0.00506781,0.00000000,0.00000000,483.78583108,-4.26910110,-1.15717210,0.08333333,0.000000000,0.011232905
90,8,6,64,483.78583108,1074.69543129,0.00032889,0.00036736,0.00000000,0.00000000,0.00000000,0.03000000,0.05000000,0.0036374167,0.15759856,0.17101611,4.52267661,0.00501694,0.00000000,0.00000000,478.92952286,-4.26910110,-1.15717210,0.08333333,0.000000000,0.011244693
91,8,7,64,478.92952286,1073.94729875,0.00032848,0.00036736,0.00000000,0.00000000,0.00000000,0.03000000,0.05000000,0.0036348861,0.15580597,0.16928437,4.51952822,0.00496614,0.00000000,0.00000000,474.07993817,-4.26910110,-1.15717210,0.08333333,0.000000000,0.011255519
92,8,8,64,474.07993817,1073.20013222,0.00032806,0.00036736,0.00000000,0.00000000,0.00000000,0.03000000,0.05000000,0.0036323587,0.15401986,0.16755503,4.51638389,0.00491541,0.00000000,0.00000000,469.23706398,-4.26910110,-1.15717210,0.08333333,0.000000000,0.011265361
93,8,9,64,469.23706398,1072.45392987,0.00032765,0.00036736,0.00000000,0.00000000,0.00000000,0.03000000,0.05000000,0.0036298346,0.15224021,0.16582808,4.51324362,0.00486475,0.00000000,0.00000000,464.40088733,-4.26910110,-1.15717210,0.08333333,0.000000000,0.011274197
94,8,10,64,464.40088733,1071.70868983,0.00032724,0.00036736,0.00000000,0.00000000,0.00000000,0.03000000,0.05000000,0.0036273138,0.15046698,0.16410352,4.51010740,0.00481415,0.00000000,0.00000000,459.57139527,-4.26910110,-1.15717210,0.08333333,0.000000000,0.011282006
