Projection month,Policy year,Month in policy year,Attained age,Baseline mortality,Mortality improvement,Final mortality,Surrender charge,FPW %,GLWB activated,Non-systematic PWD rate,Lapse skew,Premium,BOP AV,BOP Benefit base,Base component,Dynamic component,Final lapse rate,Rider charge,Credited rate,Systematic withdrawal,Rollup rate,AV persistency,BB persistency,Lives persistency,Lives,Pre-decrement AV,Mortality,Lapse,PWD,Rider charges,Surrender charges,Interest credits,EOP AV,Expenses,Commission,Chargebacks,Bonus comp,Total net cashflow,Net index credit reimbursement,Hedge gains
22,2,10,58,0.0018,0.012,0.000125493,0.09,0.05,0,0.000837177,0.083333333,0,360.2528357,489.1633447,-4.524316003,-0.414074864,0.000599147,0,0,0,0.071428571,0.998438864,0.998438864,0.999275435,0.0163949,360.2528357,0.045189422,0.197303586,0.301463863,0,0.018446645,0,359.6904322,0.074935507,0,0,0,-0.618892378,0,0.019673515
23,2,11,58,0.0018,0.012,0.000125367,0.09,0.05,0,0.000837177,0.083333333,0,359.6904322,488.3996944,-4.524316003,-0.414074864,0.000599147,0,0,0,0.071428571,0.998438991,0.998438991,0.999275561,0.016383021,359.6904322,0.045073479,0.196995585,0.300993261,0,0.018417849,0,359.128952,0.074818532,0,0,0,-0.617880856,0,0.019871311
24,2,12,58,0.0018,0.012,0.00012524,0.09,0.05,0,0.000837177,0.083333333,0,359.128952,487.6372979,-4.524316003,-0.414074864,0.000599147,0.005,0,0,0.071428571,0.991660546,0.998439116,0.999275687,0.016371153,359.128952,0.044916719,0.196508191,0.300248563,2.43489347,0.01837228,0,356.1340128,0.074194586,0,0,0,-0.615868058,0,0.107235419
25,3,1,59,0.0020358,0.013,0.00013937,0.08,0.05,0,0.001258677,0.083333333,0,356.1340128,521.6530209,-4.033101646,-0.414074864,0.000981244,0,0.0378,0,0.066666667,0.997622256,0.997622256,0.998879522,0.016359295,369.5958785,0.051477221,0.3348834,0.464899352,0,0.027544522,13.46186568,368.717074,0.076816057,0,0,0,-0.928076031,1.68273321,1.713408382
26,3,2,59,0.0020358,0.013,0.000139218,0.08,0.05,0,0.001258677,0.083333333,0,368.717074,520.4126634,-4.033101646,-0.537814336,0.000866491,0,0,0,0.066666667,0.997737,0.997737,0.998994412,0.016340965,368.717074,0.05130076,0.295027896,0.46381157,0,0.024266364,0,367.8826674,0.076642222,0,0,0,-0.886782449,0,0.02659172
27,3,3,59,0.0020358,0.013,0.000139067,0.08,0.05,0,0.001258677,0.083333333,0,367.8826674,519.2349698,-4.033101646,-0.476077502,0.000921952,0,0,0,0.066666667,0.997681768,0.997681768,0.99893911,0.016324532,367.8826674,0.051127885,0.31319538,0.462753317,0,0.025760659,0,367.0298301,0.076464548,0,0,0,-0.90354113,0,0.027497488
28,3,4,59,0.0020358,0.013,0.000138915,0.08,0.05,0,0.001258677,0.083333333,0,367.0298301,518.0312628,-4.033101646,-0.476077502,0.000921952,0,0,0,0.066666667,0.99768192,0.99768192,0.998939262,0.016307214,367.0298301,0.050953729,0.312469352,0.461680594,0,0.025700942,0,366.1790255,0.076287297,0,0,0,-0.901390972,0,0.027753314
29,3,5,59,0.0020358,0.013,0.000138763,0.08,0.05,0,0.001258677,0.083333333,0,366.1790255,516.8304248,-4.033101646,-0.476077502,0.000921952,0,0,0,0.066666667,0.997682071,0.997682071,0.998939413,0.016289916,366.1790255,0.050780175,0.311745055,0.460610428,0,0.025641368,0,365.3302485,0.076110468,0,0,0,-0.899246126,0,0.028011527
30,3,6,59,0.0020358,0.013,0.000138612,0.08,0.05,0,0.001258677,0.083333333,0,365.3302485,515.6324485,-4.033101646,-0.476077502,0.000921952,0,0,0,0.066666667,0.997682222,0.997682222,0.998939564,0.016272639,365.3302485,0.050607219,0.311022483,0.459542812,0,0.025581936,0,364.483494,0.075934061,0,0,0,-0.897106575,0,0.028272148
31,3,7,59,0.0020358,0.013,0.000138461,0.08,0.05,0,0.001258677,0.083333333,0,364.483494,514.4373269,-4.033101646,-0.476077502,0.000921952,0,0,0,0.066666667,0.997682373,0.997682373,0.998939715,0.016255383,364.483494,0.05043486,0.310301633,0.45847774,0,0.025522645,0,363.6387572,0.075758074,0,0,0,-0.894972307,0,0.0285352
32,3,8,59,0.0020358,0.013,0.00013831,0.08,0.05,0,0.001258677,0.083333333,0,363.6387572,513.2450529,-4.033101646,-0.476077502,0.000921952,0,0,0,0.066666667,0.997682523,0.997682523,0.998939866,0.016238148,363.6387572,0.050263095,0.309582501,0.457415206,0,0.025463496,0,362.7960329,0.075582507,0,0,0,-0.892843309,0,0.028800707
33,3,9,59,0.0020358,0.013,0.000138159,0.08,0.05,0,0.001258677,0.083333333,0,362.7960329,512.0556195,-4.033101646,-0.476077502,0.000921952,0,0,0,0.066666667,0.997682674,0.997682674,0.998940017,0.016220933,362.7960329,0.050091923,0.308865082,0.456355203,0,0.025404487,0,361.9553162,0.075407358,0,0,0,-0.890719565,0,0.029068689
34,3,10,59,0.0020358,0.013,0.000138008,0.08,0.05,0,0.001258677,0.083333333,0,361.9553162,510.8690197,-4.033101646,-0.476077502,0.000921952,0,0,0,0.066666667,0.997682824,0.997682824,0.998940167,0.016203739,361.9553162,0.049921342,0.308149372,0.455297725,0,0.025345619,0,361.1166021,0.075232625,0,0,0,-0.888601064,0,0.029339172
35,3,11,59,0.0020358,0.013,0.000137858,0.08,0.05,0,0.001258677,0.083333333,0,361.1166021,509.6852464,-4.033101646,-0.476077502,0.000921952,0,0,0,0.066666667,0.997682975,0.997682975,0.998940318,0.016186566,361.1166021,0.049751349,0.307435367,0.454242766,0,0.025286892,0,360.2798857,0.07505831,0,0,0,-0.88648779,0,0.029612178
36,3,12,59,0.0020358,0.013,0.000137707,0.08,0.05,0,0.001258677,0.083333333,0,360.2798857,508.5042927,-4.033101646,-0.476077502,0.000921952,0.005,0,0,0.066666667,0.990642402,0.997683125,0.998940468,0.016169413,360.2798857,0.049518946,0.306333357,0.452614522,2.53769131,0.02519625,0,356.9085314,0.074355944,0,0,0,-0.882822769,0,0.120713168
37,4,1,60,0.0023064,0.013,0.000155857,0.07,0.05,0,0.001682143,0.083333333,0,356.9085314,541.147895,-3.539132441,-0.476077502,0.001515838,0,0.0378,0,0.0625,0.99664921,0.99664921,0.998328541,0.016152281,370.3996738,0.057676944,0.523652097,0.622498827,0,0.037303551,13.49114249,369.1585424,0.07690803,0,0,0,-1.280735898,1.686392811,1.72971521
38,4,2,60,0.0023064,0.013,0.000155687,0.07,0.05,0,0.001682143,0.083333333,0,369.1585424,539.3346222,-3.539132441,-0.597342546,0.001341443,0,0,0,0.0625,0.996823454,0.996823454,0.998503079,0.016125283,369.1585424,0.057423914,0.461877457,0.620444677,0,0.032902893,0,367.9858935,0.076663728,0,0,0,-1.216409776,0,0.037371172
39,4,3,60,0.0023064,0.013,0.000155517,0.07,0.05,0,0.001682143,0.083333333,0,367.9858935,537.6214012,-3.539132441,-0.533437503,0.001430667,0,0,0,0.0625,0.996734564,0.996734564,0.998414038,0.016101145,367.9858935,0.057177543,0.491020724,0.618457321,0,0.03497898,0,366.7842589,0.076413387,0,0,0,-1.243068974,0,0.038743538
40,4,4,60,0.0023064,0.013,0.000155348,0.07,0.05,0,0.001682143,0.083333333,0,366.7842589,535.8658327,-3.539132441,-0.533437503,0.001430667,0,0,0,0.0625,0.996734733,0.996734733,0.998414208,0.016075609,366.7842589,0.056928676,0.489417383,0.616437859,0,0.034864763,0,365.5866102,0.076163877,0,0,0,-1.238947795,0,0.039067395
41,4,5,60,0.0023064,0.013,0.000155178,0.07,0.05,0,0.001682143,0.083333333,0,365.5866102,534.1160874,-3.539132441,-0.533437503,0.001430667,0,0,0,0.0625,0.996734902,0.996734902,0.998414377,0.016050117,365.5866102,0.056680902,0.487819361,0.614425095,0,0.034750924,0,364.3929339,0.075915195,0,0,0,-1.234840552,0,0.039393968
42,4,6,60,0.0023064,0.013,0.000155009,0.07,0.05,0,0.001682143,0.083333333,0,364.3929339,532.3721458,-3.539132441,-0.533437503,0.001430667,0,0,0,0.0625,0.99673507,0.99673507,0.998414546,0.016024667,364.3929339,0.056434215,0.486226639,0.612419007,0,0.034637463,0,363.2032166,0.075667337,0,0,0,-1.230747198,0,0.03972328
43,4,7,60,0.0023064,0.013,0.00015484,0.07,0.05,0,0.001682143,0.083333333,0,363.2032166,530.6339882,-3.539132441,-0.533437503,0.001430667,0,0,0,0.0625,0.996735239,0.996735239,0.998414715,0.015999261,363.2032166,0.056188612,0.484639199,0.610419573,0,0.034524378,0,362.0174449,0.075420301,0,0,0,-1.226667685,0,0.040055354
44,4,8,60,0.0023064,0.013,0.000154671,0.07,0.05,0,0.001682143,0.083333333,0,362.0174449,528.9015949,-3.539132441,-0.533437503,0.001430667,0,0,0,0.0625,0.996735407,0.996735407,0.998414883,0.015973898,362.0174449,0.055944087,0.483057023,0.608426769,0,0.034411668,0,360.8356053,0.075174084,0,0,0,-1.222601964,0,0.040390213
45,4,9,60,0.0023064,0.013,0.000154502,0.07,0.05,0,0.001682143,0.083333333,0,360.8356053,527.1749466,-3.539132441,-0.533437503,0.001430667,0,0,0,0.0625,0.996735575,0.996735575,0.998415052,0.015948577,360.8356053,0.055700636,0.481480094,0.606440573,0,0.034299332,0,359.6576847,0.074928684,0,0,0,-1.218549988,0,0.040727881
46,4,10,60,0.0023064,0.013,0.000154334,0.07,0.05,0,0.001682143,0.083333333,0,359.6576847,525.4540237,-3.539132441,-0.533437503,0.001430667,0,0,0,0.0625,0.996735743,0.996735743,0.99841522,0.015923299,359.6576847,0.055458254,0.479908394,0.604460963,0,0.034187368,0,358.4836697,0.074684098,0,0,0,-1.214511709,0,0.04106838
47,4,11,60,0.0023064,0.013,0.000154165,0.07,0.05,0,0.001682143,0.083333333,0,358.4836697,523.7388069,-3.539132441,-0.533437503,0.001430667,0,0,0,0.0625,0.996735911,0.996735911,0.998415388,0.015898064,358.4836697,0.055216936,0.478341905,0.602487916,0,0.034075776,0,357.3135472,0.074440322,0,0,0,-1.210487079,0,0.041411735
48,4,12,60,0.0023064,0.013,0.000153997,0.07,0.05,0,0.001682143,0.083333333,0,357.3135472,522.029277,-3.539132441,-0.533437503,0.001430667,0.005,0,0,0.0625,0.989455003,0.996736079,0.998415556,0.015872872,357.3135472,0.054886162,0.475995623,0.599532695,2.60354721,0.033908633,0,353.5456768,0.073655349,0,0,0,-1.20406983,0,0.134910636
49,5,1,61,0.002669227,0.013,0.000178052,0.06,0.05,1,0,0.083333333,0,353.5456768,552.845753,-4.029368807,-0.533437503,0.00087358,0,0.0378,2.533876368,0.058823529,0.998948523,0.998948523,0.998948523,0.015847723,364.2800465,0.064851292,0.300044433,2.533876368,0,0.018136302,13.26824606,363.8970145,0.075811878,0,0,0,-2.974583971,1.670503323,1.683969789
50,5,2,61,0.002669227,0.013,0.000177858,0.06,0.05,1,0,0.083333333,0,363.8970145,552.2644485,-4.029368807,-0.652318787,0.000775244,0,0,2.531212055,0.058823529,0.999047036,0.999047036,0.999047036,0.015831059,361.3658025,0.064262508,0.2641402,2.531212055,0,0.015966057,0,361.0214337,0.075212799,0,0,0,-2.934827562,0,0.011051568
51,5,3,61,0.002669227,0.013,0.000177664,0.06,0.05,1,0,0.083333333,0,361.0214337,551.7381601,-4.029368807,-0.598997875,0.000817895,0,0,2.5287999,0.058823529,0.999004587,0.999004587,0.999004587,0.015815973,358.4926338,0.063681937,0.276455914,2.5287999,0,0.016710485,0,358.1357855,0.074611622,0,0,0,-2.943549373,0,0.011586794
52,5,4,61,0.002669227,0.013,0.00017747,0.06,0.05,1,0,0.083333333,0,358.1357855,551.1889526,-4.029368807,-0.611299091,0.000807851,0,0,2.526282699,0.058823529,0.999014823,0.999014823,0.999014823,0.015800229,355.6095028,0.063100899,0.270864996,2.526282699,0,0.01637254,0,355.2591643,0.074012326,0,0,0,-2.93426092,0,0.011509254
53,5,5,61,0.002669227,0.013,0.000177277,0.06,0.05,1,0,0.083333333,0,355.2591643,550.6459337,-4.029368807,-0.623773851,0.000797791,0,0,2.523793863,0.058823529,0.999025074,0.999025074,0.999025074,0.015784663,352.7353705,0.062522649,0.2653304,2.523793863,0,0.016037999,0,352.3914794,0.073414892,0,0,0,-2.925061803,0,0.011430371
54,5,6,61,0.002669227,0.013,0.000177083,0.06,0.05,1,0,0.083333333,0,352.3914794,550.1090944,-4.029368807,-0.636425856,0.000787718,0,0,2.521333349,0.058823529,0.999035339,0.999035339,0.999035339,0.015769274,349.8701461,0.061947162,0.259852174,2.521333349,0,0.015706865,0,349.5326399,0.0728193,0,0,0,-2.915951985,0,0.01135015
55,5,7,61,0.002669227,0.013,0.00017689,0.06,0.05,1,0,0.083333333,0,349.5326399,549.5784254,-4.029368807,-0.649258908,0.00077763,0,0,2.518901116,0.058823529,0.999045617,0.999045617,0.999045617,0.015754062,347.0137387,0.061374415,0.254430368,2.518901116,0,0.015379142,0,346.6825548,0.072225532,0,0,0,-2.906931432,0,0.011268596
56,5,8,61,0.002669227,0.013,0.000176697,0.06,0.05,1,0,0.083333333,0,346.6825548,549.0539172,-4.029368807,-0.662276923,0.00076753,0,0,2.516497121,0.058823529,0.999055908,0.999055908,0.999055908,0.015739027,344.1660577,0.060804387,0.249065036,2.516497121,0,0.015054833,0,343.8411334,0.071633569,0,0,0,-2.898000113,0,0.011185714
57,5,9,61,0.002669227,0.013,0.000176504,0.06,0.05,1,0,0.083333333,0,343.8411334,548.5355601,-4.029368807,-0.675483928,0.000757418,0,0,2.514121317,0.058823529,0.999066212,0.999066212,0.999066212,0.015724168,341.3270121,0.060237053,0.243756236,2.514121317,0,0.01473394,0,341.0082849,0.071043393,0,0,0,-2.889157999,0,0.011101512
58,5,10,61,0.002669227,0.013,0.000176312,0.06,0.05,1,0,0.083333333,0,341.0082849,548.0233439,-4.029368807,-0.688884069,0.000747295,0,0,2.51177366,0.058823529,0.999076526,0.999076526,0.999076526,0.015709485,338.4965112,0.05967239,0.238504029,2.51177366,0,0.014416468,0,338.1839183,0.070454983,0,0,0,-2.880405062,0,0.011015996
59,5,11,61,0.002669227,0.013,0.000176119,0.06,0.05,1,0,0.083333333,0,338.1839183,547.5172584,-4.029368807,-0.702481613,0.000737161,0,0,2.509454101,0.058823529,0.99908685,0.99908685,0.99908685,0.015694977,335.6744642,0.059110377,0.233308479,2.509454101,0,0.014102421,0,335.367943,0.069868321,0,0,0,-2.871741278,0,0.010929175
60,5,12,61,0.002669227,0.013,0.000175927,0.06,0.05,1,0,0.083333333,0,335.367943,547.0172927,-4.029368807,-0.716280955,0.000727018,0.015,0,2.507162592,0.058823529,0.974652832,0.999097183,0.999097183,0.015680646,332.8607804,0.058508003,0.228002134,2.507162592,8.136786211,0.013781677,0,324.4237024,0.067588271,0,0,0,-2.861261,0,0.304369567
61,6,1,62,0.00307004,0.013,0.000202153,0.05,0.05,1,0,0.083333333,0,324.4237024,546.5234361,-3.942161367,-0.730286621,0.000782472,0,0.0378,2.504899082,0.055555556,0.999015533,0.999015533,0.999015533,0.015666489,334.087334,0.067525998,0.248956672,2.504899082,0,0.012415162,12.16853076,333.7584362,0.069533008,0,0,0,-2.890914759,1.532901994,1.54447169
62,6,2,62,0.00307004,0.013,0.000201933,0.05,0.05,1,0,0.083333333,0,333.7584362,545.985402,-3.942161367,-0.792197404,0.000735307,0,0,2.502433093,0.055555556,0.999062909,0.999062909,0.999062909,0.015651066,331.2560031,0.066880826,0.231968178,2.502433093,0,0.011567967,0,330.9455861,0.068946997,0,0,0,-2.870229094,0,0.009967418
63,6,3,62,0.00307004,0.013,0.000201712,0.05,0.05,1,0,0.083333333,0,330.9455861,545.4737641,-3.942161367,-0.735810983,0.000778142,0,0,2.500088085,0.055555556,0.999020302,0.999020302,0.999020302,0.015636399,328.4454981,0.066240915,0.243398412,2.500088085,0,0.012137979,0,328.1237207,0.068359108,0,0,0,-2.878086521,0,0.010453833
64,6,4,62,0.00307004,0.013,0.000201492,0.05,0.05,1,0,0.083333333,0,328.1237207,544.9393647,-3.942161367,-0.750111293,0.000767047,0,0,2.497638755,0.055555556,0.999031615,0.999031615,0.999031615,0.01562108,325.626082,0.065600683,0.237868456,2.497638755,0,0.011862206,0,325.3107506,0.067773073,0,0,0,-2.868880967,0,0.010365031
65,6,5,62,0.00307004,0.013,0.000201272,0.05,0.05,1,0,0.083333333,0,325.3107506,544.4116537,-3.942161367,-0.764629308,0.000755945,0,0,2.495220079,0.055555556,0.999042934,0.999042934,0.999042934,0.015605953,322.8155306,0.064963554,0.232402488,2.495220079,0,0.011589625,0,322.5065749,0.06718887,0,0,0,-2.859774991,0,0.010275035
66,6,6,62,0.00307004,0.013,0.000201053,0.05,0.05,1,0,0.083333333,0,322.5065749,543.890616,-3.942161367,-0.779370036,0.000744838,0,0,2.49283199,0.055555556,0.999054258,0.999054258,0.999054258,0.015591017,320.0137429,0.064329498,0.227000562,2.49283199,0,0.011320238,0,319.7110926,0.066606478,0,0,0,-2.850768528,0,0.010183859
67,6,7,62,0.00307004,0.013,0.000200834,0.05,0.05,1,0,0.083333333,0,319.7110926,543.376236,-3.942161367,-0.794338643,0.000733727,0,0,2.490474415,0.055555556,0.999065586,0.999065586,0.999065586,0.015576272,317.2206182,0.063698488,0.221662736,2.490474415,0,0.011054047,0,316.9242029,0.066025876,0,0,0,-2.841861515,0,0.010091514
68,6,8,62,0.00307004,0.013,0.000200614,0.05,0.05,1,0,0.083333333,0,316.9242029,542.8684979,-3.942161367,-0.809540454,0.000722614,0,0,2.488147282,0.055555556,0.999076917,0.999076917,0.999076917,0.015561717,314.4360556,0.063070496,0.21638907,2.488147282,0,0.010791056,0,314.145805,0.065447043,0,0,0,-2.83305389,0,0.009998017
69,6,9,62,0.00307004,0.013,0.000200396,0.05,0.05,1,0,0.083333333,0,314.145805,542.3673851,-3.942161367,-0.824980961,0.000711498,0,0,2.485850515,0.055555556,0.999088249,0.999088249,0.999088249,0.015547353,311.6599545,0.062445494,0.211179626,2.485850515,0,0.010531267,0,311.3757981,0.064869958,0,0,0,-2.824345593,0,0.00990338
70,6,10,62,0.00307004,0.013,0.000200177,0.05,0.05,1,0,0.083333333,0,311.3757981,541.8728809,-3.942161367,-0.840665832,0.000700383,0,0,2.483584037,0.055555556,0.99909958,0.99909958,0.99909958,0.015533177,308.8922141,0.061823454,0.206034471,2.483584037,0,0.010274685,0,308.6140815,0.0642946,0,0,0,-2.815736563,0,0.009807622
71,6,11,62,0.00307004,0.013,0.000199958,0.05,0.05,1,0,0.083333333,0,308.6140815,541.3849679,-3.942161367,-0.856600912,0.000689269,0,0,2.48134777,0.055555556,0.999110911,0.999110911,0.999110911,0.015519191,306.1327337,0.061204349,0.200953674,2.48134777,0,0.010021312,0,305.8605544,0.063720949,0,0,0,-2.807226741,0,0.00971076
72,6,12,62,0.00307004,0.013,0.00019974,0.05,0.05,1,0,0.083333333,0,305.8605544,540.9036284,-3.942161367,-0.872792238,0.000678157,0.015,0,2.47914163,0.055555556,0.97261855,0.999122238,0.999122238,0.015505393,303.3814127,0.060545714,0.19580007,2.47914163,8.040912775,0.009764308,0,295.0743899,0.061473831,0,0,0,-2.796961246,0,0.299868018
73,7,1,63,0.00350848,0.013,0.000228052,0.04,0.05,1,0,0.083333333,0,295.0743899,540.4288438,-3.850853465,-0.88924604,0.000731081,0,0.0378,2.476965534,0.052631579,0.999041034,0.999041034,0.999041034,0.015491783,303.657607,0.069237824,0.213525113,2.476965534,0,0.008434464,11.06018264,303.3664096,0.063201335,0,0,0,-2.822929807,1.394226492,1.404476949
