Month,PolicyYear,MonthInPY,Age,BOP_AV,BOP_BB,FinalMortality,FinalLapse,PWD_Rate,RiderChargeRate,CreditedRate,SurrChgPct,FPW_Pct,Lives,Mortality,Lapse,PWD,SurrChg,RiderChg,Interest,EOP_AV,BaseLapse,DynamicLapse,LapseSkew,NetIndexCreditReimb,HedgeGains
11,1,11,57,81.91755098,112.46271187,0.00011275,0.00024374,0.00000000,0.00000000,0.00000000,0.09000000,0.00000000,0.0040273524,0.00918408,0.01806629,0.45922274,0.00178678,0.00000000,0.00000000,81.42929110,-5.41321857,-0.42262651,0.08333333,0.000000000,0.001033445
12,1,12,57,81.42929110,112.42262271,0.00011264,0.00024159,0.00000000,0.01500000,0.00000000,0.09000000,0.00000000,0.0040259259,0.00911738,0.01779464,0.45905904,0.00175991,1.67624646,0.00000000,79.26531367,-5.41321857,-0.43148272,0.08333333,0.000000000,0.061391622
13,2,1,58,79.26531367,112.38280249,0.00012664,0.00036814,0.00000000,0.00000000,0.03780000,0.09000000,0.05000000,0.0040239342,0.01035591,0.02753124,0.45889644,0.00257400,0.00000000,2.97888257,81.74483864,-4.98373811,-0.44043879,0.08333333,0.374528607,0.375949151
14,2,2,58,81.74483864,112.32720401,0.00012651,0.00035260,0.00000000,0.00000000,0.00000000,0.09000000,0.05000000,0.0040220065,0.01028237,0.02620844,0.45866942,0.00245032,0.00000000,0.00000000,81.24722810,-4.98373811,-0.48347294,0.08333333,0.000000000,0.001248018
15,2,3,58,81.24722810,112.27339230,0.00012638,0.00037092,0.00000000,0.00000000,0.00000000,0.09000000,0.05000000,0.0040200065,0.01020915,0.02740143,0.45844969,0.00256186,0.00000000,0.00000000,80.74860597,-4.98373811,-0.43292103,0.08333333,0.000000000,0.001302605
16,2,4,58,80.74860597,112.21756405,0.00012625,0.00036760,0.00000000,0.00000000,0.00000000,0.09000000,0.05000000,0.0040180214,0.01013596,0.02698865,0.45822172,0.00252327,0.00000000,0.00000000,80.25073636,-4.98373811,-0.44189337,0.08333333,0.000000000,0.001300698
17,2,5,58,80.25073636,112.16215032,0.00012613,0.00036427,0.00000000,0.00000000,0.00000000,0.09000000,0.05000000,0.0040160512,0.01006301,0.02657862,0.45799545,0.00248493,0.00000000,0.00000000,79.75361436,-4.98373811,-0.45096754,0.08333333,0.000000000,0.001298675
18,2,6,58,79.75361436,112.10715134,0.00012600,0.00036094,0.00000000,0.00000000,0.00000000,0.09000000,0.05000000,0.0040140958,0.00999028,0.02617133,0.45777087,0.00244685,0.00000000,0.00000000,79.25723502,-4.98373811,-0.46014528,0.08333333,0.000000000,0.001296534
19,2,7,58,79.25723502,112.05256733,0.00012587,0.00035760,0.00000000,0.00000000,0.00000000,0.09000000,0.05000000,0.0040121553,0.00991779,0.02576679,0.45754798,0.00240903,0.00000000,0.00000000,78.76159343,-4.98373811,-0.46942838,0.08333333,0.000000000,0.001294274
20,2,8,58,78.76159343,111.99839850,0.00012575,0.00035425,0.00000000,0.00000000,0.00000000,0.09000000,0.05000000,0.0040102297,0.00984552,0.02536503,0.45732679,0.00237147,0.00000000,0.00000000,78.26668462,-4.98373811,-0.47881866,0.08333333,0.000000000,0.001291894
21,2,9,58,78.26668462,111.94464504,0.00012562,0.00035089,0.00000000,0.00000000,0.00000000,0.09000000,0.05000000,0.0040083189,0.00977348,0.02496603,0.45710730,0.00233417,0.00000000,0.00000000,77.77250364,-4.98373811,-0.48831800,0.08333333,0.000000000,0.001289393
22,2,10,58,77.77250364,111.89130713,0.00012549,0.00034753,0.00000000,0.00000000,0.00000000,0.09000000,0.05000000,0.0040064231,0.00970166,0.02456983,0.45688950,0.00229712,0.00000000,0.00000000,77.27904552,-4.98373811,-0.49792829,0.08333333,0.000000000,0.001286771
23,2,11,58,77.27904552,111.83838496,0.00012537,0.00034416,0.00000000,0.00000000,0.00000000,0.09000000,0.05000000,0.0040045421,0.00963007,0.02417642,0.45667341,0.00226034,0.00000000,0.00000000,76.78630528,-4.98373811,-0.50765149,0.08333333,0.000000000,0.001284027
24,2,12,58,76.78630528,111.78587869,0.00012524,0.00034078,0.00000000,0.01500000,0.00000000,0.09000000,0.05000000,0.0040026761,0.00955520,0.02377710,0.45645900,0.00222301,1.66605678,0.00000000,74.62823418,-4.98373811,-0.51748961,0.08333333,0.000000000,0.061291491
25,3,1,59,74.62823418,111.73378846,0.00013937,0.00052106,0.00000000,0.00000000,0.03780000,0.08000000,0.05000000,0.0040000329,0.01072695,0.03705666,0.45624630,0.00304795,0.00000000,2.80370114,76.92485746,-4.55015718,-0.52744470,0.08333333,0.352618407,0.354403625
26,3,2,59,76.92485746,111.66000408,0.00013922,0.00049662,0.00000000,0.00000000,0.00000000,0.08000000,0.05000000,0.0039974898,0.01064472,0.03508600,0.45594502,0.00288586,0.00000000,0.00000000,76.42029586,-4.55015718,-0.57535211,0.08333333,0.000000000,0.001558601
27,3,3,59,76.42029586,111.58901408,0.00013907,0.00052364,0.00000000,0.00000000,0.00000000,0.08000000,0.05000000,0.0039948409,0.01056298,0.03675111,0.45565514,0.00302282,0.00000000,0.00000000,75.91430381,-4.55015718,-0.52251696,0.08333333,0.000000000,0.001632716
28,3,4,59,75.91430381,111.51507118,0.00013891,0.00051841,0.00000000,0.00000000,0.00000000,0.08000000,0.05000000,0.0039922153,0.01048122,0.03614164,0.45535321,0.00297269,0.00000000,0.00000000,75.40935504,-4.55015718,-0.53253208,0.08333333,0.000000000,0.001627574
29,3,5,59,75.40935504,111.44177766,0.00013876,0.00051317,0.00000000,0.00000000,0.00000000,0.08000000,0.05000000,0.0039896129,0.01039977,0.03553691,0.45505393,0.00292295,0.00000000,0.00000000,74.90544149,-4.55015718,-0.54266736,0.08333333,0.000000000,0.001622266
30,3,6,59,74.90544149,111.36913335,0.00013861,0.00050792,0.00000000,0.00000000,0.00000000,0.08000000,0.05000000,0.0039870338,0.01031863,0.03493692,0.45475729,0.00287360,0.00000000,0.00000000,74.40255504,-4.55015718,-0.55292495,0.08333333,0.000000000,0.001616792
31,3,7,59,74.40255504,111.29713802,0.00013846,0.00050265,0.00000000,0.00000000,0.00000000,0.08000000,0.05000000,0.0039844779,0.01023780,0.03434168,0.45446331,0.00282464,0.00000000,0.00000000,73.90068761,-4.55015718,-0.56330710,0.08333333,0.000000000,0.001611152
32,3,8,59,73.90068761,111.22579144,0.00013831,0.00049739,0.00000000,0.00000000,0.00000000,0.08000000,0.05000000,0.0039819453,0.01015727,0.03375121,0.45417198,0.00277607,0.00000000,0.00000000,73.39983107,-4.55015718,-0.57381607,0.08333333,0.000000000,0.001605344
33,3,9,59,73.39983107,111.15509338,0.00013816,0.00049211,0.00000000,0.00000000,0.00000000,0.08000000,0.05000000,0.0039794359,0.01007705,0.03316552,0.45388330,0.00272790,0.00000000,0.00000000,72.89997731,-4.55015718,-0.58445422,0.08333333,0.000000000,0.001599369
34,3,10,59,72.89997731,111.08504355,0.00013801,0.00048682,0.00000000,0.00000000,0.00000000,0.08000000,0.05000000,0.0039769497,0.00999712,0.03258462,0.45359726,0.00268012,0.00000000,0.00000000,72.40111819,-4.55015718,-0.59522393,0.08333333,0.000000000,0.001593225
35,3,11,59,72.40111819,111.01564166,0.00013786,0.00048153,0.00000000,0.00000000,0.00000000,0.08000000,0.05000000,0.0039744867,0.00991750,0.03200852,0.45331387,0.00263274,0.00000000,0.00000000,71.90324557,-4.55015718,-0.60612767,0.08333333,0.000000000,0.001586912
36,3,12,59,71.90324557,110.94688740,0.00013771,0.00047623,0.00000000,0.01500000,0.00000000,0.08000000,0.05000000,0.0039720468,0.00983331,0.03142170,0.45303312,0.00258447,1.65272434,0.00000000,69.75364863,-4.55015718,-0.61716794,0.08333333,0.000000000,0.061131551
37,4,1,60,69.75364863,110.87878042,0.00015586,0.00073055,0.00000000,0.00000000,0.03780000,0.07000000,0.05000000,0.0039685264,0.01120787,0.04904116,0.45275502,0.00349356,0.00000000,2.61957378,71.85672479,-4.11247579,-0.62834734,0.08333333,0.329585990,0.331825497
38,4,2,60,71.85672479,110.78050936,0.00015569,0.00069207,0.00000000,0.00000000,0.00000000,0.07000000,0.05000000,0.0039651625,0.01111532,0.04612493,0.45235375,0.00328581,0.00000000,0.00000000,71.34384498,-4.11247579,-0.68224180,0.08333333,0.000000000,0.001941126
39,4,3,60,71.34384498,110.68660602,0.00015552,0.00073167,0.00000000,0.00000000,0.00000000,0.07000000,0.05000000,0.0039616451,0.01102349,0.04841378,0.45197031,0.00344887,0.00000000,0.00000000,70.82898853,-4.11247579,-0.62682397,0.08333333,0.000000000,0.002040525
40,4,4,60,70.82898853,110.58841912,0.00015535,0.00072341,0.00000000,0.00000000,0.00000000,0.07000000,0.05000000,0.0039581642,0.01093157,0.04752018,0.45156938,0.00338521,0.00000000,0.00000000,70.31558220,-4.11247579,-0.63812576,0.08333333,0.000000000,0.002030069
41,4,5,60,70.31558220,110.49125086,0.00015518,0.00071515,0.00000000,0.00000000,0.00000000,0.07000000,0.05000000,0.0039547198,0.01084005,0.04663482,0.45117261,0.00332214,0.00000000,0.00000000,69.80361259,-4.11247579,-0.64957166,0.08333333,0.000000000,0.002019393
42,4,6,60,69.80361259,110.39509981,0.00015501,0.00070687,0.00000000,0.00000000,0.00000000,0.07000000,0.05000000,0.0039513117,0.01074894,0.04575770,0.45077999,0.00325965,0.00000000,0.00000000,69.29306630,-4.11247579,-0.66116444,0.08333333,0.000000000,0.002008498
43,4,7,60,69.29306630,110.29996446,0.00015484,0.00069859,0.00000000,0.00000000,0.00000000,0.07000000,0.05000000,0.0039479400,0.01065824,0.04488884,0.45039152,0.00319776,0.00000000,0.00000000,68.78392994,-4.11247579,-0.67290695,0.08333333,0.000000000,0.001997383
44,4,8,60,68.78392994,110.20584328,0.00015467,0.00069030,0.00000000,0.00000000,0.00000000,0.07000000,0.05000000,0.0039446045,0.01056794,0.04402825,0.45000719,0.00313645,0.00000000,0.00000000,68.27619011,-4.11247579,-0.68480211,0.08333333,0.000000000,0.001986048
45,4,9,60,68.27619011,110.11273470,0.00015450,0.00068200,0.00000000,0.00000000,0.00000000,0.07000000,0.05000000,0.0039413053,0.01047803,0.04317592,0.44962700,0.00307574,0.00000000,0.00000000,67.76983341,-4.11247579,-0.69685292,0.08333333,0.000000000,0.001974493
46,4,10,60,67.76983341,110.02063713,0.00015433,0.00067369,0.00000000,0.00000000,0.00000000,0.07000000,0.05000000,0.0039380422,0.01038853,0.04233188,0.44925093,0.00301561,0.00000000,0.00000000,67.26484647,-4.11247579,-0.70906244,0.08333333,0.000000000,0.001962720
47,4,11,60,67.26484647,109.92954892,0.00015417,0.00066538,0.00000000,0.00000000,0.00000000,0.07000000,0.05000000,0.0039348152,0.01029942,0.04149611,0.44887899,0.00295607,0.00000000,0.00000000,66.76121588,-4.11247579,-0.72143384,0.08333333,0.000000000,0.001950728
48,4,12,60,66.76121588,109.83946838,0.00015400,0.00065706,0.00000000,0.01500000,0.00000000,0.07000000,0.05000000,0.0039316243,0.01020391,0.04064162,0.44851116,0.00289520,1.63523186,0.00000000,64.62373212,-4.11247579,-0.73397035,0.08333333,0.000000000,0.060883602
49,5,1,61,64.62373212,109.75039377,0.00017805,0.00070517,0.00000000,0.00000000,0.03780000,0.06000000,0.05000000,0.0039281523,0.01185685,0.04428190,0.44814744,0.00267664,0.00000000,2.42583710,66.54260639,-4.02936881,-0.74667531,0.08333333,0.305347134,0.307414455
50,5,2,61,66.54260639,109.65347374,0.00017786,0.00066304,0.00000000,0.00000000,0.00000000,0.06000000,0.05000000,0.0039248496,0.01175385,0.04131952,0.44775168,0.00249757,0.00000000,0.00000000,66.03928376,-4.02936881,-0.80805166,0.08333333,0.000000000,0.001782989
51,5,3,61,66.03928376,109.56127976,0.00017766,0.00070303,0.00000000,0.00000000,0.00000000,0.06000000,0.05000000,0.0039213935,0.01165167,0.04347869,0.44737523,0.00262809,0.00000000,0.00000000,65.53415009,-4.02936881,-0.74969550,0.08333333,0.000000000,0.001874970
52,5,4,61,65.53415009,109.46480309,0.00017747,0.00069398,0.00000000,0.00000000,0.00000000,0.06000000,0.05000000,0.0039179767,0.01154940,0.04258827,0.44698128,0.00257426,0.00000000,0.00000000,65.03045688,-4.02936881,-0.76261335,0.08333333,0.000000000,0.001862652
53,5,5,61,65.03045688,109.36942391,0.00017728,0.00068491,0.00000000,0.00000000,0.00000000,0.06000000,0.05000000,0.0039145991,0.01144759,0.04170716,0.44659181,0.00252101,0.00000000,0.00000000,64.52818931,-4.02936881,-0.77570741,0.08333333,0.000000000,0.001850129
54,5,6,61,64.52818931,109.27513991,0.00017708,0.00067585,0.00000000,0.00000000,0.00000000,0.06000000,0.05000000,0.0039112607,0.01134625,0.04083535,0.44620682,0.00246831,0.00000000,0.00000000,64.02733258,-4.02936881,-0.78898132,0.08333333,0.000000000,0.001837402
55,5,7,61,64.02733258,109.18194872,0.00017689,0.00066678,0.00000000,0.00000000,0.00000000,0.06000000,0.05000000,0.0039079613,0.01124536,0.03997286,0.44582629,0.00241618,0.00000000,0.00000000,63.52787189,-4.02936881,-0.80243880,0.08333333,0.000000000,0.001824473
56,5,8,61,63.52787189,109.08984791,0.00017670,0.00065771,0.00000000,0.00000000,0.00000000,0.06000000,0.05000000,0.0039047009,0.01114492,0.03911969,0.44545021,0.00236461,0.00000000,0.00000000,63.02979246,-4.02936881,-0.81608369,0.08333333,0.000000000,0.001811342
57,5,9,61,63.02979246,108.99883501,0.00017650,0.00064864,0.00000000,0.00000000,0.00000000,0.06000000,0.05000000,0.0039014794,0.01104494,0.03827586,0.44507858,0.00231360,0.00000000,0.00000000,62.53307948,-4.02936881,-0.82991994,0.08333333,0.000000000,0.001798012
58,5,10,61,62.53307948,108.90890748,0.00017631,0.00063957,0.00000000,0.00000000,0.00000000,0.06000000,0.05000000,0.0038982967,0.01094539,0.03744136,0.44471137,0.00226316,0.00000000,0.00000000,62.03771820,-4.02936881,-0.84395159,0.08333333,0.000000000,0.001784482
59,5,11,61,62.03771820,108.82006271,0.00017612,0.00063050,0.00000000,0.00000000,0.00000000,0.06000000,0.05000000,0.0038951527,0.01084629,0.03661621,0.44434859,0.00221328,0.00000000,0.00000000,61.54369382,-4.02936881,-0.85818281,0.08333333,0.000000000,0.001770756
60,5,12,61,61.54369382,108.73229804,0.00017593,0.00062144,0.00000000,0.01500000,0.00000000,0.06000000,0.05000000,0.0038920473,0.01074074,0.03577747,0.44399022,0.00216258,1.61795847,0.00000000,59.43306435,-4.02936881,-0.87261791,0.08333333,0.000000000,0.060108557
61,6,1,62,59.43306435,108.64561072,0.00020215,0.00066838,0.00000000,0.00000000,0.03780000,0.05000000,0.05000000,0.0038886596,0.01237375,0.03896803,0.44363624,0.00194329,0.00000000,2.22980038,61.16594342,-3.94216137,-0.88726127,0.08333333,0.280821229,0.282695162
62,6,2,62,61.16594342,108.55104585,0.00020193,0.00062247,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.0038854543,0.01226003,0.03599689,0.44325010,0.00179512,0.00000000,0.00000000,60.67264127,-3.94216137,-0.95817684,0.08333333,0.000000000,0.001606753
63,6,3,62,60.67264127,108.46157022,0.00020171,0.00066224,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.0038820980,0.01214721,0.03798596,0.44288475,0.00189431,0.00000000,0.00000000,60.17772905,-3.94216137,-0.89645831,0.08333333,0.000000000,0.001689824
64,6,4,62,60.17772905,108.36787929,0.00020149,0.00065235,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.0038787838,0.01203434,0.03711153,0.44250217,0.00185071,0.00000000,0.00000000,59.68423030,-3.94216137,-0.91144895,0.08333333,0.000000000,0.001675835
65,6,5,62,59.68423030,108.27536453,0.00020127,0.00064247,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.0038755116,0.01192198,0.03624761,0.44212441,0.00180762,0.00000000,0.00000000,59.19212868,-3.94216137,-0.92666005,0.08333333,0.000000000,0.001661668
66,6,6,62,59.19212868,108.18402238,0.00020105,0.00063259,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.0038722813,0.01181013,0.03539422,0.44175142,0.00176507,0.00000000,0.00000000,58.70140784,-3.94216137,-0.94209650,0.08333333,0.000000000,0.001647326
67,6,7,62,58.70140784,108.09384919,0.00020083,0.00062272,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.0038690928,0.01169879,0.03455135,0.44138322,0.00172303,0.00000000,0.00000000,58.21205145,-3.94216137,-0.95776337,0.08333333,0.000000000,0.001632811
68,6,8,62,58.21205145,108.00484124,0.00020061,0.00061287,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.0038659458,0.01158795,0.03371902,0.44101977,0.00168153,0.00000000,0.00000000,57.72404318,-3.94216137,-0.97366583,0.08333333,0.000000000,0.001618125
69,6,9,62,57.72404318,107.91699470,0.00020040,0.00060302,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.0038628403,0.01147761,0.03289723,0.44066106,0.00164054,0.00000000,0.00000000,57.23736674,-3.94216137,-0.98980925,0.08333333,0.000000000,0.001603271
70,6,10,62,57.23736674,107.83030566,0.00020018,0.00059318,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.0038597762,0.01136776,0.03208598,0.44030708,0.00160009,0.00000000,0.00000000,56.75200583,-3.94216137,-1.00619915,0.08333333,0.000000000,0.001588252
71,6,11,62,56.75200583,107.74477011,0.00019996,0.00058336,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.0038567532,0.01125839,0.03128529,0.43995781,0.00156016,0.00000000,0.00000000,56.26794418,-3.94216137,-1.02284121,0.08333333,0.000000000,0.001573071
72,6,12,62,56.26794418,107.66038394,0.00019974,0.00057356,0.00000000,0.01500000,0.00000000,0.05000000,0.05000000,0.0038537712,0.01114273,0.03047659,0.43961323,0.00151983,1.60107615,0.00000000,54.18411565,-3.94216137,-1.03974129,0.08333333,0.000000000,0.059335599
73,7,1,63,54.18411565,107.57714295,0.00022805,0.00061785,0.00000000,0.00000000,0.03780000,0.04000000,0.05000000,0.0038505118,0.01271783,0.03314626,0.43927333,0.00130931,0.00000000,2.03155504,55.72922396,-3.85085347,-1.05690546,0.08333333,0.256019946,0.257680019
74,7,2,63,55.72922396,107.48615859,0.00022780,0.00056827,0.00000000,0.00000000,0.00000000,0.04000000,0.05000000,0.0038474470,0.01259329,0.03022099,0.43890181,0.00119376,0.00000000,0.00000000,55.24631411,-3.85085347,-1.14027738,0.08333333,0.000000000,0.001413626
75,7,3,63,55.24631411,107.40060556,0.00022756,0.00060692,0.00000000,0.00000000,0.00000000,0.04000000,0.05000000,0.0038442370,0.01246972,0.03199459,0.43855247,0.00126382,0.00000000,0.00000000,54.76203351,-3.85085347,-1.07469073,0.08333333,0.000000000,0.001486180
76,7,4,63,54.76203351,107.31099730,0.00022731,0.00059623,0.00000000,0.00000000,0.00000000,0.04000000,0.05000000,0.0038410716,0.01234614,0.03115341,0.43818657,0.00123059,0.00000000,0.00000000,54.27911679,-3.85085347,-1.09240755,0.08333333,0.000000000,0.001470870
77,7,5,63,54.27911679,107.22263765,0.00022706,0.00058556,0.00000000,0.00000000,0.00000000,0.04000000,0.05000000,0.0038379508,0.01222313,0.03032410,0.43782577,0.00119783,0.00000000,0.00000000,53.79754595,-3.85085347,-1.11040790,0.08333333,0.000000000,0.001455424
78,7,6,63,53.79754595,107.13552120,0.00022681,0.00057491,0.00000000,0.00000000,0.00000000,0.04000000,0.05000000,0.0038348744,0.01210068,0.02950668,0.43747004,0.00116554,0.00000000,0.00000000,53.31730300,-3.85085347,-1.12869864,0.08333333,0.000000000,0.001439846
79,7,7,63,53.31730300,107.04964243,0.00022656,0.00056429,0.00000000,0.00000000,0.00000000,0.04000000,0.05000000,0.0038318421,0.01197878,0.02870115,0.43711937,0.00113373,0.00000000,0.00000000,52.83836998,-3.85085347,-1.14728684,0.08333333,0.000000000,0.001424140
80,7,8,63,52.83836998,106.96499567,0.00022632,0.00055872,0.00000000,0.00000000,0.00000000,0.04000000,0.05000000,0.0038288344,0.01185742,0.02816078,0.43677373,0.00111238,0.00000000,0.00000000,52.36046567,-3.85085347,-1.15717210,0.08333333,0.000000000,0.001417383
81,7,9,63,52.36046567,106.88103770,0.00022607,0.00055872,0.00000000,0.00000000,0.00000000,0.04000000,0.05000000,0.0038258301,0.01173654,0.02790414,0.43643090,0.00110224,0.00000000,0.00000000,51.88329185,-3.85085347,-1.15717210,0.08333333,0.000000000,0.001420571
82,7,10,63,51.88329185,106.79717200,0.00022582,0.00055872,0.00000000,0.00000000,0.00000000,0.04000000,0.05000000,0.0038228290,0.01161607,0.02764789,0.43608845,0.00109212,0.00000000,0.00000000,51.40684731,-3.85085347,-1.15717210,0.08333333,0.000000000,0.001423668
83,7,11,63,51.40684731,106.71339844,0.00022558,0.00055872,0.00000000,0.00000000,0.00000000,0.04000000,0.05000000,0.0038198313,0.01149602,0.02739204,0.43574638,0.00108201,0.00000000,0.00000000,50.93113087,-3.85085347,-1.15717210,0.08333333,0.000000000,0.001426671
84,7,12,63,50.93113087,106.62971687,0.00022533,0.00055872,0.00000000,0.01500000,0.00000000,0.04000000,0.05000000,0.0038168368,0.01136945,0.02712007,0.43540468,0.00107127,1.58455322,0.00000000,48.87161219,-3.85085347,-1.15717210,0.08333333,0.000000000,0.058653705
85,8,1,64,48.87161219,106.54612716,0.00025648,0.00061484,0.00000000,0.00000000,0.03780000,0.03000000,0.05000000,0.0038135117,0.01289001,0.03002032,0.43506335,0.00088068,0.00000000,1.83090155,50.22365937,-3.75544510,-1.15717210,0.08333333,0.230918368,0.232460647
86,8,2,64,50.22365937,106.45330839,0.00025620,0.00061484,0.00000000,0.00000000,0.00000000,0.03000000,0.05000000,0.0038101906,0.01275338,0.02973458,0.43468434,0.00087230,0.00000000,0.00000000,49.74561477,-3.75544510,-1.15717210,0.08333333,0.000000000,0.001393913
87,8,3,64,49.74561477,106.36060026,0.00025592,0.00061484,0.00000000,0.00000000,0.00000000,0.03000000,0.05000000,0.0038068734,0.01261725,0.02944931,0.43430578,0.00086393,0.00000000,0.00000000,49.26837849,-3.75544510,-1.15717210,0.08333333,0.000000000,0.001396371
88,8,4,64,49.26837849,106.26800259,0.00025564,0.00061484,0.00000000,0.00000000,0.00000000,0.03000000,0.05000000,0.0038035602,0.01248160,0.02916453,0.43392768,0.00085557,0.00000000,0.00000000,48.79194911,-3.75544510,-1.15717210,0.08333333,0.000000000,0.001398728
89,8,5,64,48.79194911,106.17551519,0.00025536,0.00061484,0.00000000,0.00000000,0.00000000,0.03000000,0.05000000,0.0038002510,0.01234644,0.02888023,0.43355002,0.00084723,0.00000000,0.00000000,48.31632519,-3.75544510,-1.15717210,0.08333333,0.000000000,0.001400981
90,8,6,64,48.31632519,106.08313790,0.00025508,0.00061484,0.00000000,0.00000000,0.00000000,0.03000000,0.05000000,0.0037969456,0.01221176,0.02859641,0.43317281,0.00083891,0.00000000,0.00000000,47.84150530,-3.75544510,-1.15717210,0.08333333,0.000000000,0.001403127
91,8,7,64,47.84150530,105.99087052,0.00025480,0.00061484,0.00000000,0.00000000,0.00000000,0.03000000,0.05000000,0.0037936443,0.01207757,0.02831307,0.43279605,0.00083059,0.00000000,0.00000000,47.36748801,-3.75544510,-1.15717210,0.08333333,0.000000000,0.001405165
92,8,8,64,47.36748801,105.89871288,0.00025452,0.00061484,0.00000000,0.00000000,0.00000000,0.03000000,0.05000000,0.0037903468,0.01194386,0.02803021,0.43241974,0.00082230,0.00000000,0.00000000,46.89427190,-3.75544510,-1.15717210,0.08333333,0.000000000,0.001407090
93,8,9,64,46.89427190,105.80666480,0.00025424,0.00061484,0.00000000,0.00000000,0.00000000,0.03000000,0.05000000,0.0037870532,0.01181063,0.02774783,0.43204388,0.00081401,0.00000000,0.00000000,46.42185554,-3.75544510,-1.15717210,0.08333333,0.000000000,0.001408902
94,8,10,64,46.42185554,105.71472610,0.00025397,0.00061484,0.00000000,0.00000000,0.00000000,0.03000000,0.05000000,0.0037837636,0.01167788,0.02746593,0.43166846,0.00080574,0.00000000,0.00000000,45.95023753,-3.75544510,-1.15717210,0.08333333,0.000000000,0.001410598
95,8,11,64,45.95023753,105.62289661,0.00025369,0.00061484,0.00000000,0.00000000,0.00000000,0.03000000,0.05000000,0.0037804779,0.01154561,0.02718450,0.43129349,0.00079749,0.00000000,0.00000000,45.47941644,-3.75544510,-1.15717210,0.08333333,0.000000000,0.001412173
