Month,PolicyYear,MonthInPY,Age,BOP_AV,BOP_BB,FinalMortality,FinalLapse,PWD_Rate,RiderChargeRate,CreditedRate,SurrChgPct,FPW_Pct,Lives,Mortality,Lapse,PWD,SurrChg,RiderChg,Interest,EOP_AV,BaseLapse,DynamicLapse,LapseSkew,NetIndexCreditReimb,HedgeGains
26,3,2,59,368.71707394,520.41266338,0.00013922,0.00086649,0.00125868,0.00000000,0.00000000,0.08000000,0.05000000,0.0163245326,0.05130076,0.29502790,0.46381157,0.02426636,0.00000000,0.00000000,367.88266735,-4.03310165,-0.53781434,0.08333333,0.000000000,0.026591720
27,3,3,59,367.88266735,519.23496973,0.00013907,0.00092195,0.00125868,0.00000000,0.00000000,0.08000000,0.05000000,0.0163072140,0.05112789,0.31319538,0.46275332,0.02576066,0.00000000,0.00000000,367.02983011,-4.03310165,-0.47607750,0.08333333,0.000000000,0.027497488
28,3,4,59,367.02983011,518.03126279,0.00013891,0.00092195,0.00125868,0.00000000,0.00000000,0.08000000,0.05000000,0.0162899164,0.05095373,0.31246935,0.46168059,0.02570094,0.00000000,0.00000000,366.17902549,-4.03310165,-0.47607750,0.08333333,0.000000000,0.027753314
29,3,5,59,366.17902549,516.83042473,0.00013876,0.00092195,0.00125868,0.00000000,0.00000000,0.08000000,0.05000000,0.0162726395,0.05078017,0.31174505,0.46061043,0.02564137,0.00000000,0.00000000,365.33024846,-4.03310165,-0.47607750,0.08333333,0.000000000,0.028011527
30,3,6,59,365.33024846,515.63244844,0.00013861,0.00092195,0.00125868,0.00000000,0.00000000,0.08000000,0.05000000,0.0162553834,0.05060722,0.31102248,0.45954281,0.02558194,0.00000000,0.00000000,364.48349401,-4.03310165,-0.47607750,0.08333333,0.000000000,0.028272148
31,3,7,59,364.48349401,514.43732684,0.00013846,0.00092195,0.00125868,0.00000000,0.00000000,0.08000000,0.05000000,0.0162381481,0.05043486,0.31030163,0.45847774,0.02552265,0.00000000,0.00000000,363.63875713,-4.03310165,-0.47607750,0.08333333,0.000000000,0.028535200
32,3,8,59,363.63875713,513.24505287,0.00013831,0.00092195,0.00125868,0.00000000,0.00000000,0.08000000,0.05000000,0.0162209334,0.05026309,0.30958250,0.45741521,0.02546350,0.00000000,0.00000000,362.79603284,-4.03310165,-0.47607750,0.08333333,0.000000000,0.028800707
33,3,9,59,362.79603284,512.05561949,0.00013816,0.00092195,0.00125868,0.00000000,0.00000000,0.08000000,0.05000000,0.0162037395,0.05009192,0.30886508,0.45635520,0.02540449,0.00000000,0.00000000,361.95531614,-4.03310165,-0.47607750,0.08333333,0.000000000,0.029068689
34,3,10,59,361.95531614,510.86901967,0.00013801,0.00092195,0.00125868,0.00000000,0.00000000,0.08000000,0.05000000,0.0161865663,0.04992134,0.30814937,0.45529772,0.02534562,0.00000000,0.00000000,361.11660208,-4.03310165,-0.47607750,0.08333333,0.000000000,0.029339172
35,3,11,59,361.11660208,509.68524640,0.00013786,0.00092195,0.00125868,0.00000000,0.00000000,0.08000000,0.05000000,0.0161694137,0.04975135,0.30743537,0.45424277,0.02528689,0.00000000,0.00000000,360.27988571,-4.03310165,-0.47607750,0.08333333,0.000000000,0.029612178
36,3,12,59,360.27988571,508.50429269,0.00013771,0.00092195,0.00125868,0.00500000,0.00000000,0.08000000,0.05000000,0.0161522816,0.04951895,0.30633336,0.45261452,0.02519625,2.53769131,0.00000000,356.90853133,-4.03310165,-0.47607750,0.08333333,0.000000000,0.120713168
37,4,1,60,356.90853133,541.14789501,0.00015586,0.00151584,0.00168214,0.00000000,0.03780000,0.07000000,0.05000000,0.0161252838,0.05767694,0.52365210,0.62249883,0.03730355,0.00000000,13.49114248,369.15854239,-3.53913244,-0.47607750,0.08333333,1.686392811,1.729715209
38,4,2,60,369.15854239,539.33462221,0.00015569,0.00134144,0.00168214,0.00000000,0.00000000,0.07000000,0.05000000,0.0161011455,0.05742391,0.46187746,0.62044468,0.03290289,0.00000000,0.00000000,367.98589345,-3.53913244,-0.59734255,0.08333333,0.000000000,0.037371172
39,4,3,60,367.98589345,537.62140119,0.00015552,0.00143067,0.00168214,0.00000000,0.00000000,0.07000000,0.05000000,0.0160756097,0.05717754,0.49102072,0.61845732,0.03497898,0.00000000,0.00000000,366.78425888,-3.53913244,-0.53343750,0.08333333,0.000000000,0.038743538
40,4,4,60,366.78425888,535.86583264,0.00015535,0.00143067,0.00168214,0.00000000,0.00000000,0.07000000,0.05000000,0.0160501171,0.05692868,0.48941738,0.61643786,0.03486476,0.00000000,0.00000000,365.58661020,-3.53913244,-0.53343750,0.08333333,0.000000000,0.039067395
41,4,5,60,365.58661020,534.11608741,0.00015518,0.00143067,0.00168214,0.00000000,0.00000000,0.07000000,0.05000000,0.0160246677,0.05668090,0.48781936,0.61442510,0.03475092,0.00000000,0.00000000,364.39293392,-3.53913244,-0.53343750,0.08333333,0.000000000,0.039393968
42,4,6,60,364.39293392,532.37214579,0.00015501,0.00143067,0.00168214,0.00000000,0.00000000,0.07000000,0.05000000,0.0159992613,0.05643422,0.48622664,0.61241901,0.03463746,0.00000000,0.00000000,363.20321660,-3.53913244,-0.53343750,0.08333333,0.000000000,0.039723280
43,4,7,60,363.20321660,530.63398815,0.00015484,0.00143067,0.00168214,0.00000000,0.00000000,0.07000000,0.05000000,0.0159738979,0.05618861,0.48463920,0.61041957,0.03452438,0.00000000,0.00000000,362.01744484,-3.53913244,-0.53343750,0.08333333,0.000000000,0.040055354
44,4,8,60,362.01744484,528.90159490,0.00015467,0.00143067,0.00168214,0.00000000,0.00000000,0.07000000,0.05000000,0.0159485774,0.05594409,0.48305702,0.60842677,0.03441167,0.00000000,0.00000000,360.83560529,-3.53913244,-0.53343750,0.08333333,0.000000000,0.040390213
45,4,9,60,360.83560529,527.17494656,0.00015450,0.00143067,0.00168214,0.00000000,0.00000000,0.07000000,0.05000000,0.0159232997,0.05570064,0.48148009,0.60644057,0.03429933,0.00000000,0.00000000,359.65768465,-3.53913244,-0.53343750,0.08333333,0.000000000,0.040727881
46,4,10,60,359.65768465,525.45402368,0.00015433,0.00143067,0.00168214,0.00000000,0.00000000,0.07000000,0.05000000,0.0158980648,0.05545825,0.47990839,0.60446096,0.03418737,0.00000000,0.00000000,358.48366967,-3.53913244,-0.53343750,0.08333333,0.000000000,0.041068380
47,4,11,60,358.48366967,523.73880690,0.00015417,0.00143067,0.00168214,0.00000000,0.00000000,0.07000000,0.05000000,0.0158728726,0.05521694,0.47834190,0.60248792,0.03407578,0.00000000,0.00000000,357.31354714,-3.53913244,-0.53343750,0.08333333,0.000000000,0.041411735
48,4,12,60,357.31354714,522.02927693,0.00015400,0.00143067,0.00168214,0.00500000,0.00000000,0.07000000,0.05000000,0.0158477229,0.05488616,0.47599562,0.59953270,0.03390863,2.60354721,0.00000000,353.54567682,-3.53913244,-0.53343750,0.08333333,0.000000000,0.134910636
49,5,1,61,353.54567682,552.84575293,0.00017805,0.00087358,0.00000000,0.00000000,0.03780000,0.06000000,0.05000000,0.0158310594,0.06485129,0.30004443,2.53387637,0.01813630,0.00000000,13.26824606,363.89701448,-4.02936881,-0.53343750,0.08333333,1.670503323,1.683969789
50,5,2,61,363.89701448,552.26444843,0.00017786,0.00077524,0.00000000,0.00000000,0.00000000,0.06000000,0.05000000,0.0158159729,0.06426251,0.26414020,2.53121206,0.01596606,0.00000000,0.00000000,361.02143366,-4.02936881,-0.65231879,0.08333333,0.000000000,0.011051568
51,5,3,61,361.02143366,551.73816004,0.00017766,0.00081789,0.00000000,0.00000000,0.00000000,0.06000000,0.05000000,0.0158002295,0.06368194,0.27645591,2.52879990,0.01671048,0.00000000,0.00000000,358.13578543,-4.02936881,-0.59899788,0.08333333,0.000000000,0.011586794
52,5,4,61,358.13578543,551.18895254,0.00017747,0.00080785,0.00000000,0.00000000,0.00000000,0.06000000,0.05000000,0.0157846635,0.06310090,0.27086500,2.52628270,0.01637254,0.00000000,0.00000000,355.25916429,-4.02936881,-0.61129909,0.08333333,0.000000000,0.011509254
53,5,5,61,355.25916429,550.64593366,0.00017728,0.00079779,0.00000000,0.00000000,0.00000000,0.06000000,0.05000000,0.0157692746,0.06252265,0.26533040,2.52379386,0.01603800,0.00000000,0.00000000,352.39147938,-4.02936881,-0.62377385,0.08333333,0.000000000,0.011430371
54,5,6,61,352.39147938,550.10909436,0.00017708,0.00078772,0.00000000,0.00000000,0.00000000,0.06000000,0.05000000,0.0157540626,0.06194716,0.25985217,2.52133335,0.01570687,0.00000000,0.00000000,349.53263983,-4.02936881,-0.63642586,0.08333333,0.000000000,0.011350150
55,5,7,61,349.53263983,549.57842539,0.00017689,0.00077763,0.00000000,0.00000000,0.00000000,0.06000000,0.05000000,0.0157390272,0.06137442,0.25443037,2.51890112,0.01537914,0.00000000,0.00000000,346.68255479,-4.02936881,-0.64925891,0.08333333,0.000000000,0.011268596
56,5,8,61,346.68255479,549.05391722,0.00017670,0.00076753,0.00000000,0.00000000,0.00000000,0.06000000,0.05000000,0.0157241681,0.06080439,0.24906504,2.51649712,0.01505483,0.00000000,0.00000000,343.84113341,-4.02936881,-0.66227692,0.08333333,0.000000000,0.011185714
57,5,9,61,343.84113341,548.53556008,0.00017650,0.00075742,0.00000000,0.00000000,0.00000000,0.06000000,0.05000000,0.0157094850,0.06023705,0.24375624,2.51412132,0.01473394,0.00000000,0.00000000,341.00828487,-4.02936881,-0.67548393,0.08333333,0.000000000,0.011101512
58,5,10,61,341.00828487,548.02334390,0.00017631,0.00074729,0.00000000,0.00000000,0.00000000,0.06000000,0.05000000,0.0156949777,0.05967239,0.23850403,2.51177366,0.01441647,0.00000000,0.00000000,338.18391832,-4.02936881,-0.68888407,0.08333333,0.000000000,0.011015996
59,5,11,61,338.18391832,547.51725833,0.00017612,0.00073716,0.00000000,0.00000000,0.00000000,0.06000000,0.05000000,0.0156806459,0.05911038,0.23330848,2.50945410,0.01410242,0.00000000,0.00000000,335.36794294,-4.02936881,-0.70248161,0.08333333,0.000000000,0.010929175
60,5,12,61,335.36794294,547.01729271,0.00017593,0.00072702,0.00000000,0.01500000,0.00000000,0.06000000,0.05000000,0.0156664891,0.05850800,0.22800213,2.50716259,0.01378168,8.13678621,0.00000000,324.42370233,-4.02936881,-0.71628096,0.08333333,0.000000000,0.304369567
61,6,1,62,324.42370233,546.52343608,0.00020215,0.00078247,0.00000000,0.00000000,0.03780000,0.05000000,0.05000000,0.0156510660,0.06752600,0.24895667,2.50489908,0.01241516,0.00000000,12.16853076,333.75843618,-3.94216137,-0.73028662,0.08333333,1.532901993,1.544471690
62,6,2,62,333.75843618,545.98540200,0.00020193,0.00073531,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.0156363995,0.06688083,0.23196818,2.50243309,0.01156797,0.00000000,0.00000000,330.94558611,-3.94216137,-0.79219740,0.08333333,0.000000000,0.009967418
63,6,3,62,330.94558611,545.47376407,0.00020171,0.00077814,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.0156210806,0.06624091,0.24339841,2.50008809,0.01213798,0.00000000,0.00000000,328.12372072,-3.94216137,-0.73581098,0.08333333,0.000000000,0.010453833
64,6,4,62,328.12372072,544.93936467,0.00020149,0.00076705,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.0156059533,0.06560068,0.23786846,2.49763875,0.01186221,0.00000000,0.00000000,325.31075062,-3.94216137,-0.75011129,0.08333333,0.000000000,0.010365031
65,6,5,62,325.31075062,544.41165368,0.00020127,0.00075595,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.0155910174,0.06496355,0.23240249,2.49522008,0.01158963,0.00000000,0.00000000,322.50657488,-3.94216137,-0.76462931,0.08333333,0.000000000,0.010275035
66,6,6,62,322.50657488,543.89061596,0.00020105,0.00074484,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.0155762723,0.06432950,0.22700056,2.49283199,0.01132024,0.00000000,0.00000000,319.71109259,-3.94216137,-0.77937004,0.08333333,0.000000000,0.010183859
67,6,7,62,319.71109259,543.37623600,0.00020083,0.00073373,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.0155617177,0.06369849,0.22166274,2.49047442,0.01105405,0.00000000,0.00000000,316.92420290,-3.94216137,-0.79433864,0.08333333,0.000000000,0.010091514
68,6,8,62,316.92420290,542.86849784,0.00020061,0.00072261,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.0155473529,0.06307050,0.21638907,2.48814728,0.01079106,0.00000000,0.00000000,314.14580500,-3.94216137,-0.80954045,0.08333333,0.000000000,0.009998017
69,6,9,62,314.14580500,542.36738508,0.00020040,0.00071150,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.0155331776,0.06244549,0.21117963,2.48585051,0.01053127,0.00000000,0.00000000,311.37579810,-3.94216137,-0.82498096,0.08333333,0.000000000,0.009903380
70,6,10,62,311.37579810,541.87288088,0.00020018,0.00070038,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.0155191912,0.06182345,0.20603447,2.48358404,0.01027468,0.00000000,0.00000000,308.61408145,-3.94216137,-0.84066583,0.08333333,0.000000000,0.009807622
71,6,11,62,308.61408145,541.38496790,0.00019996,0.00068927,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.0155053933,0.06120435,0.20095367,2.48134777,0.01002131,0.00000000,0.00000000,305.86055435,-3.94216137,-0.85660091,0.08333333,0.000000000,0.009710760
72,6,12,62,305.86055435,540.90362833,0.00019974,0.00067816,0.00000000,0.01500000,0.00000000,0.05000000,0.05000000,0.0154917832,0.06054571,0.19580007,2.47914163,0.00976431,8.04091277,0.00000000,295.07438985,-3.94216137,-0.87279224,0.08333333,0.000000000,0.299868018
73,7,1,63,295.07438985,540.42884380,0.00022805,0.00073108,0.00000000,0.00000000,0.03780000,0.04000000,0.05000000,0.0154769271,0.06923782,0.21352511,2.47696553,0.00843446,0.00000000,11.06018264,303.36640955,-3.85085347,-0.88924604,0.08333333,1.394226492,1.404476949
74,7,2,63,303.36640955,539.91059077,0.00022780,0.00067946,0.00000000,0.00000000,0.00000000,0.04000000,0.05000000,0.0154628879,0.06853255,0.19664126,2.47459021,0.00776753,0.00000000,0.00000000,300.61887800,-3.85085347,-0.96218899,0.08333333,0.000000000,0.008769910
75,7,3,63,300.61887800,539.42083362,0.00022756,0.00072157,0.00000000,0.00000000,0.00000000,0.04000000,0.05000000,0.0154482141,0.06783300,0.20692377,2.47234549,0.00817370,0.00000000,0.00000000,297.86360203,-3.85085347,-0.90228291,0.08333333,0.000000000,0.009197993
76,7,4,63,297.86360203,538.90894238,0.00022731,0.00070941,0.00000000,0.00000000,0.00000000,0.04000000,0.05000000,0.0154337461,0.06713339,0.20155671,2.46999932,0.00796170,0.00000000,0.00000000,295.11695092,-3.85085347,-0.91922025,0.08333333,0.000000000,0.009099863
77,7,5,63,295.11695092,538.40422554,0.00022706,0.00069725,0.00000000,0.00000000,0.00000000,0.04000000,0.05000000,0.0154194830,0.06643717,0.19626243,2.46768603,0.00775257,0.00000000,0.00000000,292.37881271,-3.85085347,-0.93643849,0.08333333,0.000000000,0.009000785
78,7,6,63,292.37881271,537.90665862,0.00022681,0.00068511,0.00000000,0.00000000,0.00000000,0.04000000,0.05000000,0.0154054241,0.06574432,0.19104101,2.46540552,0.00754632,0.00000000,0.00000000,289.64907555,-3.85085347,-0.95394468,0.08333333,0.000000000,0.008900780
79,7,7,63,289.64907555,537.41621649,0.00022656,0.00067297,0.00000000,0.00000000,0.00000000,0.04000000,0.05000000,0.0153915687,0.06505479,0.18589247,2.46315766,0.00734295,0.00000000,0.00000000,286.92762768,-3.85085347,-0.97174610,0.08333333,0.000000000,0.008799874
80,7,8,63,286.92762768,536.93287333,0.00022632,0.00066085,0.00000000,0.00000000,0.00000000,0.04000000,0.05000000,0.0153779160,0.06436856,0.18081690,2.46094234,0.00714246,0.00000000,0.00000000,284.21435743,-3.85085347,-0.98985029,0.08333333,0.000000000,0.008698090
81,7,9,63,284.21435743,536.45660262,0.00022607,0.00064875,0.00000000,0.00000000,0.00000000,0.04000000,0.05000000,0.0153644654,0.06368559,0.17581432,2.45875943,0.00694485,0.00000000,0.00000000,281.50915324,-3.85085347,-1.00826503,0.08333333,0.000000000,0.008595454
82,7,10,63,281.50915324,535.98737709,0.00022582,0.00063667,0.00000000,0.00000000,0.00000000,0.04000000,0.05000000,0.0153512158,0.06300585,0.17088481,2.45660881,0.00675013,0.00000000,0.00000000,278.81190364,-3.85085347,-1.02699839,0.08333333,0.000000000,0.008491995
83,7,11,63,278.81190364,535.52516870,0.00022558,0.00062461,0.00000000,0.00000000,0.00000000,0.04000000,0.05000000,0.0153381666,0.06232930,0.16602842,2.45449036,0.00655830,0.00000000,0.00000000,276.12249726,-3.85085347,-1.04605870,0.08333333,0.000000000,0.008387739
84,7,12,63,276.12249726,535.06994863,0.00022533,0.00061257,0.00000000,0.01500000,0.00000000,0.04000000,0.05000000,0.0153253169,0.06161558,0.16113971,2.45240393,0.00636519,7.94825104,0.00000000,265.49272182,-3.85085347,-1.06545461,0.08333333,0.000000000,0.295418999
85,8,1,64,265.49272182,534.62168721,0.00025648,0.00066090,0.00000000,0.00000000,0.03780000,0.03000000,0.05000000,0.0153112605,0.07000099,0.17524087,2.45034940,0.00514088,0.00000000,9.94300168,272.73499135,-3.75544510,-1.08519504,0.08333333,1.254453111,1.263274277
86,8,2,64,272.73499135,534.13133111,0.00025620,0.00061484,0.00000000,0.00000000,0.00000000,0.03000000,0.05000000,0.0152979262,0.06923365,0.16141859,2.44810193,0.00473539,0.00000000,0.00000000,270.05150179,-3.75544510,-1.15717210,0.08333333,0.000000000,0.007569518
87,8,3,64,270.05150179,533.66616645,0.00025592,0.00064525,0.00000000,0.00000000,0.00000000,0.03000000,0.05000000,0.0152841427,0.06847185,0.16772133,2.44596993,0.00492029,0.00000000,0.00000000,267.36441839,-3.75544510,-1.10906396,0.08333333,0.000000000,0.007845125
88,8,4,64,267.36441839,533.18533147,0.00025564,0.00063210,0.00000000,0.00000000,0.00000000,0.03000000,0.05000000,0.0152705769,0.06771098,0.16265361,2.44376610,0.00477162,0.00000000,0.00000000,264.68551607,-3.75544510,-1.12959022,0.08333333,0.000000000,0.007740916
89,8,5,64,264.68551607,532.71209098,0.00025536,0.00061898,0.00000000,0.00000000,0.00000000,0.03000000,0.05000000,0.0152572277,0.06695377,0.15766858,2.44159708,0.00462538,0.00000000,0.00000000,262.01467127,-3.75544510,-1.15049170,0.08333333,0.000000000,0.007636124
90,8,6,64,262.01467127,532.24640607,0.00025508,0.00061484,0.00000000,0.00000000,0.00000000,0.03000000,0.05000000,0.0152439575,0.06620012,0.15502153,2.43946269,0.00454772,0.00000000,0.00000000,259.34943920,-3.75544510,-1.15717210,0.08333333,0.000000000,0.007609020
91,8,7,64,259.34943920,531.78347689,0.00025480,0.00061484,0.00000000,0.00000000,0.00000000,0.03000000,0.05000000,0.0152307031,0.06544944,0.15343111,2.43734094,0.00450107,0.00000000,0.00000000,256.68871664,-3.75544510,-1.15717210,0.08333333,0.000000000,0.007617416
92,8,8,64,256.68871664,531.32109830,0.00025452,0.00061484,0.00000000,0.00000000,0.00000000,0.03000000,0.05000000,0.0152174644,0.06470147,0.15184338,2.43522170,0.00445449,0.00000000,0.00000000,254.03249560,-3.75544510,-1.15717210,0.08333333,0.000000000,0.007625151
93,8,9,64,254.03249560,530.85926940,0.00025424,0.00061484,0.00000000,0.00000000,0.00000000,0.03000000,0.05000000,0.0152042415,0.06395620,0.15025834,2.43310498,0.00440799,0.00000000,0.00000000,251.38076809,-3.75544510,-1.15717210,0.08333333,0.000000000,0.007632211
94,8,10,64,251.38076809,530.39798929,0.00025397,0.00061484,0.00000000,0.00000000,0.00000000,0.03000000,0.05000000,0.0151910343,0.06321361,0.14867598,2.43099078,0.00436157,0.00000000,0.00000000,248.73352615,-3.75544510,-1.15717210,0.08333333,0.000000000,0.007638581
95,8,11,64,248.73352615,529.93725709,0.00025369,0.00061484,0.00000000,0.00000000,0.00000000,0.03000000,0.05000000,0.0151778428,0.06247371,0.14709629,2.42887909,0.00431523,0.00000000,0.00000000,246.09076182,-3.75544510,-1.15717210,0.08333333,0.000000000,0.007644245
