Projection month,Policy year,Month in policy year,Attained age,Baseline mortality,Mortality improvement,Final mortality,Surrender charge,FPW %,GLWB activated,Non-systematic PWD rate,Lapse skew,Premium,BOP AV,BOP Benefit base,Base component,Dynamic component,Final lapse rate,Rider charge,Credited rate,Systematic withdrawal,Rollup rate,AV persistency,BB persistency,Lives persistency,Lives,Pre-decrement AV,Mortality,Lapse,PWD,Rider charges,Surrender charges,Interest credits,EOP AV,Expenses,Commission,Chargebacks,Bonus comp,Total net cashflow,Net index credit reimbursement,Hedge gains
11,1,11,57,0.0015996,0.012,0.000112754,0.09,0,1,0,0.083333333,,81.91755098,112.4627119,-5.413218574,-0.422626507,0.000243739,0,0,0.45922274,0.076923077,0.999643534,0.999643534,0.999643534,0.004028789,81.45832824,0.009184079,0.018066289,0.45922274,0,0.001786776,0,81.4292911,0.016964436,0,0.001551142,0,-0.501886402,0,0.001033445
12,1,12,57,0.0015996,0.012,0.000112641,0.09,0,1,0,0.083333333,,81.4292911,112.4226227,-5.413218574,-0.431482722,0.000241587,0.015,0,0.459059043,0.076923077,0.978943887,0.999645799,0.999645799,0.004027353,80.97023205,0.009117378,0.017794638,0.459059043,1.67624646,0.001759909,0,79.26531367,0.016513607,0,0.001540736,0,-0.50094393,0,0.061391622
13,2,1,58,0.0018,0.012,0.000126635,0.09,0.05,1,0,0.083333333,,79.26531367,112.3828025,-4.983738106,-0.440438792,0.000368136,0,0.0378,0.458896444,0.071428571,0.999505276,0.999505276,0.999505276,0.004025926,81.7852998,0.010355912,0.027531244,0.458896444,0,0.002573998,2.978882571,81.74483864,0.017030175,0,0,0.396326568,-0.910140343,0.374528607,0.375949151
14,2,2,58,0.0018,0.012,0.000126508,0.09,0.05,1,0,0.083333333,,81.74483864,112.327204,-4.983738106,-0.483472937,0.000352599,0,0,0.458669417,0.071428571,0.999520938,0.999520938,0.999520938,0.004023934,81.28616922,0.010282365,0.026208439,0.458669417,0,0.002450324,0,81.2472281,0.016926506,0,0,0,-0.512086726,0,0.001248018
15,2,3,58,0.0018,0.012,0.00012638,0.09,0.05,1,0,0.083333333,,81.2472281,112.2733923,-4.983738106,-0.432921032,0.000370919,0,0,0.458449685,0.071428571,0.999502747,0.999502747,0.999502747,0.004022007,80.78877841,0.010209152,0.027401427,0.458449685,0,0.002561861,0,80.74860597,0.016822626,0,0,0,-0.512882891,0,0.001302605
16,2,4,58,0.0018,0.012,0.000126253,0.09,0.05,1,0,0.083333333,,80.74860597,112.2175641,-4.983738106,-0.441893371,0.000367599,0,0,0.45822172,0.071428571,0.999506194,0.999506194,0.999506194,0.004020007,80.29038425,0.010135964,0.026988655,0.45822172,0,0.00252327,0,80.25073636,0.016718903,0,0,0,-0.512065242,0,0.001300698
17,2,5,58,0.0018,0.012,0.000126126,0.09,0.05,1,0,0.083333333,,80.25073636,112.1621504,-4.983738106,-0.450967541,0.000364272,0,0,0.457995447,0.071428571,0.999509648,0.999509648,0.999509648,0.004018022,79.79274091,0.010063008,0.026578619,0.457995447,0,0.002484934,0,79.75361435,0.016615336,0,0,0,-0.51125241,0,0.001298675
18,2,6,58,0.0018,0.012,0.000125999,0.09,0.05,1,0,0.083333333,,79.75361435,112.1071514,-4.983738106,-0.460145284,0.000360938,0,0,0.457770868,0.071428571,0.999513109,0.999513109,0.999513109,0.004016051,79.29584349,0.009990282,0.026171328,0.457770868,0,0.002446855,0,79.25723502,0.016511924,0,0,0,-0.510444403,0,0.001296534
19,2,7,58,0.0018,0.012,0.000125872,0.09,0.05,1,0,0.083333333,,79.25723502,112.0525674,-4.983738106,-0.469428384,0.000357596,0,0,0.457547983,0.071428571,0.999516577,0.999516577,0.999516577,0.004014096,78.79968704,0.009917786,0.025766794,0.457547983,0,0.002409033,0,78.76159342,0.016408665,0,0,0,-0.509641229,0,0.001294274
20,2,8,58,0.0018,0.012,0.000125746,0.09,0.05,1,0,0.083333333,,78.76159342,111.9983985,-4.983738106,-0.478818665,0.000354247,0,0,0.457326794,0.071428571,0.999520052,0.999520052,0.999520052,0.004012156,78.30426663,0.009845518,0.025365026,0.457326794,0,0.00237147,0,78.26668462,0.016305559,0,0,0,-0.508842897,0,0.001291894
21,2,9,58,0.0018,0.012,0.000125619,0.09,0.05,1,0,0.083333333,,78.26668462,111.9446451,-4.983738106,-0.488317996,0.000350892,0,0,0.457107301,0.071428571,0.999523533,0.999523533,0.999523533,0.00401023,77.80957732,0.009773477,0.024966034,0.457107301,0,0.002334167,0,77.77250364,0.016202605,0,0,0,-0.508049416,0,0.001289393
22,2,10,58,0.0018,0.012,0.000125493,0.09,0.05,1,0,0.083333333,,77.77250364,111.8913072,-4.983738106,-0.497928286,0.000347529,0,0,0.456889504,0.071428571,0.999527022,0.999527022,0.999527022,0.004008319,77.31561413,0.009701663,0.024569828,0.456889504,0,0.002297124,0,77.27904552,0.016099801,0,0,0,-0.507260796,0,0.001286771
23,2,11,58,0.0018,0.012,0.000125367,0.09,0.05,1,0,0.083333333,,77.27904552,111.838385,-4.983738106,-0.507651491,0.00034416,0,0,0.456673405,0.071428571,0.999530517,0.999530517,0.999530517,0.004006423,76.82237211,0.009630073,0.024176419,0.456673405,0,0.002260343,0,76.78630528,0.015997147,0,0,0,-0.506477044,0,0.001284027
24,2,12,58,0.0018,0.012,0.00012524,0.09,0.05,1,0,0.083333333,,76.78630528,111.7858787,-4.983738106,-0.517489613,0.000340784,0.015,0,0.456459005,0.071428571,0.97770712,0.999534018,0.999534018,0.004004542,76.32984627,0.009555203,0.023777097,0.456459005,1.666056783,0.002223009,0,74.62823418,0.015547549,0,0,0,-0.505338854,0,0.061291491
25,3,1,59,0.0020358,0.013,0.00013937,0.08,0.05,1,0,0.083333333,,74.62823418,111.7337885,-4.550157177,-0.527444701,0.000521061,0,0.0378,0.456246303,0.066666667,0.999339641,0.999339641,0.999339641,0.004002676,76.97568902,0.010726951,0.037056664,0.456246303,0,0.003047951,2.803701142,76.92485745,0.016026012,0,0,0,-0.520055929,0.352618407,0.354403625
26,3,2,59,0.0020358,0.013,0.000139218,0.08,0.05,1,0,0.083333333,,76.92485745,111.6600041,-4.550157177,-0.575352111,0.00049662,0,0,0.455945017,0.066666667,0.999364231,0.999364231,0.999364231,0.004000033,76.46891244,0.010644719,0.035086004,0.455945017,0,0.002885862,0,76.42029585,0.015920895,0,0,0,-0.517596635,0,0.001558601
27,3,3,59,0.0020358,0.013,0.000139067,0.08,0.05,1,0,0.083333333,,76.42029585,111.5890141,-4.550157177,-0.522516958,0.000523642,0,0,0.455655141,0.066666667,0.999337364,0.999337364,0.999337364,0.00399749,75.96464071,0.010562978,0.036751114,0.455655141,0,0.003022819,0,75.9143038,0.01581548,0,0,0,-0.518784712,0,0.001632716
28,3,4,59,0.0020358,0.013,0.000138915,0.08,0.05,1,0,0.083333333,,75.9143038,111.5150712,-4.550157177,-0.532532085,0.000518409,0,0,0.455353207,0.066666667,0.999342748,0.999342748,0.999342748,0.003994841,75.45895059,0.01048122,0.036141645,0.455353207,0,0.002972689,0,75.40935504,0.015710282,0,0,0,-0.517686354,0,0.001627574
29,3,5,59,0.0020358,0.013,0.000138763,0.08,0.05,1,0,0.083333333,,75.40935504,111.4417777,-4.550157177,-0.542667358,0.000513167,0,0,0.455053926,0.066666667,0.999348141,0.999348141,0.999348141,0.003992216,74.95430111,0.010399773,0.035536909,0.455053926,0,0.002922949,0,74.90544148,0.0156053,0,0,0,-0.516595907,0,0.001622266
30,3,6,59,0.0020358,0.013,0.000138612,0.08,0.05,1,0,0.083333333,,74.90544148,111.3691334,-4.550157177,-0.552924953,0.000507915,0,0,0.454757295,0.066666667,0.999353543,0.999353543,0.999353543,0.003989613,74.45068419,0.010318634,0.034936916,0.454757295,0,0.002873599,0,74.40255504,0.015500532,0,0,0,-0.515513377,0,0.001616792
31,3,7,59,0.0020358,0.013,0.000138461,0.08,0.05,1,0,0.083333333,,74.40255504,111.297138,-4.550157177,-0.563307097,0.000502655,0,0,0.454463314,0.066666667,0.999358954,0.999358954,0.999358954,0.003987034,73.94809173,0.010237801,0.034341679,0.454463314,0,0.00282464,0,73.90068761,0.015395977,0,0,0,-0.514438771,0,0.001611152
32,3,8,59,0.0020358,0.013,0.00013831,0.08,0.05,1,0,0.083333333,,73.90068761,111.2257915,-4.550157177,-0.573816073,0.000497386,0,0,0.454171982,0.066666667,0.999364373,0.999364373,0.999364373,0.003984478,73.44651562,0.010157273,0.033751209,0.454171982,0,0.002776073,0,73.39983107,0.015291631,0,0,0,-0.513372095,0,0.001605344
33,3,9,59,0.0020358,0.013,0.000138159,0.08,0.05,1,0,0.083333333,,73.39983107,111.1550934,-4.550157177,-0.58445422,0.000492108,0,0,0.453883298,0.066666667,0.999369801,0.999369801,0.999369801,0.003981946,72.94594777,0.010077048,0.033165517,0.453883298,0,0.0027279,0,72.89997731,0.015187495,0,0,0,-0.512313358,0,0.001599369
34,3,10,59,0.0020358,0.013,0.000138008,0.08,0.05,1,0,0.083333333,,72.89997731,111.0850436,-4.550157177,-0.595223932,0.000486822,0,0,0.453597261,0.066666667,0.999375236,0.999375236,0.999375236,0.003979436,72.44638005,0.009997124,0.032584615,0.453597261,0,0.00268012,0,72.40111819,0.015083566,0,0,0,-0.511262566,0,0.001593225
35,3,11,59,0.0020358,0.013,0.000137858,0.08,0.05,1,0,0.083333333,,72.40111819,111.0156417,-4.550157177,-0.606127668,0.000481529,0,0,0.45331387,0.066666667,0.99938068,0.99938068,0.99938068,0.00397695,71.94780432,0.009917498,0.032008516,0.45331387,0,0.002632735,0,71.90324557,0.014979843,0,0,0,-0.510219727,0,0.001586912
36,3,12,59,0.0020358,0.013,0.000137707,0.08,0.05,1,0,0.083333333,,71.90324557,110.9468874,-4.550157177,-0.617167942,0.000476228,0.015,0,0.453033124,0.066666667,0.976255301,0.99938613,0.99938613,0.003974487,71.45021244,0.00983331,0.031421701,0.453033124,1.652724342,0.002584469,0,69.75364862,0.01453201,0,0,0,-0.508820145,0,0.061131551
37,4,1,60,0.0023064,0.013,0.000155857,0.07,0.05,1,0,0.083333333,,69.75364862,110.8787805,-4.112475786,-0.628347338,0.00073055,0,0.0378,0.45275502,0.0625,0.999113707,0.999113707,0.999113707,0.003972047,71.92046738,0.011207873,0.049041159,0.45275502,0,0.003493559,2.619573778,71.85672479,0.014970151,0,0,0,-0.527974204,0.32958599,0.331825497
38,4,2,60,0.0023064,0.013,0.000155687,0.07,0.05,1,0,0.083333333,,71.85672479,110.7805094,-4.112475786,-0.682241804,0.000692073,0,0,0.452353747,0.0625,0.999152348,0.999152348,0.999152348,0.003968527,71.40437104,0.011115324,0.046124929,0.452353747,0,0.003285814,0,71.34384497,0.014863301,0,0,0,-0.524457301,0,0.001941126
39,4,3,60,0.0023064,0.013,0.000155517,0.07,0.05,1,0,0.083333333,,71.34384497,110.6866061,-4.112475786,-0.626823969,0.000731668,0,0,0.451970308,0.0625,0.999112929,0.999112929,0.999112929,0.003965163,70.89187467,0.011023495,0.048413784,0.451970308,0,0.003448866,0,70.82898852,0.014756039,0,0,0,-0.526163627,0,0.002040525
40,4,4,60,0.0023064,0.013,0.000155348,0.07,0.05,1,0,0.083333333,,70.82898852,110.5884191,-4.112475786,-0.638125761,0.000723412,0,0,0.451569378,0.0625,0.999121352,0.999121352,0.999121352,0.003961645,70.37741914,0.010931566,0.047520178,0.451569378,0,0.003385208,0,70.31558219,0.01464908,0,0,0,-0.524670202,0,0.002030069
41,4,5,60,0.0023064,0.013,0.000155178,0.07,0.05,1,0,0.083333333,,70.31558219,110.4912509,-4.112475786,-0.649571661,0.000715147,0,0,0.451172608,0.0625,0.999129786,0.999129786,0.999129786,0.003958165,69.86440958,0.010840048,0.046634815,0.451172608,0,0.003322137,0,69.80361258,0.014542419,0,0,0,-0.523189891,0,0.002019393
42,4,6,60,0.0023064,0.013,0.000155009,0.07,0.05,1,0,0.083333333,,69.80361258,110.3950998,-4.112475786,-0.661164444,0.000706872,0,0,0.450779991,0.0625,0.999138228,0.999138228,0.999138228,0.00395472,69.35283259,0.010748939,0.045757702,0.450779991,0,0.003259654,0,69.2930663,0.014436055,0,0,0,-0.521722688,0,0.002008498
43,4,7,60,0.0023064,0.013,0.00015484,0.07,0.05,1,0,0.083333333,,69.2930663,110.2999645,-4.112475786,-0.672906956,0.000698588,0,0,0.450391522,0.0625,0.99914668,0.99914668,0.99914668,0.003951312,68.84267477,0.010658236,0.044888844,0.450391522,0,0.003197759,0,68.78392993,0.014329985,0,0,0,-0.520268588,0,0.001997383
44,4,8,60,0.0023064,0.013,0.000154671,0.07,0.05,1,0,0.083333333,,68.78392993,110.2058433,-4.112475786,-0.684802115,0.000690296,0,0,0.450007194,0.0625,0.999155139,0.999155139,0.999155139,0.00394794,68.33392274,0.010567935,0.044028249,0.450007194,0,0.003136453,0,68.2761901,0.014224206,0,0,0,-0.518827585,0,0.001986048
45,4,9,60,0.0023064,0.013,0.000154502,0.07,0.05,1,0,0.083333333,,68.2761901,110.1127347,-4.112475786,-0.696852919,0.000681997,0,0,0.449627,0.0625,0.999163607,0.999163607,0.999163607,0.003944605,67.8265631,0.010478034,0.043175924,0.449627,0,0.003075735,0,67.76983341,0.014118715,0,0,0,-0.517399674,0,0.001974493
46,4,10,60,0.0023064,0.013,0.000154334,0.07,0.05,1,0,0.083333333,,67.76983341,110.0206372,-4.112475786,-0.709062442,0.00067369,0,0,0.449250935,0.0625,0.999172081,0.999172081,0.999172081,0.003941306,67.32058247,0.010388529,0.042331876,0.449250935,0,0.003015608,0,67.26484646,0.01401351,0,0,0,-0.51598485,0,0.00196272
47,4,11,60,0.0023064,0.013,0.000154165,0.07,0.05,1,0,0.083333333,,67.26484646,109.929549,-4.112475786,-0.72143384,0.000665376,0,0,0.448878992,0.0625,0.999180561,0.999180561,0.999180561,0.003938042,66.81596747,0.010299417,0.041496112,0.448878992,0,0.00295607,0,66.76121587,0.013908587,0,0,0,-0.514583108,0,0.001950728
48,4,12,60,0.0023064,0.013,0.000153997,0.07,0.05,1,0,0.083333333,,66.76121587,109.8394684,-4.112475786,-0.733970355,0.000657057,0.015,0,0.448511163,0.0625,0.974530181,0.999189047,0.999189047,0.003934816,66.31270471,0.010203911,0.04064162,0.448511163,1.635231862,0.002895198,0,64.62373212,0.013463278,0,0,0,-0.512819972,0,0.060883602
49,5,1,61,0.002669227,0.013,0.000178052,0.06,0.05,1,0,0.083333333,,64.62373212,109.7503938,-4.029368807,-0.746675314,0.000705168,0,0.0378,0.448147441,0.058823529,0.999116905,0.999116905,0.999116905,0.003931625,66.60142177,0.011856848,0.044281904,0.448147441,0,0.002676637,2.425837101,66.54260639,0.013863043,0,0,0,-0.518149236,0.305347134,0.307414455
50,5,2,61,0.002669227,0.013,0.000177858,0.06,0.05,1,0,0.083333333,,66.54260639,109.6534738,-4.029368807,-0.808051656,0.000663036,0,0,0.447751685,0.058823529,0.999159224,0.999159224,0.999159224,0.003928153,66.0948547,0.011753851,0.041319523,0.447751685,0,0.002497575,0,66.03928375,0.013758184,0,0,0,-0.514583243,0,0.001782989
51,5,3,61,0.002669227,0.013,0.000177664,0.06,0.05,1,0,0.083333333,,66.03928375,109.5612798,-4.029368807,-0.749695504,0.000703034,0,0,0.447375226,0.058823529,0.999119427,0.999119427,0.999119427,0.00392485,65.59190853,0.011651668,0.04347869,0.447375226,0,0.002628086,0,65.53415008,0.013652948,0,0,0,-0.516158531,0,0.00187497
52,5,4,61,0.002669227,0.013,0.00017747,0.06,0.05,1,0,0.083333333,,65.53415008,109.4648031,-4.029368807,-0.76261335,0.000693976,0,0,0.446981279,0.058823529,0.999128677,0.999128677,0.999128677,0.003921394,65.0871688,0.011549399,0.042588271,0.446981279,0,0.002574265,0,65.03045687,0.013548012,0,0,0,-0.514666961,0,0.001862652
53,5,5,61,0.002669227,0.013,0.000177277,0.06,0.05,1,0,0.083333333,,65.03045687,109.3694239,-4.029368807,-0.775707411,0.000684914,0,0,0.446591814,0.058823529,0.999137931,0.999137931,0.999137931,0.003917977,64.58386505,0.011447594,0.041707156,0.446591814,0,0.002521005,0,64.5281893,0.013443373,0,0,0,-0.513189937,0,0.001850129
54,5,6,61,0.002669227,0.013,0.000177083,0.06,0.05,1,0,0.083333333,,64.5281893,109.2751399,-4.029368807,-0.788981317,0.000675849,0,0,0.446206821,0.058823529,0.999147188,0.999147188,0.999147188,0.003914599,64.08198248,0.011346249,0.04083535,0.446206821,0,0.002468309,0,64.02733257,0.013339028,0,0,0,-0.511727448,0,0.001837402
55,5,7,61,0.002669227,0.013,0.00017689,0.06,0.05,1,0,0.083333333,,64.02733257,109.1819487,-4.029368807,-0.802438799,0.000666781,0,0,0.445826291,0.058823529,0.999156447,0.999156447,0.999156447,0.003911261,63.58150628,0.01124536,0.03997286,0.445826291,0,0.002416175,0,63.52787188,0.013234973,0,0,0,-0.510279485,0,0.001824473
56,5,8,61,0.002669227,0.013,0.000176697,0.06,0.05,1,0,0.083333333,,63.52787188,109.0898479,-4.029368807,-0.816083691,0.000657712,0,0,0.445450212,0.058823529,0.999165707,0.999165707,0.999165707,0.003907962,63.08242167,0.011144924,0.039119694,0.445450212,0,0.002364605,0,63.02979245,0.013131207,0,0,0,-0.508846038,0,0.001811342
57,5,9,61,0.002669227,0.013,0.000176504,0.06,0.05,1,0,0.083333333,,63.02979245,108.998835,-4.029368807,-0.829919936,0.000648642,0,0,0.445078576,0.058823529,0.999174968,0.999174968,0.999174968,0.003904701,62.58471387,0.011044937,0.038275859,0.445078576,0,0.002313599,0,62.53307948,0.013027725,0,0,0,-0.507427097,0,0.001798012
58,5,10,61,0.002669227,0.013,0.000176312,0.06,0.05,1,0,0.083333333,,62.53307948,108.9089075,-4.029368807,-0.843951588,0.000639572,0,0,0.444711372,0.058823529,0.999184229,0.999184229,0.999184229,0.00390148,62.08836811,0.010945394,0.037441361,0.444711372,0,0.002263158,0,62.03771819,0.012924525,0,0,0,-0.506022653,0,0.001784482
59,5,11,61,0.002669227,0.013,0.000176119,0.06,0.05,1,0,0.083333333,,62.03771819,108.8200627,-4.029368807,-0.858182815,0.000630504,0,0,0.44434859,0.058823529,0.999193488,0.999193488,0.999193488,0.003898297,61.5933696,0.010846293,0.036616211,0.44434859,0,0.002213281,0,61.54369382,0.012821603,0,0,0,-0.504632696,0,0.001770756
60,5,12,61,0.002669227,0.013,0.000175927,0.06,0.05,1,0,0.083333333,,61.54369382,108.7322981,-4.029368807,-0.872617906,0.000621437,0.015,0,0.443990217,0.058823529,0.972722629,0.999202745,0.999202745,0.003895153,61.0997036,0.010740741,0.035777468,0.443990217,1.617958471,0.002162583,0,59.43306434,0.012381888,0,0,0,-0.502890315,0,0.060108557
61,6,1,62,0.00307004,0.013,0.000202153,0.05,0.05,1,0,0.083333333,,59.43306434,108.6456108,-3.942161367,-0.887261273,0.000668379,0,0.0378,0.443636244,0.055555556,0.999129602,0.999129602,0.999129602,0.003892048,61.21922848,0.012373747,0.03896803,0.443636244,0,0.001943288,2.229800382,61.16594341,0.012742905,0,0,0,-0.507720926,0.280821229,0.282695162
62,6,2,62,0.00307004,0.013,0.000201933,0.05,0.05,1,0,0.083333333,,61.16594341,108.5510459,-3.942161367,-0.958176836,0.000622465,0,0,0.443250104,0.055555556,0.999175728,0.999175728,0.999175728,0.00388866,60.72269331,0.012260029,0.035996891,0.443250104,0,0.001795121,0,60.67264127,0.012640134,0,0,0,-0.504147157,0,0.001606753
63,6,3,62,0.00307004,0.013,0.000201712,0.05,0.05,1,0,0.083333333,,60.67264127,108.4615703,-3.942161367,-0.896458312,0.000662238,0,0,0.442884745,0.055555556,0.999136183,0.999136183,0.999136183,0.003885455,60.22975652,0.01214721,0.037985958,0.442884745,0,0.001894313,0,60.17772904,0.012537027,0,0,0,-0.50555494,0,0.001689824
64,6,4,62,0.00307004,0.013,0.000201492,0.05,0.05,1,0,0.083333333,,60.17772904,108.3678793,-3.942161367,-0.91144895,0.000652349,0,0,0.442502174,0.055555556,0.99914629,0.99914629,0.99914629,0.003882098,59.73522687,0.012034336,0.037111528,0.442502174,0,0.001850706,0,59.6842303,0.012434215,0,0,0,-0.504082253,0,0.001675835
65,6,5,62,0.00307004,0.013,0.000201272,0.05,0.05,1,0,0.083333333,,59.6842303,108.2753646,-3.942161367,-0.926660048,0.000642467,0,0,0.442124405,0.055555556,0.99915639,0.99915639,0.99915639,0.003878784,59.24210589,0.011921978,0.036247614,0.442124405,0,0.001807624,0,59.19212868,0.012331693,0,0,0,-0.50262569,0,0.001661668
66,6,6,62,0.00307004,0.013,0.000201053,0.05,0.05,1,0,0.083333333,,59.19212868,108.1840224,-3.942161367,-0.942096504,0.000632591,0,0,0.441751425,0.055555556,0.999166483,0.999166483,0.999166483,0.003875512,58.75037725,0.01181013,0.035394221,0.441751425,0,0.001765066,0,58.70140783,0.01222946,0,0,0,-0.501185236,0,0.001647326
67,6,7,62,0.00307004,0.013,0.000200834,0.05,0.05,1,0,0.083333333,,58.70140783,108.0938492,-3.942161367,-0.957763366,0.000622724,0,0,0.441383218,0.055555556,0.999176568,0.999176568,0.999176568,0.003872282,58.26002462,0.011698789,0.034551355,0.441383218,0,0.001723033,0,58.21205144,0.012127511,0,0,0,-0.499760872,0,0.001632811
68,6,8,62,0.00307004,0.013,0.000200614,0.05,0.05,1,0,0.083333333,,58.21205144,108.0048413,-3.942161367,-0.97366583,0.000612866,0,0,0.441019769,0.055555556,0.999186643,0.999186643,0.999186643,0.003869093,57.77103167,0.011587949,0.033719022,0.441019769,0,0.001681526,0,57.72404317,0.012025842,0,0,0,-0.498352582,0,0.001618125
69,6,9,62,0.00307004,0.013,0.000200396,0.05,0.05,1,0,0.083333333,,57.72404317,107.9169947,-3.942161367,-0.989809251,0.000603019,0,0,0.440661062,0.055555556,0.999196706,0.999196706,0.999196706,0.003865946,57.28338211,0.011477607,0.032897229,0.440661062,0,0.001640544,0,57.23736673,0.011924451,0,0,0,-0.496960349,0,0.001603271
70,6,10,62,0.00307004,0.013,0.000200177,0.05,0.05,1,0,0.083333333,,57.23736673,107.8303057,-3.942161367,-1.006199147,0.000593184,0,0,0.440307082,0.055555556,0.999206758,0.999206758,0.999206758,0.003862841,56.79705965,0.011367757,0.032085981,0.440307082,0,0.001600088,0,56.75200582,0.011823335,0,0,0,-0.495584154,0,0.001588252
71,6,11,62,0.00307004,0.013,0.000199958,0.05,0.05,1,0,0.083333333,,56.75200582,107.7447701,-3.942161367,-1.022841207,0.000583362,0,0,0.439957811,0.055555556,0.999216796,0.999216796,0.999216796,0.003859776,56.31204801,0.011258395,0.031285285,0.439957811,0,0.001560159,0,56.26794417,0.011722488,0,0,0,-0.49422398,0,0.001573071
72,6,12,62,0.00307004,0.013,0.00019974,0.05,0.05,1,0,0.083333333,,56.26794417,107.660384,-3.942161367,-1.039741295,0.000573556,0.015,0,0.439613235,0.055555556,0.970548729,0.999226819,0.999226819,0.003856753,55.82833094,0.01114273,0.030476585,0.439613235,1.601076153,0.00151983,0,54.18411564,0.011288357,0,0,0,-0.492520907,0,0.059335599
73,7,1,63,0.00350848,0.013,0.000228052,0.04,0.05,1,0,0.083333333,,54.18411564,107.577143,-3.850853465,-1.056905459,0.000617848,0,0.0378,0.439273334,0.052631579,0.999154241,0.999154241,0.999154241,0.003853771,55.77639735,0.012717825,0.033146264,0.439273334,0,0.001309312,2.031555039,55.72922395,0.011610255,0,0,0,-0.496747679,0.256019946,0.257680019
