Projection month,Policy year,Month in policy year,Attained age,Baseline mortality,Mortality improvement,Final mortality,Surrender charge,FPW %,GLWB activated,Non-systematic PWD rate,Lapse skew,Premium,BOP AV,BOP Benefit base,Base component,Dynamic component,Final lapse rate,Rider charge,Credited rate,Systematic withdrawal,Rollup rate,AV persistency,BB persistency,Lives persistency,Lives,Pre-decrement AV,Mortality,Lapse,PWD,Rider charges,Surrender charges,Interest credits,EOP AV,Expenses,Commission,Chargebacks,Bonus comp,Total net cashflow,Net index credit reimbursement,Hedge gains
11,1,11,77,0.021621467,0.015,0.001471875,0.09,0,0,0,0.083333333,0,20563.525,26732.5825,-5.744810294,-0.347151629,0.00018861,0,0,0,0.076923077,0.998339793,0.998339793,0.998339793,0.038379318,20563.525,30.26187174,3.528824954,0,0,0.349004666,0,20529.3853,4.276955271,0,0.979565501,0,-37.08808646,0,1.208236093
12,1,12,77,0.021621467,0.015,0.001470007,0.09,0,0,0,0.083333333,0,20529.3853,26688.20089,-5.744810294,-0.347151629,0.00018861,0.005,0,0,0.076923077,0.99185244,0.998341661,0.998341661,0.0383156,20529.3853,30.13744273,3.518780382,0,133.2601668,0.348011247,0,20362.1209,4.242108521,0,0.976839271,0,-36.92149236,0,5.988992382
13,2,1,78,0.02461704,0.015,0.001673432,0.09,0.05,0,0.000837177,0.083333333,0,20362.1209,28693.47686,-5.225146045,-0.347151629,0.000317365,0,0.0378,0,0.071428571,0.997174223,0.997174223,0.998009734,0.03825206,21131.80907,35.3351729,6.128318975,17.67732641,0,0.572959292,769.6881701,21072.09529,4.390019853,0,0,65.44967432,-128.9805125,96.21102126,98.29536467
14,2,2,78,0.02461704,0.015,0.001671306,0.09,0.05,0,0.000837177,0.083333333,0,21072.09529,28612.3955,-5.225146045,-0.473467999,0.000279647,0,0,0,0.071428571,0.99721397,0.99721397,0.998049514,0.038175928,21072.09529,35.19139745,5.384856548,17.62779219,0,0.503450229,0,21013.3878,4.377789124,0,0,0,-62.58183531,0,1.870950371
15,2,3,78,0.02461704,0.015,0.001669183,0.09,0.05,0,0.000837177,0.083333333,0,21013.3878,28532.6805,-5.225146045,-0.414074864,0.000296787,0,0,0,0.071428571,0.997198993,0.997198993,0.998034525,0.038101466,21013.3878,35.04840745,5.698925701,17.57849705,0,0.532813721,0,20954.52915,4.365526907,0,0,0,-62.69135711,0,1.897741751
16,2,4,78,0.02461704,0.015,0.001667063,0.09,0.05,0,0.000837177,0.083333333,0,20954.52915,28452.76026,-5.225146045,-0.414074864,0.000296787,0,0,0,0.071428571,0.997201111,0.997201111,0.998036645,0.038026579,20954.52915,34.90584907,5.682964564,17.52926447,0,0.531321455,0,20895.87975,4.353308282,0,0,0,-62.47138638,0,1.91314807
17,2,5,78,0.02461704,0.015,0.001664945,0.09,0.05,0,0.000837177,0.083333333,0,20895.87975,28373.12415,-5.225146045,-0.414074864,0.000296787,0,0,0,0.071428571,0.997203226,0.997203226,0.998038762,0.037951919,20895.87975,34.76394489,5.667060166,17.4802069,0,0.529834493,0,20837.43871,4.341133064,0,0,0,-62.25234502,0,1.928684326
18,2,6,78,0.02461704,0.015,0.00166283,0.09,0.05,0,0.000837177,0.083333333,0,20837.43871,28293.77094,-5.225146045,-0.414074864,0.000296787,0,0,0,0.071428571,0.997205339,0.997205339,0.998040876,0.037877487,20837.43871,34.62269156,5.651212266,17.43132361,0,0.528352814,0,20779.20513,4.329001068,0,0,0,-62.0342285,0,1.944351647
19,2,7,78,0.02461704,0.015,0.001660718,0.09,0.05,0,0.000837177,0.083333333,0,20779.20513,28214.69944,-5.225146045,-0.414074864,0.000296787,0,0,0,0.071428571,0.997207449,0.997207449,0.998042988,0.03780328,20779.20513,34.48208573,5.635420623,17.38261384,0,0.526876395,0,20721.17813,4.31691211,0,0,0,-61.81703231,0,1.960151172
20,2,8,78,0.02461704,0.015,0.001658609,0.09,0.05,0,0.000837177,0.083333333,0,20721.17813,28135.90844,-5.225146045,-0.414074864,0.000296787,0,0,0,0.071428571,0.997209556,0.997209556,0.998045097,0.037729298,20721.17813,34.34212409,5.619684998,17.33407686,0,0.525405213,0,20663.35684,4.304866008,0,0,0,-61.60075196,0,1.97608405
21,2,9,78,0.02461704,0.015,0.001656502,0.09,0.05,0,0.000837177,0.083333333,0,20663.35684,28057.39676,-5.225146045,-0.414074864,0.000296787,0,0,0,0.071428571,0.99721166,0.99721166,0.998047203,0.037655541,20663.35684,34.20280332,5.604005154,17.28571194,0,0.523939246,0,20605.74038,4.292862579,0,0,0,-61.385383,0,1.992151439
22,2,10,78,0.02461704,0.015,0.001654398,0.09,0.05,0,0.000837177,0.083333333,0,20605.74038,27979.1632,-5.225146045,-0.414074864,0.000296787,0,0,0,0.071428571,0.997213762,0.997213762,0.998049306,0.037582008,20605.74038,34.06412016,5.588380852,17.23751834,0,0.522478472,0,20548.32788,4.280901642,0,0,0,-61.17092099,0,2.008354511
23,2,11,78,0.02461704,0.015,0.001652296,0.09,0.05,0,0.000837177,0.083333333,0,20548.32788,27901.20659,-5.225146045,-0.414074864,0.000296787,0,0,0,0.071428571,0.997215861,0.997215861,0.998051407,0.037508697,20548.32788,33.92607132,5.572811857,17.18949534,0,0.521022869,0,20491.11848,4.268983017,0,0,0,-60.95736153,0,2.024694443
24,2,12,78,0.02461704,0.015,0.001650198,0.09,0.05,0,0.000837177,0.083333333,0,20491.11848,27823.52576,-5.225146045,-0.414074864,0.000296787,0.005,0,0,0.071428571,0.990447678,0.997217957,0.998053505,0.037435607,20491.11848,33.74019321,5.54932755,17.11705733,138.8123584,0.518827234,0,20295.38072,4.228204316,0,0,0,-60.63478241,0,7.008496536
25,3,1,79,0.028038827,0.015,0.001879575,0.08,0.05,0,0.001258677,0.083333333,0,20295.38072,29727.9852,-4.699602986,-0.414074864,0.000502547,0,0.0378,0,0.066666667,0.996363142,0.996363142,0.997618822,0.037362739,21062.54611,39.5457802,9.769877535,26.48224068,0,0.803583001,767.1653911,20985.94463,4.372071797,0,0,0,-80.16997021,95.89567389,98.56949222
26,3,2,79,0.028038827,0.015,0.001877185,0.08,0.05,0,0.001258677,0.083333333,0,20985.94463,29619.86875,-4.699602986,-0.537814336,0.000443913,0,0,0,0.066666667,0.996423979,0.996423979,0.997679736,0.037273772,20985.94463,39.35318842,8.598886696,26.38682781,0,0.707267737,0,20910.89846,4.356437178,0,0,0,-78.6953401,0,2.391647905
27,3,3,79,0.028038827,0.015,0.001874798,0.08,0.05,0,0.001258677,0.083333333,0,20910.89846,29513.94749,-4.699602986,-0.476077502,0.000472255,0,0,0,0.066666667,0.996398108,0.996398108,0.997653832,0.037187287,20910.89846,39.1619669,9.115050925,26.2920485,0,0.749722803,0,20835.57967,4.340745764,0,0,0,-78.90981209,0,2.428455725
28,3,4,79,0.028038827,0.015,0.001872413,0.08,0.05,0,0.001258677,0.083333333,0,20835.57967,29407.64145,-4.699602986,-0.476077502,0.000472255,0,0,0,0.066666667,0.996400489,0.996400489,0.997656216,0.037100039,20835.57967,38.97130228,9.082223505,26.19735895,0,0.747022713,0,20760.58176,4.3251212,0,0,0,-78.57600593,0,2.446437696
29,3,5,79,0.028038827,0.015,0.001870032,0.08,0.05,0,0.001258677,0.083333333,0,20760.58176,29301.78831,-4.699602986,-0.476077502,0.000472255,0,0,0,0.066666667,0.996402866,0.996402866,0.997658596,0.037013085,20760.58176,38.78165921,9.049535929,26.10307277,0,0.744334124,0,20685.90316,4.309563158,0,0,0,-78.24383107,0,2.464559723
30,3,6,79,0.028038827,0.015,0.001867654,0.08,0.05,0,0.001258677,0.083333333,0,20685.90316,29196.38584,-4.699602986,-0.476077502,0.000472255,0,0,0,0.066666667,0.99640524,0.99640524,0.997660973,0.036926422,20685.90316,38.59303172,9.016987509,26.00918798,0,0.741656981,0,20611.54229,4.294071311,0,0,0,-77.91327851,0,2.482822937
31,3,7,79,0.028038827,0.015,0.001865279,0.08,0.05,0,0.001258677,0.083333333,0,20611.54229,29091.43183,-4.699602986,-0.476077502,0.000472255,0,0,0,0.066666667,0.996407611,0.996407611,0.997663347,0.03684005,20611.54229,38.40541382,8.984577563,25.91570261,0,0.738991228,0,20537.49761,4.278645335,0,0,0,-77.58433933,0,2.50122848
32,3,8,79,0.028038827,0.015,0.001862907,0.08,0.05,0,0.001258677,0.083333333,0,20537.49761,28986.92408,-4.699602986,-0.476077502,0.000472255,0,0,0,0.066666667,0.996409979,0.996409979,0.997665717,0.036753968,20537.49761,38.21879959,8.952305411,25.82261471,0,0.736336809,0,20463.76755,4.263284906,0,0,0,-77.25700462,0,2.519777503
33,3,9,79,0.028038827,0.015,0.001860538,0.08,0.05,0,0.001258677,0.083333333,0,20463.76755,28882.8604,-4.699602986,-0.476077502,0.000472255,0,0,0,0.066666667,0.996412343,0.996412343,0.997668085,0.036668174,20463.76755,38.03318316,8.920170377,25.72992232,0,0.733693667,0,20390.35058,4.247989704,0,0,0,-76.93126556,0,2.538471165
34,3,10,79,0.028038827,0.015,0.001858172,0.08,0.05,0,0.001258677,0.083333333,0,20390.35058,28779.23862,-4.699602986,-0.476077502,0.000472255,0,0,0,0.066666667,0.996414705,0.996414705,0.99767045,0.036582667,20390.35058,37.84855867,8.88817179,25.6376235,0,0.731061749,0,20317.24517,4.23275941,0,0,0,-76.60711337,0,2.557310637
35,3,11,79,0.028038827,0.015,0.001855809,0.08,0.05,0,0.001258677,0.083333333,0,20317.24517,28676.05657,-4.699602986,-0.476077502,0.000472255,0,0,0,0.066666667,0.996417064,0.996417064,0.997672812,0.036497446,20317.24517,37.66492031,8.856308982,25.54571633,0,0.728440998,0,20244.44978,4.217593704,0,0,0,-76.28453932,0,2.576297098
36,3,12,79,0.028038827,0.015,0.001853449,0.08,0.05,0,0.001258677,0.083333333,0,20244.44978,28573.31209,-4.699602986,-0.476077502,0.000472255,0.005,0,0,0.066666667,0.989387615,0.99641942,0.997675171,0.036412509,20244.44978,37.41955596,8.809818113,25.41161504,142.476283,0.724617074,0,20029.60789,4.172834977,0,0,0,-75.81382409,0,7.692530084
37,4,1,80,0.0320034,0.015,0.002115901,0.07,0.05,0,0.001682143,0.083333333,0,20029.60789,30369.06993,-4.168181115,-0.476077502,0.000804942,0,0.0378,0,0.0625,0.995403628,0.995403628,0.99708086,0.036327856,20786.72707,43.91946875,15.59698492,34.91599851,0,1.111086768,757.1191782,20691.18353,4.310663235,0,0,0,-98.74311541,94.63989728,97.97489892
38,4,2,80,0.0320034,0.015,0.002113207,0.07,0.05,0,0.001682143,0.083333333,0,20691.18353,30229.48238,-4.168181115,-0.597342546,0.000712656,0,0,0,0.0625,0.995498252,0.995498252,0.997175644,0.03622181,20691.18353,43.66406213,13.74599336,34.75721139,0,0.979227165,0,20598.03704,4.291257716,0,0,0,-96.4585246,0,2.968487471
39,4,3,80,0.0320034,0.015,0.002110516,0.07,0.05,0,0.001682143,0.083333333,0,20598.03704,30093.39687,-4.168181115,-0.533437503,0.000759882,0,0,0,0.0625,0.995453889,0.995453889,0.997131206,0.036119507,20598.03704,43.41108806,14.59057384,34.59990073,0,1.039392781,0,20504.39608,4.271749183,0,0,0,-96.87331182,0,3.019205658
40,4,4,80,0.0320034,0.015,0.002107828,0.07,0.05,0,0.001682143,0.083333333,0,20504.39608,29956.58895,-4.168181115,-0.533437503,0.000759882,0,0,0,0.0625,0.99545657,0.99545657,0.997133892,0.036015887,20504.39608,43.15873419,14.52425232,34.44262671,0,1.034668215,0,20411.2358,4.252340791,0,0,0,-96.37795401,0,3.038895778
41,4,5,80,0.0320034,0.015,0.002105144,0.07,0.05,0,0.001682143,0.083333333,0,20411.2358,29820.4833,-4.168181115,-0.533437503,0.000759882,0,0,0,0.0625,0.995459248,0.995459248,0.997136574,0.035912662,20411.2358,42.90796366,14.45827119,34.28615992,0,1.0299679,0,20318.55344,4.233031966,0,0,0,-95.88542674,0,3.058723809
42,4,6,80,0.0320034,0.015,0.002102464,0.07,0.05,0,0.001682143,0.083333333,0,20318.55344,29685.07587,-4.168181115,-0.533437503,0.000759882,0,0,0,0.0625,0.995461922,0.995461922,0.997139252,0.035809829,20318.55344,42.65876576,14.39262852,34.13049572,0,1.025291694,0,20226.34625,4.213822136,0,0,0,-95.39571213,0,3.078690763
43,4,7,80,0.0320034,0.015,0.002099786,0.07,0.05,0,0.001682143,0.083333333,0,20226.34625,29550.36268,-4.168181115,-0.533437503,0.000759882,0,0,0,0.0625,0.995464593,0.995464593,0.997141927,0.035707386,20226.34625,42.41112985,14.32732236,33.97562953,0,1.020639461,0,20134.61153,4.194710736,0,0,0,-94.90879248,0,3.09879766
44,4,8,80,0.0320034,0.015,0.002097113,0.07,0.05,0,0.001682143,0.083333333,0,20134.61153,29416.33975,-4.168181115,-0.533437503,0.000759882,0,0,0,0.0625,0.99546726,0.99546726,0.997144599,0.035605332,20134.61153,42.1650454,14.26235079,33.82155677,0,1.016011063,0,20043.34657,4.175697202,0,0,0,-94.42465016,0,3.119045529
45,4,9,80,0.0320034,0.015,0.002094442,0.07,0.05,0,0.001682143,0.083333333,0,20043.34657,29283.00312,-4.168181115,-0.533437503,0.000759882,0,0,0,0.0625,0.995469924,0.995469924,0.997147267,0.035503664,20043.34657,41.92050192,14.19771189,33.66827291,0,1.011406364,0,19952.54868,4.156780974,0,0,0,-93.9432677,0,3.139435405
46,4,10,80,0.0320034,0.015,0.002091776,0.07,0.05,0,0.001682143,0.083333333,0,19952.54868,29150.34888,-4.168181115,-0.533437503,0.000759882,0,0,0,0.0625,0.995472584,0.995472584,0.997149932,0.035402382,19952.54868,41.67748902,14.13340376,33.51577344,0,1.006825228,0,19862.21518,4.137961497,0,0,0,-93.46462771,0,3.159968332
47,4,11,80,0.0320034,0.015,0.002089112,0.07,0.05,0,0.001682143,0.083333333,0,19862.21518,29018.37312,-4.168181115,-0.533437503,0.000759882,0,0,0,0.0625,0.995475241,0.995475241,0.997152594,0.035301482,19862.21518,41.43599637,14.06942452,33.36405386,0,1.00226752,0,19772.34344,4.119238217,0,0,0,-92.98871297,0,3.180645362
48,4,12,80,0.0320034,0.015,0.002086452,0.07,0.05,0,0.001682143,0.083333333,0,19772.34344,28887.07196,-4.168181115,-0.533437503,0.000759882,0.005,0,0,0.0625,0.988206009,0.995477894,0.997155251,0.035200965,19772.34344,41.11667757,13.97879966,33.14914722,143.9544006,0.995811652,0,19539.14861,4.070655959,0,0,0,-92.31528041,0,8.3496673
49,5,1,81,0.03669864,0.014,0.002435995,0.06,0.051546392,0,0.001734668,0.083333333,0,19539.14861,30553.71917,-3.989555306,-0.533437503,0.00090924,0,0.0378,0,0.058823529,0.994928111,0.994928111,0.99665698,0.035100827,20277.72842,49.31851838,17.36067717,35.11962769,0,1.04756163,738.5798173,20174.88204,4.203100425,0,0,0,-106.0019237,92.32247716,95.91238879
50,5,2,81,0.03669864,0.014,0.002433096,0.06,0.051546392,0,0.001734668,0.083333333,0,20174.88204,30398.7541,-3.989555306,-0.652318787,0.000806872,0,0,0,0.058823529,0.995032944,0.995032944,0.996761995,0.034983484,20174.88204,49.0126266,15.32879518,34.94338886,0,0.924955721,0,20074.67227,4.18222339,0,0,0,-103.467034,0,3.193587037
51,5,3,81,0.03669864,0.014,0.0024302,0.06,0.051546392,0,0.001734668,0.083333333,0,20074.67227,30247.76179,-3.989555306,-0.586411333,0.000862104,0,0,0,0.058823529,0.99498083,0.99498083,0.99670979,0.034870207,20074.67227,48.70975397,16.29626871,34.76883459,0,0.983334098,0,19973.91408,4.1612321,0,0,0,-103.9360894,0,3.248682161
52,5,4,81,0.03669864,0.014,0.002427308,0.06,0.051546392,0,0.001734668,0.083333333,0,19973.91408,30095.94313,-3.989555306,-0.586411333,0.000862104,0,0,0,0.058823529,0.994983715,0.994983715,0.99671268,0.034755477,19973.91408,48.40762383,16.21448472,34.59434471,0,0.978399165,0,19873.71923,4.140358172,0,0,0,-103.3568114,0,3.268364042
53,5,5,81,0.03669864,0.014,0.00242442,0.06,0.051546392,0,0.001734668,0.083333333,0,19873.71923,29944.97329,-3.989555306,-0.586411333,0.000862104,0,0,0,0.058823529,0.994986596,0.994986596,0.996715566,0.034641225,19873.71923,48.10750808,16.13315794,34.42083031,0,0.973491821,0,19774.08424,4.119600883,0,0,0,-102.7810972,0,3.288175891
54,5,6,81,0.03669864,0.014,0.002421535,0.06,0.051546392,0,0.001734668,0.083333333,0,19774.08424,29794.84704,-3.989555306,-0.586411333,0.000862104,0,0,0,0.058823529,0.994989473,0.994989473,0.996718449,0.034527448,19774.08424,47.80939233,16.05228555,34.24828536,0,0.968611896,0,19675.00566,4.098959513,0,0,0,-102.2089228,0,3.308118614
55,5,7,81,0.03669864,0.014,0.002418653,0.06,0.051546392,0,0.001734668,0.083333333,0,19675.00566,29645.55916,-3.989555306,-0.586411333,0.000862104,0,0,0,0.058823529,0.994992348,0.994992348,0.996721328,0.034414144,19675.00566,47.51326228,15.97186475,34.07670391,0,0.96375922,0,19576.48007,4.078433349,0,0,0,-101.6402643,0,3.328193123
56,5,8,81,0.03669864,0.014,0.002415775,0.06,0.051546392,0,0.001734668,0.083333333,0,19576.48007,29497.10451,-3.989555306,-0.586411333,0.000862104,0,0,0,0.058823529,0.994995218,0.994995218,0.996724203,0.034301312,19576.48007,47.21910375,15.89189276,33.90608001,0,0.958933625,0,19478.50406,4.05802168,0,0,0,-101.0750982,0,3.348400338
57,5,9,81,0.03669864,0.014,0.0024129,0.06,0.051546392,0,0.001734668,0.083333333,0,19478.50406,29349.47794,-3.989555306,-0.586411333,0.000862104,0,0,0,0.058823529,0.994998085,0.994998085,0.996727076,0.034188947,19478.50406,46.92690265,15.81236681,33.73640776,0,0.954134945,0,19381.07425,4.037723802,0,0,0,-100.513401,0,3.368741184
58,5,10,81,0.03669864,0.014,0.002410029,0.06,0.051546392,0,0.001734668,0.083333333,0,19381.07425,29202.67436,-3.989555306,-0.586411333,0.000862104,0,0,0,0.058823529,0.995000949,0.995000949,0.996729944,0.03407705,19381.07425,46.63664503,15.73328416,33.56768131,0,0.949363015,0,19284.18728,4.017539016,0,0,0,-99.95514952,0,3.389216593
59,5,11,81,0.03669864,0.014,0.002407161,0.06,0.051546392,0,0.001734668,0.083333333,0,19284.18728,29056.68871,-3.989555306,-0.586411333,0.000862104,0,0,0,0.058823529,0.99500381,0.99500381,0.99673281,0.033965616,19284.18728,46.34831701,15.65464209,33.39989485,0,0.944617669,0,19187.83981,3.997466626,0,0,0,-99.40032058,0,3.409827505
60,5,12,81,0.03669864,0.014,0.002404297,0.06,0.051546392,0,0.001734668,0.083333333,0,19187.83981,28911.51596,-3.989555306,-0.586411333,0.000862104,0.005,0,0,0.058823529,0.987510473,0.995006666,0.996735672,0.033854644,19187.83981,45.96633946,15.54412119,33.16409346,144.0345368,0.937948721,0,18948.19277,3.94754016,0,0,0,-98.62209426,0,8.580691918
61,6,1,82,0.041948253,0.013,0.00280188,0.05,0.054054054,0,0.001819908,0.083333333,0,18948.19277,30459.33647,-3.805050686,-0.586411333,0.001037787,0,0.0378,0,0.055555556,0.994350315,0.994350315,0.996163241,0.033744131,19664.43445,55.001092,19.40830719,35.72492383,0,0.963532981,716.2416866,19553.3366,4.073611791,0,0,0,-114.2079348,89.53021082,93.40814476
62,6,2,82,0.041948253,0.013,0.002798778,0.05,0.054054054,0,0.001819908,0.083333333,0,19553.3366,30287.25082,-3.805050686,-0.70298917,0.000923008,0,0,0,0.055555556,0.994467657,0.994467657,0.996280797,0.033614663,19553.3366,54.6331031,17.1652529,35.52522374,0,0.852175676,0,19445.16084,4.051075175,0,0,0,-111.3746549,0,3.447455301
63,6,3,82,0.041948253,0.013,0.002795681,0.05,0.054054054,0,0.001819908,0.083333333,0,19445.16084,30119.69138,-3.805050686,-0.635236139,0.000988065,0,0,0,0.055555556,0.99440599,0.99440599,0.996219017,0.033489643,19445.16084,54.26890729,18.27285259,35.32750576,0,0.907162894,0,19336.38441,4.02841342,0,0,0,-111.8976791,0,3.507209073
64,6,4,82,0.041948253,0.013,0.002792586,0.05,0.054054054,0,0.001819908,0.083333333,0,19336.38441,29951.20152,-3.805050686,-0.635236139,0.000988065,0,0,0,0.055555556,0.994409075,0.994409075,0.996222108,0.033363019,19336.38441,53.90563077,18.17064498,35.12990443,0,0.902088758,0,19228.27614,4.005890863,0,0,0,-111.212071,0,3.526500317
65,6,5,82,0.041948253,0.013,0.002789496,0.05,0.054054054,0,0.001819908,0.083333333,0,19228.27614,29783.74661,-3.805050686,-0.635236139,0.000988065,0,0,0,0.055555556,0.994412157,0.994412157,0.996225196,0.033236977,19228.27614,53.54495319,18.06906512,34.93351676,0,0.897045786,0,19120.83156,3.983506576,0,0,0,-110.5310416,0,3.545909795
66,6,6,82,0.041948253,0.013,0.002786408,0.05,0.054054054,0,0.001819908,0.083333333,0,19120.83156,29617.31972,-3.805050686,-0.635236139,0.000988065,0,0,0,0.055555556,0.994415236,0.994415236,0.99622828,0.033111514,19120.83156,53.18685472,17.96810882,34.73833463,0,0.892033771,0,19014.04623,3.961259632,0,0,0,-109.8545578,0,3.565438277
67,6,7,82,0.041948253,0.013,0.002783325,0.05,0.054054054,0,0.001819908,0.083333333,0,19014.04623,29451.91398,-3.805050686,-0.635236139,0.000988065,0,0,0,0.055555556,0.994418311,0.994418311,0.996231361,0.032986627,19014.04623,52.83131571,17.8677719,34.54434998,0,0.887052506,0,18907.91574,3.939149113,0,0,0,-109.1825867,0,3.585086542
68,6,8,82,0.041948253,0.013,0.002780244,0.05,0.054054054,0,0.001819908,0.083333333,0,18907.91574,29287.52256,-3.805050686,-0.635236139,0.000988065,0,0,0,0.055555556,0.994421383,0.994421383,0.996234438,0.032862312,18907.91574,52.47831665,17.76805023,34.3515548,0,0.882101785,0,18802.43572,3.917174108,0,0,0,-108.5150958,0,3.60485537
69,6,9,82,0.041948253,0.013,0.002777167,0.05,0.054054054,0,0.001819908,0.083333333,0,18802.43572,29124.13868,-3.805050686,-0.635236139,0.000988065,0,0,0,0.055555556,0.994424451,0.994424451,0.996237512,0.032738567,18802.43572,52.12783821,17.66893969,34.15994114,0,0.877181403,0,18697.60182,3.895333712,0,0,0,-107.8520528,0,3.624745548
70,6,10,82,0.041948253,0.013,0.002774094,0.05,0.054054054,0,0.001819908,0.083333333,0,18697.60182,28961.75562,-3.805050686,-0.635236139,0.000988065,0,0,0,0.055555556,0.994427516,0.994427516,0.996240582,0.032615389,18697.60182,51.77986119,17.57043621,33.96950112,0,0.872291159,0,18593.40973,3.873627027,0,0,0,-107.1934255,0,3.64475787
71,6,11,82,0.041948253,0.013,0.002771024,0.05,0.054054054,0,0.001819908,0.083333333,0,18593.40973,28800.3667,-3.805050686,-0.635236139,0.000988065,0,0,0,0.055555556,0.994430577,0.994430577,0.996243649,0.032492774,18593.40973,51.43436656,17.47253572,33.78022689,0,0.867430851,0,18489.85517,3.85205316,0,0,0,-106.5391823,0,3.664893133
72,6,12,82,0.041948253,0.013,0.002767958,0.05,0.054054054,0,0.001819908,0.083333333,0,18489.85517,28639.96528,-3.805050686,-0.635236139,0.000988065,0.005,0,0,0.055555556,0.986731967,0.994433635,0.996246713,0.03237072,18489.85517,50.97674938,17.33626558,33.51677135,142.6335526,0.860665667,0,18244.53116,3.800943992,0,0,0,-105.6307303,0,8.783958718
73,7,1,83,0.04779312,0.013,0.003156917,0.04,0.056497175,0,0.001903032,0.083333333,0,18244.53116,30062.79727,-3.614667255,-0.635236139,0.001196645,0,0.0378,0,0.052631579,0.993755461,0.993755461,0.995650215,0.032249223,18934.17444,59.65844747,21.76038749,35.96290684,0,0.853448734,689.643278,18815.93925,3.919987344,0,0,0,-121.3017291,86.20540975,90.33247641
