Projection month,Policy year,Month in policy year,Attained age,Baseline mortality,Mortality improvement,Final mortality,Surrender charge,FPW %,GLWB activated,Non-systematic PWD rate,Lapse skew,Premium,BOP AV,BOP Benefit base,Base component,Dynamic component,Final lapse rate,Rider charge,Credited rate,Systematic withdrawal,Rollup rate,AV persistency,BB persistency,Lives persistency,Lives,Pre-decrement AV,Mortality,Lapse,PWD,Rider charges,Surrender charges,Interest credits,EOP AV,Expenses,Commission,Chargebacks,Bonus comp,Total net cashflow,Net index credit reimbursement,Hedge gains
12,1,12,77,0.01612,0.013,0.001125409,0.09,0,0,0,0.083333333,,8739.719443,11361.63528,-5.012775511,-0.347151629,0.000392617,0.005,0,0,0.076923077,0.99199228,0.998482416,0.998482416,0.381319148,8739.719443,9.823115199,3.118529573,0,56.73515669,0.308426002,0,8669.734215,1.806194628,0,0.380560862,0,-14.36727854,0,2.505858935
13,2,1,78,0.01827672,0.013,0.001275641,0.09,0.05,0,0.000837177,0.083333333,,8669.734215,12217.03865,-4.524316003,-0.347151629,0.000640763,0,0.0378,0,0.071428571,0.99724884,0.99724884,0.998084414,0.380740464,8997.450169,11.46742107,5.267667447,7.525838703,0,0.492493785,327.7159533,8972.696748,1.869311822,0,0,27.86700284,-53.99724188,40.96449417,41.82852642
14,2,2,78,0.01827672,0.013,0.001274241,0.09,0.05,0,0.000837177,0.083333333,,8972.696748,12183.42763,-4.524316003,-0.473467999,0.000564491,0,0,0,0.071428571,0.99732635,0.99732635,0.998161988,0.380011123,8972.696748,11.42372602,4.628035898,7.505399862,0,0.432692257,0,8948.706894,1.864313936,0,0,0,-25.42147572,0,0.764533135
15,2,3,78,0.01827672,0.013,0.001272842,0.09,0.05,0,0.000837177,0.083333333,,8948.706894,12150.8534,-4.524316003,-0.414074864,0.000599147,0,0,0,0.071428571,0.997293163,0.997293163,0.998128773,0.379312658,8948.706894,11.38049773,4.898960513,7.485213959,0,0.458022005,0,8924.4842,1.859267542,0,0,0,-25.62393975,0,0.780996895
16,2,4,78,0.01827672,0.013,0.001271445,0.09,0.05,0,0.000837177,0.083333333,,8924.4842,12117.96302,-4.524316003,-0.414074864,0.000599147,0,0,0,0.071428571,0.997294558,0.997294558,0.99813017,0.378602878,8924.4842,11.3372396,4.885701277,7.464954923,0,0.45678235,0,8900.339521,1.8542374,0,0,0,-25.5421332,0,0.787601318
17,2,5,78,0.01827672,0.013,0.00127005,0.09,0.05,0,0.000837177,0.083333333,,8900.339521,12085.17857,-4.524316003,-0.414074864,0.000599147,0,0,0,0.071428571,0.997295951,0.997295951,0.998131564,0.377894955,8900.339521,11.29416178,4.872484743,7.444761131,0,0.455546687,0,8876.272567,1.849223451,0,0,0,-25.4606311,0,0.794262944
18,2,6,78,0.01827672,0.013,0.001268656,0.09,0.05,0,0.000837177,0.083333333,,8876.272567,12052.49965,-4.524316003,-0.414074864,0.000599147,0,0,0,0.071428571,0.997297343,0.997297343,0.998132957,0.377188882,8876.272567,11.25126346,4.859310751,7.424632341,0,0.454315002,0,8852.283045,1.844225634,0,0,0,-25.37943218,0,0.800982278
19,2,7,78,0.01827672,0.013,0.001267263,0.09,0.05,0,0.000837177,0.083333333,,8852.283045,12019.92588,-4.524316003,-0.414074864,0.000599147,0,0,0,0.071428571,0.997298733,0.997298733,0.998134349,0.376484654,8852.283045,11.20854382,4.846179141,7.404568307,0,0.453087279,0,8828.370667,1.839243889,0,0,0,-25.29853515,0,0.807759829
20,2,8,78,0.01827672,0.013,0.001265873,0.09,0.05,0,0.000837177,0.083333333,,8828.370667,11987.45685,-4.524316003,-0.414074864,0.000599147,0,0,0,0.071428571,0.997300122,0.997300122,0.998135739,0.375782265,8828.370667,11.16600204,4.833089755,7.384568788,0,0.451863504,0,8804.535143,1.834278155,0,0,0,-25.21793873,0,0.814596112
21,2,9,78,0.01827672,0.013,0.001264483,0.09,0.05,0,0.000837177,0.083333333,,8804.535143,11955.09218,-4.524316003,-0.414074864,0.000599147,0,0,0,0.071428571,0.997301509,0.997301509,0.998137127,0.375081709,8804.535143,11.1236373,4.820042436,7.364633543,0,0.450643661,0,8780.776186,1.829328372,0,0,0,-25.13764165,0,0.821491646
22,2,10,78,0.01827672,0.013,0.001263096,0.09,0.05,0,0.000837177,0.083333333,,8780.776186,11922.83147,-4.524316003,-0.414074864,0.000599147,0,0,0,0.071428571,0.997302895,0.997302895,0.998138514,0.374382979,8780.776186,11.08144882,4.807037025,7.344762331,0,0.449427737,0,8757.09351,1.824394481,0,0,0,-25.05764265,0,0.828446955
23,2,11,78,0.01827672,0.013,0.00126171,0.09,0.05,0,0.000837177,0.083333333,,8757.09351,11890.67435,-4.524316003,-0.414074864,0.000599147,0,0,0,0.071428571,0.997304279,0.997304279,0.998139899,0.37368607,8757.09351,11.03943577,4.794073366,7.324954913,0,0.448215717,0,8733.48683,1.819476423,0,0,0,-24.97794047,0,0.835462567
24,2,12,78,0.01827672,0.013,0.001260325,0.09,0.05,0,0.000837177,0.083333333,,8733.48683,11858.62041,-4.524316003,-0.414074864,0.000599147,0.005,0,0,0.071428571,0.990534787,0.997305662,0.998141283,0.372990977,8733.48683,10.98312343,4.774858835,7.295596669,59.16431545,0.446419279,0,8650.822517,1.802254691,0,0,0,-24.85583362,0,2.959840477
25,3,1,79,0.020831573,0.013,0.001436324,0.08,0.05,0,0.001258677,0.083333333,,8650.822517,12671.43136,-4.033101646,-0.414074864,0.000981244,0,0.0378,0,0.066666667,0.996328205,0.996328205,0.997583841,0.372297692,8977.823608,12.87945484,8.13006401,11.28649999,0,0.668706564,327.0010911,8944.858882,1.863512267,0,0,0,-34.1595311,40.87513639,42.0257889
26,3,2,79,0.020831573,0.013,0.001434746,0.08,0.05,0,0.001258677,0.083333333,,8944.858882,12624.90447,-4.033101646,-0.537814336,0.000866491,0,0,0,0.066666667,0.996444224,0.996444224,0.997700006,0.371398162,8944.858882,12.81868656,7.153262616,11.24560089,0,0.588363592,0,8913.052969,1.856886035,0,0,0,-33.0744361,0,1.013623295
27,3,3,79,0.020831573,0.013,0.00143317,0.08,0.05,0,0.001258677,0.083333333,,8913.052969,12580.01314,-4.033101646,-0.476077502,0.000921952,0,0,0,0.066666667,0.996390485,0.996390485,0.997646199,0.370543948,8913.052969,12.75878098,7.583880059,11.20535575,0,0.623782343,0,8880.88117,1.850183577,0,0,0,-33.39820036,0,1.03729482
28,3,4,79,0.020831573,0.013,0.001431596,0.08,0.05,0,0.001258677,0.083333333,,8880.88117,12534.60539,-4.033101646,-0.476077502,0.000921952,0,0,0,0.066666667,0.996392056,0.996392056,0.997647772,0.369671762,8880.88117,12.69876883,7.556509207,11.16491469,0,0.62153106,0,8848.839446,1.843508218,0,0,0,-33.26370095,0,1.045203574
29,3,5,79,0.020831573,0.013,0.001430024,0.08,0.05,0,0.001258677,0.083333333,,8848.839446,12489.38123,-4.033101646,-0.476077502,0.000921952,0,0,0,0.066666667,0.996393625,0.996393625,0.997649343,0.368802209,8848.839446,12.63905901,7.529249009,11.12463712,0,0.619288879,0,8816.927212,1.836859836,0,0,0,-33.12980498,0,1.053174597
30,3,6,79,0.020831573,0.013,0.001428453,0.08,0.05,0,0.001258677,0.083333333,,8816.927212,12444.33984,-4.033101646,-0.476077502,0.000921952,0,0,0,0.066666667,0.996395192,0.996395192,0.997650913,0.367935282,8816.927212,12.57964987,7.502098965,11.08452231,0,0.617055759,0,8785.143885,1.830238309,0,0,0,-32.99650946,0,1.061208391
31,3,7,79,0.020831573,0.013,0.001426884,0.08,0.05,0,0.001258677,0.083333333,,8785.143885,12399.48039,-4.033101646,-0.476077502,0.000921952,0,0,0,0.066666667,0.996396758,0.996396758,0.99765248,0.36707097,8785.143885,12.52053979,7.475058581,11.04456953,0,0.614831658,0,8753.488885,1.823643518,0,0,0,-32.86381142,0,1.069305464
32,3,8,79,0.020831573,0.013,0.001425316,0.08,0.05,0,0.001258677,0.083333333,,8753.488885,12354.80206,-4.033101646,-0.476077502,0.000921952,0,0,0,0.066666667,0.996398322,0.996398322,0.997654046,0.366209263,8753.488885,12.46172717,7.448127363,11.00477804,0,0.612616536,0,8721.961636,1.817075341,0,0,0,-32.73170791,0,1.077466325
33,3,9,79,0.020831573,0.013,0.001423751,0.08,0.05,0,0.001258677,0.083333333,,8721.961636,12310.30404,-4.033101646,-0.476077502,0.000921952,0,0,0,0.066666667,0.996399884,0.996399884,0.99765561,0.365350153,8721.961636,12.40321038,7.421304821,10.96514712,0,0.610410353,0,8690.561563,1.810533659,0,0,0,-32.60019599,0,1.085691491
34,3,10,79,0.020831573,0.013,0.001422187,0.08,0.05,0,0.001258677,0.083333333,,8690.561563,12265.98552,-4.033101646,-0.476077502,0.000921952,0,0,0,0.066666667,0.996401445,0.996401445,0.997657173,0.36449363,8690.561563,12.34498785,7.394590466,10.92567606,0,0.608213069,0,8659.288096,1.804018353,0,0,0,-32.46927272,0,1.093981481
35,3,11,79,0.020831573,0.013,0.001420625,0.08,0.05,0,0.001258677,0.083333333,,8659.288096,12221.84569,-4.033101646,-0.476077502,0.000921952,0,0,0,0.066666667,0.996403003,0.996403003,0.997658733,0.363639685,8659.288096,12.28705798,7.367983813,10.88636412,0,0.606024643,0,8628.140665,1.797529305,0,0,0,-32.33893522,0,1.102336819
36,3,12,79,0.020831573,0.013,0.001419064,0.08,0.05,0,0.001258677,0.083333333,,8628.140665,12177.88375,-4.033101646,-0.476077502,0.000921952,0.005,0,0,0.066666667,0.989372861,0.99640456,0.997660292,0.362788307,8628.140665,12.20984723,7.329735063,10.82985072,60.72014208,0.602878642,0,8536.448212,1.778426711,0,0,0,-32.14785972,0,3.283097917
37,4,1,80,0.0239018,0.013,0.001628306,0.07,0.05,0,0.001682143,0.083333333,,8536.448212,12943.03883,-3.539132441,-0.476077502,0.001515838,0,0.0378,0,0.0625,0.995181467,0.995181467,0.996858325,0.361939489,8859.125954,14.40219197,12.51583323,14.87837353,0,0.891593904,322.6777424,8816.437961,1.836757909,0,0,0,-43.63315663,40.3347178,41.82476649
38,4,2,80,0.0239018,0.013,0.001626515,0.07,0.05,0,0.001682143,0.083333333,,8816.437961,12880.67237,-3.539132441,-0.597342546,0.001341443,0,0,0,0.0625,0.99535707,0.99535707,0.997034224,0.360802392,8816.437961,14.31795609,11.02324426,14.80763593,0,0.785265927,0,8775.503859,1.828229971,0,0,0,-41.97706625,0,1.304529717
39,4,3,80,0.0239018,0.013,0.001624726,0.07,0.05,0,0.001682143,0.083333333,,8775.503859,12820.86831,-3.539132441,-0.533437503,0.001430667,0,0,0,0.0625,0.995269924,0.995269924,0.996946931,0.359732333,8775.503859,14.23534199,11.70147284,14.73840348,0,0.833581086,0,8733.99506,1.819582304,0,0,0,-42.49480061,0,1.33834177
40,4,4,80,0.0239018,0.013,0.00162294,0.07,0.05,0,0.001682143,0.083333333,,8733.99506,12760.22463,-3.539132441,-0.533437503,0.001430667,0,0,0,0.0625,0.995271705,0.995271705,0.996948715,0.358634046,8733.99506,14.15243626,11.64613074,14.66869822,0,0.829638666,0,8692.698156,1.810978783,0,0,0,-42.278244,0,1.347108284
41,4,5,80,0.0239018,0.013,0.001621155,0.07,0.05,0,0.001682143,0.083333333,,8692.698156,12699.89053,-3.539132441,-0.533437503,0.001430667,0,0,0,0.0625,0.995273484,0.995273484,0.996950497,0.357539751,8692.698156,14.07003869,11.59107113,14.59934876,0,0.825716369,0,8651.611981,1.802419163,0,0,0,-42.06287774,0,1.355935023
42,4,6,80,0.0239018,0.013,0.001619373,0.07,0.05,0,0.001682143,0.083333333,,8651.611981,12639.86429,-3.539132441,-0.533437503,0.001430667,0,0,0,0.0625,0.995275261,0.995275261,0.996952277,0.356449432,8651.611981,13.98814601,11.53629244,14.53035313,0,0.821814084,0,8610.735375,1.793903203,0,0,0,-41.84869478,0,1.364822413
43,4,7,80,0.0239018,0.013,0.001617592,0.07,0.05,0,0.001682143,0.083333333,,8610.735375,12580.14424,-3.539132441,-0.533437503,0.001430667,0,0,0,0.0625,0.995277036,0.995277036,0.996954055,0.355363073,8610.735375,13.90675495,11.48179313,14.46170939,0,0.817931701,0,8570.067186,1.785430664,0,0,0,-41.63568813,0,1.373770888
44,4,8,80,0.0239018,0.013,0.001615813,0.07,0.05,0,0.001682143,0.083333333,,8570.067186,12520.72868,-3.539132441,-0.533437503,0.001430667,0,0,0,0.0625,0.99527881,0.99527881,0.996955831,0.354280657,8570.067186,13.82586227,11.42757166,14.39341561,0,0.814069111,0,8529.606268,1.777001306,0,0,0,-41.42385084,0,1.382780882
45,4,9,80,0.0239018,0.013,0.001614036,0.07,0.05,0,0.001682143,0.083333333,,8529.606268,12461.61593,-3.539132441,-0.533437503,0.001430667,0,0,0,0.0625,0.995280581,0.995280581,0.996957606,0.353202167,8529.606268,13.74546477,11.3736265,14.32546985,0,0.810226205,0,8489.35148,1.768614892,0,0,0,-41.21317602,0,1.391852831
46,4,10,80,0.0239018,0.013,0.001612262,0.07,0.05,0,0.001682143,0.083333333,,8489.35148,12402.80434,-3.539132441,-0.533437503,0.001430667,0,0,0,0.0625,0.99528235,0.99528235,0.996959378,0.352127587,8489.35148,13.66555924,11.31995615,14.25787021,0,0.806402875,0,8449.301692,1.760271186,0,0,0,-41.00365678,0,1.400987178
47,4,11,80,0.0239018,0.013,0.001610489,0.07,0.05,0,0.001682143,0.083333333,,8449.301692,12344.29226,-3.539132441,-0.533437503,0.001430667,0,0,0,0.0625,0.995284117,0.995284117,0.996961148,0.3510569,8449.301692,13.58614252,11.26655908,14.19061478,0,0.802599013,0,8409.455776,1.751969953,0,0,0,-40.79528633,0,1.410184367
48,4,12,80,0.0239018,0.013,0.001608718,0.07,0.05,0,0.001682143,0.083333333,,8409.455776,12286.07802,-3.539132441,-0.533437503,0.001430667,0.005,0,0,0.0625,0.9880154,0.995285883,0.996962916,0.34999009,8409.455776,13.48137122,11.19198172,14.09668206,61.21664015,0.797286325,0,8308.671815,1.730973295,0,0,0,-40.5010083,0,3.608624271
49,5,1,81,0.02772088,0.012,0.001899278,0.06,0.05,0,0.001682143,0.083333333,,8308.671815,12992.42001,-3.401083259,-0.533437503,0.00164438,0,0.0378,0,0.058823529,0.994783279,0.994783279,0.996459465,0.348927141,8622.73961,16.34852705,13.34762281,14.47947814,0,0.806802227,314.0677946,8577.757179,1.787032746,0,0,0,-45.96266075,39.25847433,40.82861167
50,5,2,81,0.02772088,0.012,0.001897348,0.06,0.05,0,0.001682143,0.083333333,,8577.757179,12924.64217,-3.401083259,-0.652318787,0.001458578,0,0,0,0.058823529,0.994970339,0.994970339,0.996646842,0.347691752,8577.757179,16.24782957,11.77849173,14.4049301,0,0.711955492,0,8534.613972,1.778044578,0,0,0,-44.20929598,0,1.374931718
51,5,3,81,0.02772088,0.012,0.00189542,0.06,0.05,0,0.001682143,0.083333333,,8534.613972,12859.63561,-3.401083259,-0.586411333,0.001558805,0,0,0,0.058823529,0.994872392,0.994872392,0.996548729,0.346525887,8534.613972,16.14908936,12.52408787,14.33195231,0,0.757023339,0,8490.85182,1.768927462,0,0,0,-44.774057,0,1.41099521
52,5,4,81,0.02772088,0.012,0.001893494,0.06,0.05,0,0.001682143,0.083333333,,8490.85182,12793.69644,-3.401083259,-0.586411333,0.001558805,0,0,0,0.058823529,0.994874312,0.994874312,0.996550652,0.345329932,8490.85182,16.04996744,12.45987644,14.25847189,0,0.753142054,0,8447.330362,1.759860492,0,0,0,-44.52817626,0,1.41967341
53,5,5,81,0.02772088,0.012,0.00189157,0.06,0.05,0,0.001682143,0.083333333,,8447.330362,12728.11995,-3.401083259,-0.586411333,0.001558805,0,0,0,0.058823529,0.99487623,0.99487623,0.996552573,0.344138769,8447.330362,15.95148487,12.39601813,14.18539558,0,0.749282114,0,8404.048181,1.750843371,0,0,0,-44.28374195,0,1.42840809
54,5,6,81,0.02772088,0.012,0.001889648,0.06,0.05,0,0.001682143,0.083333333,,8404.048181,12662.90398,-3.401083259,-0.586411333,0.001558805,0,0,0,0.058823529,0.994878145,0.994878145,0.996554492,0.342952376,8404.048181,15.85363733,12.33251088,14.11272099,0,0.745443394,0,8361.003868,1.741875806,0,0,0,-44.040745,0,1.437199632
55,5,7,81,0.02772088,0.012,0.001887728,0.06,0.05,0,0.001682143,0.083333333,,8361.003868,12598.04643,-3.401083259,-0.586411333,0.001558805,0,0,0,0.058823529,0.994880059,0.994880059,0.996556409,0.341770731,8361.003868,15.75642049,12.26935262,14.04044577,0,0.741625768,0,8318.196024,1.732957505,0,0,0,-43.79917638,0,1.446048422
56,5,8,81,0.02772088,0.012,0.00188581,0.06,0.05,0,0.001682143,0.083333333,,8318.196024,12533.54518,-3.401083259,-0.586411333,0.001558805,0,0,0,0.058823529,0.994881971,0.994881971,0.996558324,0.340593812,8318.196024,15.65983009,12.20654128,13.96856755,0,0.737829112,0,8275.623256,1.724088178,0,0,0,-43.5590271,0,1.454954847
57,5,9,81,0.02772088,0.012,0.001883894,0.06,0.05,0,0.001682143,0.083333333,,8275.623256,12469.39813,-3.401083259,-0.586411333,0.001558805,0,0,0,0.058823529,0.994883881,0.994883881,0.996560237,0.339421598,8275.623256,15.56386189,12.14407483,13.89708401,0,0.734053304,0,8233.284182,1.715267538,0,0,0,-43.32028827,0,1.4639193
58,5,10,81,0.02772088,0.012,0.00188198,0.06,0.05,0,0.001682143,0.083333333,,8233.284182,12405.6032,-3.401083259,-0.586411333,0.001558805,0,0,0,0.058823529,0.994885789,0.994885789,0.996562148,0.338254069,8233.284182,15.46851167,12.08195125,13.82599282,0,0.73029822,0,8191.177428,1.706495297,0,0,0,-43.08295104,0,1.472942172
59,5,11,81,0.02772088,0.012,0.001880068,0.06,0.05,0,0.001682143,0.083333333,,8191.177428,12342.15833,-3.401083259,-0.586411333,0.001558805,0,0,0,0.058823529,0.994887695,0.994887695,0.996564058,0.337091201,8191.177428,15.37377524,12.02016851,13.75529168,0,0.726563738,0,8149.301629,1.697771173,0,0,0,-42.84700661,0,1.48202386
60,5,12,81,0.02772088,0.012,0.001878158,0.06,0.05,0,0.001682143,0.083333333,,8149.301629,12279.06145,-3.401083259,-0.586411333,0.001558805,0.005,0,0,0.058823529,0.987394287,0.994889599,0.996565965,0.335932976,8149.301629,15.24857149,11.93440199,13.65714469,61.16625598,0.721379548,0,8046.573875,1.676369557,0,0,0,-42.51648773,0,3.678222803
61,6,1,82,0.032268987,0.012,0.002187819,0.05,0.05,0,0.001682143,0.083333333,,8046.573875,12934.91702,-3.260279229,-0.586411333,0.001796841,0,0.0378,0,0.055555556,0.994343825,0.994343825,0.996019271,0.33477937,8350.734367,18.2356306,14.26540676,14.02078215,0,0.711398237,304.1604925,8303.50115,1.729896073,0,0,0,-48.25171558,38.02006156,39.66876392
62,6,2,82,0.032268987,0.012,0.002185592,0.05,0.05,0,0.001682143,0.083333333,,8303.50115,12861.75486,-3.260279229,-0.70298917,0.001597368,0,0,0,0.055555556,0.994544746,0.994544746,0.996220531,0.333446704,8303.50115,18.11536155,12.61095501,13.94250112,0,0.628892769,0,8258.203439,1.72045905,0,0,0,-46.38927673,0,1.443593635
63,6,3,82,0.032268987,0.012,0.002183368,0.05,0.05,0,0.001682143,0.083333333,,8258.203439,12791.59072,-3.260279229,-0.635236139,0.001710407,0,0,0,0.055555556,0.994434361,0.994434361,0.99610996,0.332186452,8258.203439,17.99745935,13.42915363,13.86586936,0,0.669695325,0,8212.241262,1.710883596,0,0,0,-47.00336593,0,1.481929207
64,6,4,82,0.032268987,0.012,0.002181146,0.05,0.05,0,0.001682143,0.083333333,,8212.241262,12720.39734,-3.260279229,-0.635236139,0.001710407,0,0,0,0.055555556,0.994436576,0.994436576,0.996112178,0.330894234,8212.241262,17.8790886,13.35442006,13.78870545,0,0.665968454,0,8166.553079,1.701365225,0,0,0,-46.72357933,0,1.490352143
65,6,5,82,0.032268987,0.012,0.002178926,0.05,0.05,0,0.001682143,0.083333333,,8166.553079,12649.62838,-3.260279229,-0.635236139,0.001710407,0,0,0,0.055555556,0.994438788,0.994438788,0.996114394,0.329607776,8166.553079,17.76153615,13.28013196,13.7120015,0,0.662263798,0,8121.137146,1.691903572,0,0,0,-46.44557318,0,1.498826668
66,6,6,82,0.032268987,0.012,0.002176708,0.05,0.05,0,0.001682143,0.083333333,,8121.137146,12579.28111,-3.260279229,-0.635236139,0.001710407,0,0,0,0.055555556,0.994440998,0.994440998,0.996116608,0.32832705,8121.137146,17.64479607,13.20628648,13.63575457,0,0.658581215,0,8075.991727,1.682498277,0,0,0,-46.16933539,0,1.507353113
67,6,7,82,0.032268987,0.012,0.002174493,0.05,0.05,0,0.001682143,0.083333333,,8075.991727,12509.35286,-3.260279229,-0.635236139,0.001710407,0,0,0,0.055555556,0.994443206,0.994443206,0.996118819,0.327052028,8075.991727,17.52886244,13.13288081,13.55996175,0,0.654920565,0,8031.115102,1.67314898,0,0,0,-45.89485398,0,1.515931814
68,6,8,82,0.032268987,0.012,0.00217228,0.05,0.05,0,0.001682143,0.083333333,,8031.115102,12439.84096,-3.260279229,-0.635236139,0.001710407,0,0,0,0.055555556,0.994445411,0.994445411,0.996121029,0.32578268,8031.115102,17.41372943,13.05991215,13.48462015,0,0.651281708,0,7986.505558,1.663855325,0,0,0,-45.62211705,0,1.524563106
69,6,9,82,0.032268987,0.012,0.00217007,0.05,0.05,0,0.001682143,0.083333333,,7986.505558,12370.74276,-3.260279229,-0.635236139,0.001710407,0,0,0,0.055555556,0.994447614,0.994447614,0.996123235,0.324518978,7986.505558,17.29939121,12.98737772,13.4097269,0,0.647664506,0,7942.161398,1.654616958,0,0,0,-45.35111278,0,1.533247328
70,6,10,82,0.032268987,0.012,0.002167861,0.05,0.05,0,0.001682143,0.083333333,,7942.161398,12302.05562,-3.260279229,-0.635236139,0.001710407,0,0,0,0.055555556,0.994449815,0.994449815,0.99612544,0.323260894,7942.161398,17.18584201,12.91527475,13.33527915,0,0.64406882,0,7898.080933,1.645433528,0,0,0,-45.08182944,0,1.541984821
71,6,11,82,0.032268987,0.012,0.002165655,0.05,0.05,0,0.001682143,0.083333333,,7898.080933,12233.77693,-3.260279229,-0.635236139,0.001710407,0,0,0,0.055555556,0.994452014,0.994452014,0.996127642,0.3220084,7898.080933,17.07307612,12.84360051,13.26127406,0,0.640494513,0,7854.262488,1.636304685,0,0,0,-44.81425538,0,1.550775928
72,6,12,82,0.032268987,0.012,0.002163451,0.05,0.05,0,0.001682143,0.083333333,,7854.262488,12165.90411,-3.260279229,-0.635236139,0.001710407,0.005,0,0,0.055555556,0.986752383,0.99445421,0.996129842,0.320761469,7854.262488,16.92439945,12.74472447,13.15918258,60.58639299,0.635563688,0,7750.212225,1.614627547,0,0,0,-44.44293405,0,3.725575971
73,7,1,83,0.037605813,0.011,0.0025736,0.04,0.05,0,0.001682143,0.083333333,,7750.212225,12770.56981,-3.11672035,-0.635236139,0.001977345,0,0.0378,0,0.052631579,0.993779648,0.993779648,0.995454144,0.319520071,8043.170247,20.6576089,15.26850363,13.50211443,0,0.603121765,292.9580221,7993.138898,1.66523727,0,0,0,-51.09346424,36.61975276,38.36612548
