Month,PolicyYear,MonthInPY,Age,BOP_AV,BOP_BB,FinalMortality,FinalLapse,PWD_Rate,RiderChargeRate,CreditedRate,SurrChgPct,FPW_Pct,Lives,Mortality,Lapse,PWD,SurrChg,RiderChg,Interest,EOP_AV,BaseLapse,DynamicLapse,LapseSkew,NetIndexCreditReimb,HedgeGains
17,2,5,58,10351.42712634,14055.51382934,0.00012613,0.00059915,0.00083718,0.00000000,0.00000000,0.09000000,0.05000000,0.4687786961,1.30501515,5.66927632,8.66219397,0.53004169,0.00000000,0.00000000,10335.26059922,-4.52431600,-0.41407486,0.08333333,0.000000000,0.533531300
18,2,6,58,10335.26059922,14033.56237833,0.00012600,0.00059915,0.00083718,0.00000000,0.00000000,0.09000000,0.05000000,0.4684387983,1.30166601,5.66042268,8.64866633,0.52921393,0.00000000,0.00000000,10319.12063026,-4.52431600,-0.41407486,0.08333333,0.000000000,0.538894828
19,2,7,58,10319.12063026,14011.64698888,0.00012587,0.00059915,0.00083718,0.00000000,0.00000000,0.09000000,0.05000000,0.4680992063,1.29832564,5.65158359,8.63516092,0.52838753,0.00000000,0.00000000,10303.00717258,-4.52431600,-0.41407486,0.08333333,0.000000000,0.544312386
20,2,8,58,10303.00717258,13989.76759732,0.00012575,0.00059915,0.00083718,0.00000000,0.00000000,0.09000000,0.05000000,0.4677599198,1.29499401,5.64275902,8.62167769,0.52756249,0.00000000,0.00000000,10286.92017938,-4.52431600,-0.41407486,0.08333333,0.000000000,0.549784518
21,2,9,58,10286.92017938,13967.92414012,0.00012562,0.00059915,0.00083718,0.00000000,0.00000000,0.09000000,0.05000000,0.4674209383,1.29167109,5.63394894,8.60821660,0.52673880,0.00000000,0.00000000,10270.85960396,-4.52431600,-0.41407486,0.08333333,0.000000000,0.555311774
22,2,10,58,10270.85960396,13946.11655386,0.00012549,0.00059915,0.00083718,0.00000000,0.00000000,0.09000000,0.05000000,0.4670822616,1.28835686,5.62515332,8.59477761,0.52591647,0.00000000,0.00000000,10254.82539970,-4.52431600,-0.41407486,0.08333333,0.000000000,0.560894712
23,2,11,58,10254.82539970,13924.34477525,0.00012537,0.00059915,0.00083718,0.00000000,0.00000000,0.09000000,0.05000000,0.4667438891,1.28505129,5.61637215,8.58136070,0.52509548,0.00000000,0.00000000,10238.81752008,-4.52431600,-0.41407486,0.08333333,0.000000000,0.566533894
24,2,12,58,10238.81752008,13902.60874111,0.00012524,0.00059915,0.00083718,0.00500000,0.00000000,0.09000000,0.05000000,0.4664058207,1.28058204,5.60247649,8.56012925,0.52379633,69.41915926,0.00000000,10153.43137672,-4.52431600,-0.41407486,0.08333333,0.000000000,3.057297062
25,3,1,59,10153.43137672,14872.40184472,0.00013937,0.00098124,0.00125868,0.00000000,0.03780000,0.08000000,0.05000000,0.4658832234,1.46762291,9.54757339,13.25434668,0.78529824,0.00000000,383.79970604,10512.17624154,-4.03310165,-0.41407486,0.08333333,47.974963255,48.849516756
26,3,2,59,10512.17624154,14837.03907589,0.00013922,0.00086649,0.00125868,0.00000000,0.00000000,0.08000000,0.05000000,0.4654147367,1.46259197,8.41128729,13.22333387,0.69183748,0.00000000,0.00000000,10488.38719093,-4.03310165,-0.53781434,0.08333333,0.000000000,0.758133727
27,3,3,59,10488.38719093,14803.46286242,0.00013907,0.00092195,0.00125868,0.00000000,0.00000000,0.08000000,0.05000000,0.4649209829,1.45766328,8.92924485,13.19316290,0.73444005,0.00000000,0.00000000,10464.07267985,-4.03310165,-0.47607750,0.08333333,0.000000000,0.783957288
28,3,4,59,10464.07267985,14769.14500638,0.00013891,0.00092195,0.00125868,0.00000000,0.00000000,0.08000000,0.05000000,0.4644278233,1.45269808,8.90854569,13.16257942,0.73273752,0.00000000,0.00000000,10439.81611913,-4.03310165,-0.47607750,0.08333333,0.000000000,0.791250937
29,3,5,59,10439.81611913,14734.90894232,0.00013876,0.00092195,0.00125868,0.00000000,0.00000000,0.08000000,0.05000000,0.4639352572,1.44775000,8.88789587,13.13206884,0.73103905,0.00000000,0.00000000,10415.61736537,-4.03310165,-0.47607750,0.08333333,0.000000000,0.798612618
30,3,6,59,10415.61736537,14700.75446784,0.00013861,0.00092195,0.00125868,0.00000000,0.00000000,0.08000000,0.05000000,0.4634432836,1.44281901,8.86729525,13.10163096,0.72934463,0.00000000,0.00000000,10391.47627553,-4.03310165,-0.47607750,0.08333333,0.000000000,0.806042967
31,3,7,59,10391.47627553,14666.68138106,0.00013846,0.00092195,0.00125868,0.00000000,0.00000000,0.08000000,0.05000000,0.4629519018,1.43790502,8.84674372,13.07126560,0.72765425,0.00000000,0.00000000,10367.39270693,-4.03310165,-0.47607750,0.08333333,0.000000000,0.813542626
32,3,8,59,10367.39270693,14632.68948061,0.00013831,0.00092195,0.00125868,0.00000000,0.00000000,0.08000000,0.05000000,0.4624611108,1.43300799,8.82624116,13.04097260,0.72596789,0.00000000,0.00000000,10343.36651730,-4.03310165,-0.47607750,0.08333333,0.000000000,0.821112244
33,3,9,59,10343.36651730,14598.77856566,0.00013816,0.00092195,0.00125868,0.00000000,0.00000000,0.08000000,0.05000000,0.4619709098,1.42812785,8.80578744,13.01075176,0.72428555,0.00000000,0.00000000,10319.39756470,-4.03310165,-0.47607750,0.08333333,0.000000000,0.828752473
34,3,10,59,10319.39756470,14564.94843589,0.00013801,0.00092195,0.00125868,0.00000000,0.00000000,0.08000000,0.05000000,0.4614812979,1.42326455,8.78538244,12.98060292,0.72260721,0.00000000,0.00000000,10295.48570757,-4.03310165,-0.47607750,0.08333333,0.000000000,0.836463975
35,3,11,59,10295.48570757,14531.19889152,0.00013786,0.00092195,0.00125868,0.00000000,0.00000000,0.08000000,0.05000000,0.4609922744,1.41841803,8.76502605,12.95052588,0.72093288,0.00000000,0.00000000,10271.63080473,-4.03310165,-0.47607750,0.08333333,0.000000000,0.844247415
36,3,12,59,10271.63080473,14497.52973325,0.00013771,0.00092195,0.00125868,0.00500000,0.00000000,0.08000000,0.05000000,0.4605038383,1.41179219,8.73360760,12.90410441,0.71834868,72.34994030,0.00000000,10175.51301154,-4.03310165,-0.47607750,0.08333333,0.000000000,3.441549591
37,4,1,60,10175.51301154,15428.20347983,0.00015586,0.00151584,0.00168214,0.00000000,0.03780000,0.07000000,0.05000000,0.4597341251,1.64437789,14.92939580,17.74753012,1.06352954,0.00000000,384.63439184,10524.76257003,-3.53913244,-0.47607750,0.08333333,48.079298980,49.314426738
38,4,2,60,10524.76257003,15376.50681423,0.00015569,0.00134144,0.00168214,0.00000000,0.00000000,0.07000000,0.05000000,0.4590459394,1.63716397,13.16819203,17.68896603,0.93806617,0.00000000,0.00000000,10491.33018184,-3.53913244,-0.59734255,0.08333333,0.000000000,1.065457444
39,4,3,60,10491.33018184,15327.66263922,0.00015552,0.00143067,0.00168214,0.00000000,0.00000000,0.07000000,0.05000000,0.4583179101,1.63013989,13.99907070,17.63230621,0.99725571,0.00000000,0.00000000,10457.07140934,-3.53913244,-0.53343750,0.08333333,0.000000000,1.104583772
40,4,4,60,10457.07140934,15277.61113019,0.00015535,0.00143067,0.00168214,0.00000000,0.00000000,0.07000000,0.05000000,0.4575911130,1.62304465,13.95335924,17.57473106,0.99399935,0.00000000,0.00000000,10422.92627504,-3.53913244,-0.53343750,0.08333333,0.000000000,1.113816992
41,4,5,60,10422.92627504,15227.72564473,0.00015518,0.00143067,0.00168214,0.00000000,0.00000000,0.07000000,0.05000000,0.4568655459,1.61598057,13.90779940,17.51734689,0.99075379,0.00000000,0.00000000,10388.89439440,-3.53913244,-0.53343750,0.08333333,0.000000000,1.123127643
42,4,6,60,10388.89439440,15178.00562102,0.00015501,0.00143067,0.00168214,0.00000000,0.00000000,0.07000000,0.05000000,0.4561412066,1.60894751,13.86239066,17.46015304,0.98751899,0.00000000,0.00000000,10354.97538420,-3.53913244,-0.53343750,0.08333333,0.000000000,1.132516378
43,4,7,60,10354.97538420,15128.45049918,0.00015484,0.00143067,0.00168214,0.00000000,0.00000000,0.07000000,0.05000000,0.4554180926,1.60194533,13.81713252,17.40314888,0.98429493,0.00000000,0.00000000,10321.16886254,-3.53913244,-0.53343750,0.08333333,0.000000000,1.141983851
44,4,8,60,10321.16886254,15079.05972127,0.00015467,0.00143067,0.00168214,0.00000000,0.00000000,0.07000000,0.05000000,0.4546962018,1.59497389,13.77202447,17.34633375,0.98108155,0.00000000,0.00000000,10287.47444888,-3.53913244,-0.53343750,0.08333333,0.000000000,1.151530726
45,4,9,60,10287.47444888,15029.83273132,0.00015450,0.00143067,0.00168214,0.00000000,0.00000000,0.07000000,0.05000000,0.4539755319,1.58803307,13.72706600,17.28970702,0.97787883,0.00000000,0.00000000,10253.89176396,-3.53913244,-0.53343750,0.08333333,0.000000000,1.161157671
46,4,10,60,10253.89176396,14980.76897524,0.00015433,0.00143067,0.00168214,0.00000000,0.00000000,0.07000000,0.05000000,0.4532560806,1.58112271,13.68225660,17.23326806,0.97468673,0.00000000,0.00000000,10220.42042985,-3.53913244,-0.53343750,0.08333333,0.000000000,1.170865358
47,4,11,60,10220.42042985,14931.86790089,0.00015417,0.00143067,0.00168214,0.00000000,0.00000000,0.07000000,0.05000000,0.4525378457,1.57424270,13.63759577,17.17701622,0.97150522,0.00000000,0.00000000,10187.06006995,-3.53913244,-0.53343750,0.08333333,0.000000000,1.180654467
48,4,12,60,10187.06006995,14883.12895804,0.00015400,0.00143067,0.00168214,0.00500000,0.00000000,0.07000000,0.05000000,0.4518208249,1.56481228,13.57070296,17.09276244,0.96673995,74.22750137,0.00000000,10079.63755094,-3.53913244,-0.53343750,0.08333333,0.000000000,3.846321415
49,5,1,61,10079.63755094,15761.71107327,0.00017805,0.00164438,0.00168214,0.00000000,0.03780000,0.06000000,0.05000000,0.4509975444,1.86075740,16.20526285,17.57944111,0.97953339,0.00000000,381.01029943,10424.02285563,-3.40108326,-0.53343750,0.08333333,47.626287428,48.904703727
50,5,2,61,10424.02285563,15706.52590755,0.00017786,0.00145858,0.00168214,0.00000000,0.00000000,0.06000000,0.05000000,0.4502596328,1.85231352,14.32459543,17.51877920,0.86585572,0.00000000,0.00000000,10389.46131177,-3.40108326,-0.65231879,0.08333333,0.000000000,1.101442529
51,5,3,61,10389.46131177,15654.44987207,0.00017766,0.00155881,0.00168214,0.00000000,0.00000000,0.06000000,0.05000000,0.4494778955,1.84410676,15.25773925,17.46020895,0.92225995,0.00000000,0.00000000,10353.97699685,-3.40108326,-0.58641133,0.08333333,0.000000000,1.144098155
52,5,4,61,10353.97699685,15600.98343984,0.00017747,0.00155881,0.00168214,0.00000000,0.00000000,0.06000000,0.05000000,0.4486976024,1.83580373,15.20562974,17.40057738,0.91911018,0.00000000,0.00000000,10318.61587582,-3.40108326,-0.58641133,0.08333333,0.000000000,1.153482576
53,5,5,61,10318.61587582,15547.70263154,0.00017728,0.00155881,0.00168214,0.00000000,0.00000000,0.06000000,0.05000000,0.4479187507,1.82753845,15.15370113,17.34115282,0.91597133,0.00000000,0.00000000,10283.37751209,-3.40108326,-0.58641133,0.08333333,0.000000000,1.162944265
54,5,6,61,10283.37751209,15494.60678932,0.00017708,0.00155881,0.00168214,0.00000000,0.00000000,0.06000000,0.05000000,0.4471413374,1.81931073,15.10195278,17.28193455,0.91284338,0.00000000,0.00000000,10248.26147065,-3.40108326,-0.58641133,0.08333333,0.000000000,1.172483861
55,5,7,61,10248.26147065,15441.69525772,0.00017689,0.00155881,0.00168214,0.00000000,0.00000000,0.06000000,0.05000000,0.4463653596,1.81112040,15.05038406,17.22292183,0.90972629,0.00000000,0.00000000,10213.26731806,-3.40108326,-0.58641133,0.08333333,0.000000000,1.182102008
56,5,8,61,10213.26731806,15388.96738367,0.00017670,0.00155881,0.00168214,0.00000000,0.00000000,0.06000000,0.05000000,0.4455908144,1.80296730,14.99899433,17.16411394,0.90662002,0.00000000,0.00000000,10178.39462247,-3.40108326,-0.58641133,0.08333333,0.000000000,1.191799355
57,5,9,61,10178.39462247,15336.42251646,0.00017650,0.00155881,0.00168214,0.00000000,0.00000000,0.06000000,0.05000000,0.4448176990,1.79485125,14.94778295,17.10551015,0.90352453,0.00000000,0.00000000,10143.64295360,-3.40108326,-0.58641133,0.08333333,0.000000000,1.201576556
58,5,10,61,10143.64295360,15284.06000776,0.00017631,0.00155881,0.00168214,0.00000000,0.00000000,0.06000000,0.05000000,0.4440460105,1.78677207,14.89674929,17.04710973,0.90043978,0.00000000,0.00000000,10109.01188272,-3.40108326,-0.58641133,0.08333333,0.000000000,1.211434270
59,5,11,61,10109.01188272,15231.87921159,0.00017612,0.00155881,0.00168214,0.00000000,0.00000000,0.06000000,0.05000000,0.4432757461,1.77872961,14.84589273,16.98891197,0.89736573,0.00000000,0.00000000,10074.50098268,-3.40108326,-0.58641133,0.08333333,0.000000000,1.221373164
60,5,12,61,10074.50098268,15179.87948430,0.00017593,0.00155881,0.00168214,0.00500000,0.00000000,0.06000000,0.05000000,0.4425069028,1.76770025,14.76995038,16.90200727,0.89277537,75.69902248,0.00000000,9964.46952692,-3.40108326,-0.58641133,0.08333333,0.000000000,3.939735807
61,6,1,62,9964.46952692,16017.94607783,0.00020215,0.00179684,0.00168214,0.00000000,0.03780000,0.05000000,0.05000000,0.4416224946,2.08837703,17.68083809,17.37764532,0.88172158,0.00000000,376.65694812,10303.09789302,-3.26027923,-0.58641133,0.08333333,47.082118515,48.409527827
62,6,2,62,10303.09789302,15959.04149159,0.00020193,0.00159737,0.00168214,0.00000000,0.00000000,0.05000000,0.05000000,0.4408280252,2.07853130,15.66101753,17.31460894,0.78099562,0.00000000,0.00000000,10267.26273963,-3.26027923,-0.70298917,0.08333333,0.000000000,1.142031216
63,6,3,62,10267.26273963,15903.53442898,0.00020171,0.00171041,0.00168214,0.00000000,0.00000000,0.05000000,0.05000000,0.4399852617,2.06898233,16.71046505,17.25388893,0.83333028,0.00000000,0.00000000,10230.39607304,-3.26027923,-0.63523614,0.08333333,0.000000000,1.188668440
64,6,4,62,10230.39607304,15846.42959819,0.00020149,0.00171041,0.00168214,0.00000000,0.00000000,0.05000000,0.05000000,0.4391442060,2.05930428,16.65046522,17.19193791,0.83033816,0.00000000,0.00000000,10193.66402747,-3.26027923,-0.63523614,0.08333333,0.000000000,1.198202243
65,6,5,62,10193.66402747,15789.53328940,0.00020127,0.00171041,0.00168214,0.00000000,0.00000000,0.05000000,0.05000000,0.4383048544,2.04967195,16.59068448,17.13021309,0.82735697,0.00000000,0.00000000,10157.06610099,-3.26027923,-0.63523614,0.08333333,0.000000000,1.207812855
66,6,6,62,10157.06610099,15732.84472511,0.00020105,0.00171041,0.00168214,0.00000000,0.00000000,0.05000000,0.05000000,0.4374672032,2.04008513,16.53112199,17.06871364,0.82438666,0.00000000,0.00000000,10120.60179356,-3.26027923,-0.63523614,0.08333333,0.000000000,1.217500897
67,6,7,62,10120.60179356,15676.36313082,0.00020083,0.00171041,0.00168214,0.00000000,0.00000000,0.05000000,0.05000000,0.4366312486,2.03054359,16.47177696,17.00743871,0.82142720,0.00000000,0.00000000,10084.27060709,-3.26027923,-0.63523614,0.08333333,0.000000000,1.227266995
68,6,8,62,10084.27060709,15620.08773498,0.00020061,0.00171041,0.00168214,0.00000000,0.00000000,0.05000000,0.05000000,0.4357969870,2.02104713,16.41264858,16.94638747,0.81847854,0.00000000,0.00000000,10048.07204538,-3.26027923,-0.63523614,0.08333333,0.000000000,1.237111780
69,6,9,62,10048.07204538,15564.01776900,0.00020040,0.00171041,0.00168214,0.00000000,0.00000000,0.05000000,0.05000000,0.4349644146,2.01159552,16.35373602,16.88555908,0.81554064,0.00000000,0.00000000,10012.00561411,-3.26027923,-0.63523614,0.08333333,0.000000000,1.247035888
70,6,10,62,10012.00561411,15508.15246721,0.00020018,0.00171041,0.00168214,0.00000000,0.00000000,0.05000000,0.05000000,0.4341335277,2.00218856,16.29503850,16.82495271,0.81261347,0.00000000,0.00000000,9976.07082087,-3.26027923,-0.63523614,0.08333333,0.000000000,1.257039962
71,6,11,62,9976.07082087,15452.49106690,0.00019996,0.00171041,0.00168214,0.00000000,0.00000000,0.05000000,0.05000000,0.4333043226,1.99282602,16.23655520,16.76456754,0.80969698,0.00000000,0.00000000,9940.26717512,-3.26027923,-0.63523614,0.08333333,0.000000000,1.267124648
72,6,12,62,9940.26717512,15397.03280824,0.00019974,0.00171041,0.00168214,0.00500000,0.00000000,0.05000000,0.05000000,0.4324767958,1.97998209,16.14952901,16.67471126,0.80535709,76.77229213,0.00000000,9827.88530354,-3.26027923,-0.63523614,0.08333333,0.000000000,4.023893717
73,7,1,63,9827.88530354,16194.09787510,0.00022805,0.00197734,0.00168214,0.00000000,0.03780000,0.04000000,0.05000000,0.4315232076,2.32350448,19.38055714,17.13845091,0.76555215,0.00000000,371.49406447,10159.77130333,-3.11672035,-0.63523614,0.08333333,46.436758059,47.819300113
74,7,2,63,10159.77130333,16131.21004114,0.00022780,0.00176161,0.00168214,0.00000000,0.00000000,0.04000000,0.05000000,0.4306649048,2.31207042,17.19982788,17.07274182,0.67941108,0.00000000,0.00000000,10122.50725212,-3.11672035,-0.74958176,0.08333333,0.000000000,1.187568789
75,7,3,63,10122.50725212,16072.04392223,0.00022756,0.00188962,0.00168214,0.00000000,0.00000000,0.04000000,0.05000000,0.4297532951,2.30100789,18.38155461,17.00961513,0.72609051,0.00000000,0.00000000,10084.08898398,-3.11672035,-0.68013168,0.08333333,0.000000000,1.238695740
76,7,4,63,10084.08898398,16011.04519162,0.00022731,0.00188962,0.00168214,0.00000000,0.00000000,0.04000000,0.05000000,0.4288437216,2.28977384,18.31179354,16.94506080,0.72333488,0.00000000,0.00000000,10045.81902092,-3.11672035,-0.68013168,0.08333333,0.000000000,1.248369234
77,7,5,63,10045.81902092,15950.28193290,0.00022706,0.00188962,0.00168214,0.00000000,0.00000000,0.04000000,0.05000000,0.4279361794,2.27859520,18.24230175,16.88075565,0.72058988,0.00000000,0.00000000,10007.69677845,-3.11672035,-0.68013168,0.08333333,0.000000000,1.258118668
78,7,6,63,10007.69677845,15889.75321800,0.00022681,0.00188962,0.00168214,0.00000000,0.00000000,0.04000000,0.05000000,0.4270306636,2.26747170,18.17307818,16.81669871,0.71785548,0.00000000,0.00000000,9969.72167438,-3.11672035,-0.68013168,0.08333333,0.000000000,1.267944643
79,7,7,63,9969.72167438,15829.45812259,0.00022656,0.00188962,0.00168214,0.00000000,0.00000000,0.04000000,0.05000000,0.4261271693,2.25640307,18.10412178,16.75288898,0.71513163,0.00000000,0.00000000,9931.89312892,-3.11672035,-0.68013168,0.08333333,0.000000000,1.277847762
80,7,8,63,9931.89312892,15769.39572610,0.00022632,0.00188962,0.00168214,0.00000000,0.00000000,0.04000000,0.05000000,0.4252256918,2.24538902,18.03543149,16.68932551,0.71241829,0.00000000,0.00000000,9894.21056461,-3.11672035,-0.68013168,0.08333333,0.000000000,1.287828632
81,7,9,63,9894.21056461,15709.56511164,0.00022607,0.00188962,0.00168214,0.00000000,0.00000000,0.04000000,0.05000000,0.4243262262,2.23442930,17.96700626,16.62600732,0.70971542,0.00000000,0.00000000,9856.67340631,-3.11672035,-0.68013168,0.08333333,0.000000000,1.297887867
82,7,10,63,9856.67340631,15649.96536605,0.00022582,0.00188962,0.00168214,0.00000000,0.00000000,0.04000000,0.05000000,0.4234287677,2.22352362,17.89884505,16.56293345,0.70702299,0.00000000,0.00000000,9819.28108121,-3.11672035,-0.68013168,0.08333333,0.000000000,1.308026085
83,7,11,63,9819.28108121,15590.59557985,0.00022558,0.00188962,0.00168214,0.00000000,0.00000000,0.04000000,0.05000000,0.4225333115,2.21267171,17.83094682,16.50010292,0.70434093,0.00000000,0.00000000,9782.03301882,-3.11672035,-0.68013168,0.08333333,0.000000000,1.318243909
84,7,12,63,9782.03301882,15531.45484725,0.00022533,0.00188962,0.00168214,0.00500000,0.00000000,0.04000000,0.05000000,0.4216398527,2.19778160,17.73030114,16.40696910,0.70036533,77.43166204,0.00000000,9667.56593962,-3.11672035,-0.68013168,0.08333333,0.000000000,4.098555704
85,8,1,64,9667.56593962,16286.88659587,0.00025648,0.00219097,0.00168214,0.00000000,0.03780000,0.03000000,0.05000000,0.4206081485,2.57029886,21.33134200,16.85781817,0.62577792,0.00000000,365.43399252,9991.61469519,-2.97040662,-0.68013168,0.08333333,45.679249065,47.123824328
86,8,2,64,9991.61469519,16219.70462981,0.00025620,0.00195596,0.00168214,0.00000000,0.00000000,0.03000000,0.05000000,0.4196779104,2.55702788,18.96559839,16.78910110,0.55637628,0.00000000,0.00000000,9952.74659153,-2.97040662,-0.79230834,0.08333333,0.000000000,1.238688368
87,8,3,64,9952.74659153,16156.60880595,0.00025592,0.00210157,0.00168214,0.00000000,0.00000000,0.03000000,0.05000000,0.4186887518,2.54422311,20.29762195,16.72327809,0.59545263,0.00000000,0.00000000,9912.58601575,-2.97040662,-0.72130202,0.08333333,0.000000000,1.294871855
88,8,4,64,9912.58601575,16091.41487117,0.00025564,0.00210157,0.00168214,0.00000000,0.00000000,0.03000000,0.05000000,0.4177020413,2.53119182,20.21572224,16.65580065,0.59305001,0.00000000,0.00000000,9872.59025104,-2.97040662,-0.72130202,0.08333333,0.000000000,1.304665021
89,8,5,64,9872.59025104,16026.48847940,0.00025536,0.00210157,0.00168214,0.00000000,0.00000000,0.03000000,0.05000000,0.4167177724,2.51822798,20.13415861,16.58860010,0.59065725,0.00000000,0.00000000,9832.75860709,-2.97040662,-0.72130202,0.08333333,0.000000000,1.314532713
90,8,6,64,9832.75860709,15961.82851007,0.00025508,0.00210157,0.00168214,0.00000000,0.00000000,0.03000000,0.05000000,0.4157359387,2.50533124,20.05292966,16.52167530,0.58827431,0.00000000,0.00000000,9793.09039659,-2.97040662,-0.72130202,0.08333333,0.000000000,1.324475502
91,8,7,64,9793.09039659,15897.43384742,0.00025480,0.00210157,0.00168214,0.00000000,0.00000000,0.03000000,0.05000000,0.4147565338,2.49250124,19.97203398,16.45502508,0.58590115,0.00000000,0.00000000,9753.58493513,-2.97040662,-0.72130202,0.08333333,0.000000000,1.334493962
92,8,8,64,9753.58493513,15833.30338046,0.00025452,0.00210157,0.00168214,0.00000000,0.00000000,0.03000000,0.05000000,0.4137795513,2.47973765,19.89147017,16.38864829,0.58353773,0.00000000,0.00000000,9714.24154129,-2.97040662,-0.72130202,0.08333333,0.000000000,1.344588671
93,8,9,64,9714.24154129,15769.43600299,0.00025424,0.00210157,0.00168214,0.00000000,0.00000000,0.03000000,0.05000000,0.4128049849,2.46704010,19.81123686,16.32254380,0.58118399,0.00000000,0.00000000,9675.05953653,-2.97040662,-0.72130202,0.08333333,0.000000000,1.354760213
