Projection month,Policy year,Month in policy year,Attained age,Baseline mortality,Mortality improvement,Final mortality,Surrender charge,FPW %,GLWB activated,Non-systematic PWD rate,Lapse skew,Premium,BOP AV,BOP Benefit base,Base component,Dynamic component,Final lapse rate,Rider charge,Credited rate,Systematic withdrawal,Rollup rate,AV persistency,BB persistency,Lives persistency,Lives,Pre-decrement AV,Mortality,Lapse,PWD,Rider charges,Surrender charges,Interest credits,EOP AV,Expenses,Commission,Chargebacks,Bonus comp,Total net cashflow,Net index credit reimbursement,Hedge gains
12,1,12,57,0.0015996,0.012,0.000112641,0.09,0,0,0,0.083333333,0,221912.1482,288485.7926,-5.759711606,-0.347151629,0.000185817,0.005,0,0,0.076923077,0.993203503,0.999701563,0.999701563,2.187905082,221912.1482,24.98919207,37.51308167,0,1442.012946,3.710085,0,220403.9229,45.91748393,0,3.331208849,0,-105.0885488,0,54.00282308
13,2,1,58,0.0018,0.012,0.000126635,0.09,0.05,0,0.000837177,0.083333333,0,220403.9229,310584.2899,-5.234789333,-0.347151629,0.000314314,0,0.0378,0,0.071428571,0.998722283,0.998722283,0.999559091,2.18725213,228735.1911,28.95663149,65.7265687,191.4306576,0,6.145020912,8331.268284,228442.9323,47.59227755,0,0,1102.019614,-1435.72575,1041.408535,1051.609998
14,2,2,58,0.0018,0.012,0.000126508,0.09,0.05,0,0.000837177,0.083333333,0,228442.9323,310187.451,-5.234789333,-0.473467999,0.000276959,0,0,0,0.071428571,0.998759729,0.998759729,0.999596568,2.186287751,228442.9323,28.89109547,57.84242048,191.1897859,0,5.407902626,0,228159.6011,47.53325022,0,0,0,-325.4565521,0,9.029487789
15,2,3,58,0.0018,0.012,0.00012638,0.09,0.05,0,0.000837177,0.083333333,0,228159.6011,309802.7344,-5.234789333,-0.414074864,0.000293934,0,0,0,0.071428571,0.998742897,0.998742897,0.999579723,2.185405733,228159.6011,28.82597161,61.31098217,190.950965,0,5.732191335,0,227872.7809,47.47349603,0,0,0,-328.5614148,0,9.247758048
16,2,4,58,0.0018,0.012,0.000126253,0.09,0.05,0,0.000837177,0.083333333,0,227872.7809,309413.2805,-5.234789333,-0.414074864,0.000293934,0,0,0,0.071428571,0.998743024,0.998743024,0.99957985,2.184487256,227872.7809,28.76076737,61.23391304,190.7109358,0,5.724985856,0,227586.3503,47.41382299,0,0,0,-328.1194392,0,9.343388983
17,2,5,58,0.0018,0.012,0.000126126,0.09,0.05,0,0.000837177,0.083333333,0,227586.3503,309024.3554,-5.234789333,-0.414074864,0.000293934,0,0,0,0.071428571,0.998743151,0.998743151,0.999579977,2.183569443,227586.3503,28.69571429,61.15694857,190.4712325,0,5.717790161,0,227300.3087,47.35423097,0,0,0,-327.6781264,0,9.440010901
18,2,6,58,0.0018,0.012,0.000125999,0.09,0.05,0,0.000837177,0.083333333,0,227300.3087,308635.9585,-5.234789333,-0.414074864,0.000293934,0,0,0,0.071428571,0.998743278,0.998743278,0.999580104,2.182652293,227300.3087,28.63081201,61.08008858,190.2318547,0,5.710604236,0,227014.6553,47.29471985,0,0,0,-327.2374752,0,9.53763409
19,2,7,58,0.0018,0.012,0.000125872,0.09,0.05,0,0.000837177,0.083333333,0,227014.6553,308248.0888,-5.234789333,-0.414074864,0.000293934,0,0,0,0.071428571,0.998743404,0.998743404,0.99958023,2.181735805,227014.6553,28.56606016,61.00333293,189.9928019,0,5.703428065,0,226729.3897,47.23528952,0,0,0,-326.7974845,0,9.636268946
20,2,8,58,0.0018,0.012,0.000125746,0.09,0.05,0,0.000837177,0.083333333,0,226729.3897,307860.7456,-5.234789333,-0.414074864,0.000293934,0,0,0,0.071428571,0.998743531,0.998743531,0.999580357,2.180819979,226729.3897,28.50145839,60.92668146,189.7540735,0,5.696261635,0,226444.5112,47.17593983,0,0,0,-326.3581532,0,9.735925974
21,2,9,58,0.0018,0.012,0.000125619,0.09,0.05,0,0.000837177,0.083333333,0,226444.5112,307473.9281,-5.234789333,-0.414074864,0.000293934,0,0,0,0.071428571,0.998743657,0.998743657,0.999580483,2.179904813,226444.5112,28.43700633,60.850134,189.515669,0,5.689104929,0,226160.0193,47.11667068,0,0,0,-325.9194801,0,9.836615784
22,2,10,58,0.0018,0.012,0.000125493,0.09,0.05,0,0.000837177,0.083333333,0,226160.0193,307087.6354,-5.234789333,-0.414074864,0.000293934,0,0,0,0.071428571,0.998743784,0.998743784,0.99958061,2.178990307,226160.0193,28.37270364,60.77369041,189.2775881,0,5.681957933,0,225875.9133,47.05748195,0,0,0,-325.4814641,0,9.938349102
23,2,11,58,0.0018,0.012,0.000125367,0.09,0.05,0,0.000837177,0.083333333,0,225875.9133,306701.8669,-5.234789333,-0.414074864,0.000293934,0,0,0,0.071428571,0.99874391,0.99874391,0.999580736,2.178076459,225875.9133,28.30854994,60.69735051,189.0398301,0,5.674820633,0,225592.1928,46.9983735,0,0,0,-325.044104,0,10.04113676
24,2,12,58,0.0018,0.012,0.00012524,0.09,0.05,0,0.000837177,0.083333333,0,225592.1928,306316.6216,-5.234789333,-0.414074864,0.000293934,0.005,0,0,0.071428571,0.991963395,0.998744036,0.999580862,2.17716327,225592.1928,28.22195834,60.57263677,188.6514134,1529.886072,5.663160682,0,223779.1976,46.62066616,0,0,0,-324.0666746,0,64.91527555
25,3,1,59,0.0020358,0.013,0.00013937,0.08,0.05,0,0.001258677,0.083333333,0,223779.1976,327784.1774,-4.702423724,-0.414074864,0.000501128,0,0.0378,0,0.066666667,0.998101701,0.998101701,0.999359572,2.176250739,232238.0512,32.35217528,107.4863467,292.1778778,0,8.840868347,8458.853667,231797.194,48.29108207,0,0,0,-480.3074819,1057.356708,1072.745082
26,3,2,59,0.0020358,0.013,0.000139218,0.08,0.05,0,0.001258677,0.083333333,0,231797.194,327161.945,-4.702423724,-0.537814336,0.000442659,0,0,0,0.066666667,0.99816024,0.99816024,0.999418184,2.174857007,231797.194,32.25650587,94.76808797,291.6319478,0,7.794777799,0,231370.7426,48.20223805,0,0,0,-466.8587797,0,13.59058558
27,3,3,59,0.0020358,0.013,0.000139067,0.08,0.05,0,0.001258677,0.083333333,0,231370.7426,326560.0454,-4.702423724,-0.476077502,0.000470922,0,0,0,0.066666667,0.998132168,0.998132168,0.999390077,2.173591641,231370.7426,32.16157806,100.6318646,291.0911892,0,8.277079774,0,230938.5809,48.11220436,0,0,0,-471.9968362,0,13.9339147
28,3,4,59,0.0020358,0.013,0.000138915,0.08,0.05,0,0.001258677,0.083333333,0,230938.5809,325950.086,-4.702423724,-0.476077502,0.000470922,0,0,0,0.066666667,0.998132319,0.998132319,0.999390229,2.172265917,230938.5809,32.06649664,100.4439117,290.54751,0,8.261620439,0,230507.2614,48.02234612,0,0,0,-471.0802644,0,14.0696776
29,3,5,59,0.0020358,0.013,0.000138763,0.08,0.05,0,0.001258677,0.083333333,0,230507.2614,325341.3153,-4.702423724,-0.476077502,0.000470922,0,0,0,0.066666667,0.998132471,0.998132471,0.99939038,2.170941332,230507.2614,31.9717012,100.2563249,290.0048902,0,8.246191228,0,230076.7823,47.93266297,0,0,0,-470.1655793,0,14.20676661
30,3,6,59,0.0020358,0.013,0.000138612,0.08,0.05,0,0.001258677,0.083333333,0,230076.7823,324733.7308,-4.702423724,-0.476077502,0.000470922,0,0,0,0.066666667,0.998132622,0.998132622,0.999390531,2.169617883,230076.7823,31.87719085,100.0691037,289.4633276,0,8.230792079,0,229647.1419,47.84315455,0,0,0,-469.2527767,0,14.34519471
31,3,7,59,0.0020358,0.013,0.000138461,0.08,0.05,0,0.001258677,0.083333333,0,229647.1419,324127.3301,-4.702423724,-0.476077502,0.000470922,0,0,0,0.066666667,0.998132773,0.998132773,0.999390683,2.16829557,229647.1419,31.78296472,99.88224719,288.9228201,0,8.215422929,0,229218.3384,47.7538205,0,0,0,-468.3418525,0,14.48497499
32,3,8,59,0.0020358,0.013,0.00013831,0.08,0.05,0,0.001258677,0.083333333,0,229218.3384,323522.1106,-4.702423724,-0.476077502,0.000470922,0,0,0,0.066666667,0.998132923,0.998132923,0.999390834,2.166974389,229218.3384,31.68902192,99.69575466,288.3833654,0,8.200083717,0,228790.3702,47.66466045,0,0,0,-467.4328024,0,14.62612072
33,3,9,59,0.0020358,0.013,0.000138159,0.08,0.05,0,0.001258677,0.083333333,0,228790.3702,322918.07,-4.702423724,-0.476077502,0.000470922,0,0,0,0.066666667,0.998133074,0.998133074,0.999390984,2.165654341,228790.3702,31.5953616,99.50962536,287.8449614,0,8.18477438,0,228363.2355,47.57567405,0,0,0,-466.5256224,0,14.76864524
34,3,10,59,0.0020358,0.013,0.000138008,0.08,0.05,0,0.001258677,0.083333333,0,228363.2355,322315.2058,-4.702423724,-0.476077502,0.000470922,0,0,0,0.066666667,0.998133224,0.998133224,0.999391135,2.164335424,228363.2355,31.50198288,99.32385853,287.3076058,0,8.169494858,0,227936.9325,47.48686094,0,0,0,-465.6203082,0,14.91256206
35,3,11,59,0.0020358,0.013,0.000137858,0.08,0.05,0,0.001258677,0.083333333,0,227936.9325,321713.5156,-4.702423724,-0.476077502,0.000470922,0,0,0,0.066666667,0.998133375,0.998133375,0.999391285,2.163017636,227936.9325,31.40888489,99.13845343,286.7712967,0,8.154245087,0,227511.4596,47.39822076,0,0,0,-464.7168558,0,15.05788481
36,3,12,59,0.0020358,0.013,0.000137707,0.08,0.05,0,0.001258677,0.083333333,0,227511.4596,321112.997,-4.702423724,-0.476077502,0.000470922,0.005,0,0,0.066666667,0.991089623,0.998133525,0.999391436,2.161700975,227511.4596,31.28084872,98.84212628,285.9141306,1603.045793,8.129871858,0,225484.2469,46.97588476,0,0,0,-463.0129903,0,72.58545009
37,4,1,60,0.0023064,0.013,0.000155857,0.07,0.05,0,0.001682143,0.083333333,0,225484.2469,341881.224,-4.16261478,-0.476077502,0.000809455,0,0.0378,0,0.0625,0.997354295,0.997354295,0.999034814,2.160385441,234007.5514,36.44762641,176.7054434,393.3739016,0,12.58801498,8523.304531,233388.4364,48.62259092,0,0,0,-655.1495623,1065.413066,1087.023628
38,4,2,60,0.0023064,0.013,0.000155687,0.07,0.05,0,0.001682143,0.083333333,0,233388.4364,340976.7071,-4.16261478,-0.597342546,0.000716649,0,0,0,0.0625,0.9974471,0.9974471,0.999127775,2.158300267,233388.4364,36.31310344,156.038512,392.3499808,0,11.11575902,0,232792.6191,48.4984623,0,0,0,-633.2000586,0,18.98811514
39,4,3,60,0.0023064,0.013,0.000155517,0.07,0.05,0,0.001682143,0.083333333,0,232792.6191,340106.2276,-4.16261478,-0.533437503,0.000764141,0,0,0,0.0625,0.997399865,0.997399865,0.99908046,2.156417744,232792.6191,36.18008982,165.950666,391.3396802,0,11.82187391,0,232187.3267,48.37235974,0,0,0,-641.8427958,0,19.51605426
40,4,4,60,0.0023064,0.013,0.000155348,0.07,0.05,0,0.001682143,0.083333333,0,232187.3267,339221.9054,-4.16261478,-0.533437503,0.000764141,0,0,0,0.0625,0.997400034,0.997400034,0.99908063,2.154434833,232187.3267,36.04665924,165.5191914,390.3221901,0,11.79113682,0,231583.6476,48.24659324,0,0,0,-640.1346339,0,19.6920627
41,4,5,60,0.0023064,0.013,0.000155178,0.07,0.05,0,0.001682143,0.083333333,0,231583.6476,338339.94,-4.16261478,-0.533437503,0.000764141,0,0,0,0.0625,0.997400203,0.997400203,0.999080799,2.15245411,231583.6476,35.91372687,165.0888665,389.3074114,0,11.76048165,0,230981.5771,48.12116189,0,0,0,-638.4311667,0,19.8696632
42,4,6,60,0.0023064,0.013,0.000155009,0.07,0.05,0,0.001682143,0.083333333,0,230981.5771,337460.3248,-4.16261478,-0.533437503,0.000764141,0,0,0,0.0625,0.997400372,0.997400372,0.999080968,2.150475572,230981.5771,35.78129083,164.6596883,388.2953368,0,11.72990816,0,230381.1109,47.99606476,0,0,0,-636.7323807,0,20.0488702
43,4,7,60,0.0023064,0.013,0.00015484,0.07,0.05,0,0.001682143,0.083333333,0,230381.1109,336583.0534,-4.16261478,-0.533437503,0.000764141,0,0,0,0.0625,0.99740054,0.99740054,0.999081137,2.148499217,230381.1109,35.64934923,164.2316536,387.2859587,0,11.69941614,0,229782.2445,47.87130093,0,0,0,-635.0382625,0,20.22969826
44,4,8,60,0.0023064,0.013,0.000154671,0.07,0.05,0,0.001682143,0.083333333,0,229782.2445,335708.1194,-4.16261478,-0.533437503,0.000764141,0,0,0,0.0625,0.997400709,0.997400709,0.999081306,2.146525042,229782.2445,35.51790019,163.8047593,386.2792699,0,11.66900535,0,229184.9735,47.74686949,0,0,0,-633.3487988,0,20.41216209
45,4,9,60,0.0023064,0.013,0.000154502,0.07,0.05,0,0.001682143,0.083333333,0,229184.9735,334835.5162,-4.16261478,-0.533437503,0.000764141,0,0,0,0.0625,0.997400877,0.997400877,0.999081475,2.144553042,229184.9735,35.38694185,163.3790022,385.2752628,0,11.63867557,0,228589.2937,47.62276951,0,0,0,-631.6639763,0,20.59627651
46,4,10,60,0.0023064,0.013,0.000154334,0.07,0.05,0,0.001682143,0.083333333,0,228589.2937,333965.2376,-4.16261478,-0.533437503,0.000764141,0,0,0,0.0625,0.997401045,0.997401045,0.999081643,2.142583216,228589.2937,35.25647235,162.9543792,384.27393,0,11.60842658,0,227995.2005,47.49900009,0,0,0,-629.9837817,0,20.78205651
47,4,11,60,0.0023064,0.013,0.000154165,0.07,0.05,0,0.001682143,0.083333333,0,227995.2005,333097.2771,-4.16261478,-0.533437503,0.000764141,0,0,0,0.0625,0.997401213,0.997401213,0.999081811,2.14061556,227995.2005,35.12648984,162.5308871,383.2752644,0,11.57825816,0,227402.6896,47.37556032,0,0,0,-628.3082017,0,20.96951719
48,4,12,60,0.0023064,0.013,0.000153997,0.07,0.05,0,0.001682143,0.083333333,0,227402.6896,332231.6283,-4.16261478,-0.533437503,0.000764141,0.005,0,0,0.0625,0.990115445,0.997401381,0.999081979,2.138650071,227402.6896,34.9463863,161.8741117,381.726477,1657.695922,11.53147127,0,225154.9152,46.907274,0,0,0,-625.454249,0,80.48277745
49,5,1,61,0.002669227,0.013,0.000178052,0.06,0.05,0,0.001682143,0.083333333,0,225154.9152,352078.8027,-3.974037372,-0.533437503,0.000923532,0,0.0378,0,0.058823529,0.99721829,0.99721829,0.99889858,2.136686746,233665.771,41.57457025,203.3499352,392.7743126,0,12.29156554,8510.855794,233015.7806,48.54495429,0,0,0,-686.2437723,1063.856974,1086.545259
50,5,2,61,0.002669227,0.013,0.000177858,0.06,0.05,0,0.001682143,0.083333333,0,233015.7806,351099.4217,-3.974037372,-0.652318787,0.000819548,0,0,0,0.058823529,0.997322275,0.997322275,0.99900274,2.134333356,233015.7806,41.4155251,179.9599506,391.6990471,0,10.87774887,0,232391.8283,48.41496423,0,0,0,-661.489487,0,19.88474735
51,5,3,61,0.002669227,0.013,0.000177664,0.06,0.05,0,0.001682143,0.083333333,0,232391.8283,350159.2738,-3.974037372,-0.586411333,0.000875652,0,0,0,0.058823529,0.997266469,0.997266469,0.99894684,2.13220487,232391.8283,41.25857304,191.7600138,390.6407818,0,11.59100826,0,231756.5779,48.28262041,0,0,0,-671.9419891,0,20.48197312
52,5,4,61,0.002669227,0.013,0.00017747,0.06,0.05,0,0.001682143,0.083333333,0,231756.5779,349202.1024,-3.974037372,-0.586411333,0.000875652,0,0,0,0.058823529,0.997266662,0.997266662,0.998947033,2.129959316,231756.5779,41.1009106,191.2358569,389.5730041,0,11.55932539,0,231123.1088,48.15064768,0,0,0,-670.0604193,0,20.66381225
53,5,5,61,0.002669227,0.013,0.000177277,0.06,0.05,0,0.001682143,0.083333333,0,231123.1088,348247.615,-3.974037372,-0.586411333,0.000875652,0,0,0,0.058823529,0.997266855,0.997266855,0.998947227,2.12771654,231123.1088,40.94385862,190.7131697,388.5082203,0,11.52773136,0,230491.4159,48.01904497,0,0,0,-668.1842936,0,20.84727128
54,5,6,61,0.002669227,0.013,0.000177083,0.06,0.05,0,0.001682143,0.083333333,0,230491.4159,347295.8037,-3.974037372,-0.586411333,0.000875652,0,0,0,0.058823529,0.997267048,0.997267048,0.99894742,2.125476536,230491.4159,40.7874147,190.1919478,387.4464218,0,11.4962259,0,229861.4939,47.88781122,0,0,0,-666.3135955,0,21.03236471
55,5,7,61,0.002669227,0.013,0.00017689,0.06,0.05,0,0.001682143,0.083333333,0,229861.4939,346346.6609,-3.974037372,-0.586411333,0.000875652,0,0,0,0.058823529,0.997267241,0.997267241,0.998947613,2.123239302,229861.4939,40.63157644,189.6721872,386.3875998,0,11.46480877,0,229233.3377,47.75694535,0,0,0,-664.4483088,0,21.21910713
56,5,8,61,0.002669227,0.013,0.000176697,0.06,0.05,0,0.001682143,0.083333333,0,229233.3377,345400.1788,-3.974037372,-0.586411333,0.000875652,0,0,0,0.058823529,0.997267433,0.997267433,0.998947806,2.121004832,229233.3377,40.47634146,189.1538835,385.3317459,0,11.4334797,0,228606.9422,47.6264463,0,0,0,-662.5884171,0,21.40751328
57,5,9,61,0.002669227,0.013,0.000176504,0.06,0.05,0,0.001682143,0.083333333,0,228606.9422,344456.3497,-3.974037372,-0.586411333,0.000875652,0,0,0,0.058823529,0.997267625,0.997267625,0.998947998,2.118773123,228606.9422,40.32170738,188.6370324,384.2788513,0,11.40223844,0,227982.3024,47.496313,0,0,0,-660.7339041,0,21.59759803
58,5,10,61,0.002669227,0.013,0.000176312,0.06,0.05,0,0.001682143,0.083333333,0,227982.3024,343515.1659,-3.974037372,-0.586411333,0.000875652,0,0,0,0.058823529,0.997267817,0.997267817,0.998948191,2.11654417,227982.3024,40.16767185,188.1216299,383.2289075,0,11.37108474,0,227359.4131,47.3665444,0,0,0,-658.8847537,0,21.78937637
59,5,11,61,0.002669227,0.013,0.000176119,0.06,0.05,0,0.001682143,0.083333333,0,227359.4131,342576.6197,-3.974037372,-0.586411333,0.000875652,0,0,0,0.058823529,0.997268009,0.997268009,0.998948383,2.114317969,227359.4131,40.01423251,187.6076718,382.181906,0,11.34001834,0,226738.2693,47.23713943,0,0,0,-657.0409497,0,21.98286344
60,5,12,61,0.002669227,0.013,0.000175927,0.06,0.05,0,0.001682143,0.083333333,0,226738.2693,341640.7035,-3.974037372,-0.586411333,0.000875652,0.005,0,0,0.058823529,0.98975497,0.997268201,0.998948575,2.112094515,226738.2693,39.80201581,186.8164864,380.5701557,1704.459614,11.29219483,0,224415.3288,46.7531935,0,0,0,-653.9418515,0,83.17414026
61,6,1,62,0.00307004,0.013,0.000202153,0.05,0.05,0,0.001682143,0.083333333,0,224415.3288,360749.0221,-3.778016629,-0.586411333,0.001066393,0,0.0378,0,0.055555556,0.99705166,0.99705166,0.998731669,2.109873806,232898.2282,47.04365694,236.3756181,391.4561277,0,11.78776048,8482.899429,232211.5651,48.37740939,0,0,0,-723.2528121,1060.362429,1084.330797
62,6,2,62,0.00307004,0.013,0.000201933,0.05,0.05,0,0.001682143,0.083333333,0,232211.5651,359685.4113,-3.778016629,-0.70298917,0.000948433,0,0,0,0.055555556,0.997169618,0.997169618,0.998849825,2.107197787,232211.5651,46.85591142,209.6184715,390.3197337,0,10.45341459,0,231554.3176,48.24048282,0,0,0,-695.0345995,0,20.94583464
63,6,3,62,0.00307004,0.013,0.000201712,0.05,0.05,0,0.001682143,0.083333333,0,231554.3176,358667.364,-3.778016629,-0.635236139,0.001015292,0,0,0,0.055555556,0.997103104,0.997103104,0.9987832,2.104774142,231554.3176,46.67110014,223.7543978,389.2048592,0,11.1583558,0,230883.5288,48.10073517,0,0,0,-707.7310923,0,21.62781305
64,6,4,62,0.00307004,0.013,0.000201492,0.05,0.05,0,0.001682143,0.083333333,0,230883.5288,357628.3421,-3.778016629,-0.635236139,0.001015292,0,0,0,0.055555556,0.997103324,0.997103324,0.99878342,2.102213053,230883.5288,46.48513256,223.1062372,388.0774299,0,11.12603282,0,230214.734,47.96140292,0,0,0,-705.6302025,0,21.81614054
65,6,5,62,0.00307004,0.013,0.000201272,0.05,0.05,0,0.001682143,0.083333333,0,230214.734,356592.4085,-3.778016629,-0.635236139,0.001015292,0,0,0,0.055555556,0.997103543,0.997103543,0.998783639,2.099655542,230214.734,46.29991624,222.460003,386.9533516,0,11.09380593,0,229547.9269,47.82248478,0,0,0,-703.5357556,0,22.00611446
66,6,6,62,0.00307004,0.013,0.000201053,0.05,0.05,0,0.001682143,0.083333333,0,229547.9269,355559.554,-3.778016629,-0.635236139,0.001015292,0,0,0,0.055555556,0.997103762,0.997103762,0.998783859,2.097101604,229547.9269,46.1154481,221.8156895,385.832614,0,11.0616748,0,228883.1015,47.68397948,0,0,0,-701.4477311,0,22.19774926
67,6,7,62,0.00307004,0.013,0.000200834,0.05,0.05,0,0.001682143,0.083333333,0,228883.1015,354529.7689,-3.778016629,-0.635236139,0.001015292,0,0,0,0.055555556,0.997103981,0.997103981,0.998784078,2.094551232,228883.1015,45.93172505,221.1732906,384.7152069,0,11.02963916,0,228220.2516,47.54588576,0,0,0,-699.3661083,0,22.3910595
68,6,8,62,0.00307004,0.013,0.000200614,0.05,0.05,0,0.001682143,0.083333333,0,228220.2516,353503.0439,-3.778016629,-0.635236139,0.001015292,0,0,0,0.055555556,0.997104199,0.997104199,0.998784297,2.092004421,228220.2516,45.74874405,220.5328005,383.6011199,0,10.99769871,0,227559.3713,47.40820235,0,0,0,-697.2908669,0,22.58605988
69,6,9,62,0.00307004,0.013,0.000200396,0.05,0.05,0,0.001682143,0.083333333,0,227559.3713,352479.3695,-3.778016629,-0.635236139,0.001015292,0,0,0,0.055555556,0.997104418,0.997104418,0.998784516,2.089461165,227559.3713,45.56650204,219.8942134,382.4903431,0,10.96585316,0,226900.4544,47.27092799,0,0,0,-695.2219865,0,22.78276523
70,6,10,62,0.00307004,0.013,0.000200177,0.05,0.05,0,0.001682143,0.083333333,0,226900.4544,351458.7364,-3.778016629,-0.635236139,0.001015292,0,0,0,0.055555556,0.997104636,0.997104636,0.998784734,2.086921458,226900.4544,45.38499599,219.2575234,381.3828661,0,10.93410222,0,226243.4949,47.13406143,0,0,0,-693.1594469,0,22.98119051
71,6,11,62,0.00307004,0.013,0.000199958,0.05,0.05,0,0.001682143,0.083333333,0,226243.4949,350441.1353,-3.778016629,-0.635236139,0.001015292,0,0,0,0.055555556,0.997104853,0.997104853,0.998784952,2.084385293,226243.4949,45.20422287,218.6227246,380.2786788,0,10.90244559,0,225588.4868,46.99760142,0,0,0,-691.1032277,0,23.18135081
72,6,12,62,0.00307004,0.013,0.00019974,0.05,0.05,0,0.001682143,0.083333333,0,225588.4868,349426.5569,-3.778016629,-0.635236139,0.001015292,0.005,0,0,0.055555556,0.989382713,0.997105071,0.99878517,2.081852665,225588.4868,44.95467392,217.6532911,378.5924181,1743.08312,10.85410113,0,223193.3492,46.49861442,0,0,0,-687.6989976,0,85.75919784
73,7,1,63,0.00350848,0.013,0.000228052,0.04,0.05,0,0.001682143,0.083333333,0,223193.3492,367771.3803,-3.57455255,-0.635236139,0.001245962,0,0.0378,0,0.052631579,0.996846606,0.996846606,0.99852627,2.079323568,231630.0578,52.77755633,277.3922489,389.2936572,0,10.95728218,8436.7086,230899.6371,48.10409105,0,0,0,-767.5675535,1054.588575,1080.084327
