Month,PolicyYear,MonthInPY,Age,BOP_AV,BOP_BB,FinalMortality,FinalLapse,PWD_Rate,RiderChargeRate,CreditedRate,SurrChgPct,FPW_Pct,Lives,Mortality,Lapse,PWD,SurrChg,RiderChg,Interest,EOP_AV,BaseLapse,DynamicLapse,LapseSkew,NetIndexCreditReimb,HedgeGains
11,1,11,77,8753.01369010,11378.91779930,0.00112664,0.00039262,0.00000000,0.00000000,0.00000000,0.09000000,0.00000000,0.3813191478,9.85866241,3.12638247,0.00000000,0.30920266,0.00000000,0.00000000,8739.71944255,-5.01277551,-0.34715163,0.08333333,0.000000000,0.470495906
12,1,12,77,8739.71944255,11361.63527748,0.00112541,0.00039262,0.00000000,0.00500000,0.00000000,0.09000000,0.00000000,0.3807404638,9.82311520,3.11852957,0.00000000,0.30842600,56.73515669,0.00000000,8669.73421509,-5.01277551,-0.34715163,0.08333333,0.000000000,2.505858936
13,2,1,78,8669.73421509,12217.03865470,0.00127564,0.00064076,0.00083718,0.00000000,0.03780000,0.09000000,0.05000000,0.3800111228,11.46742107,5.26766745,7.52583870,0.49249379,0.00000000,327.71595333,8972.69674741,-4.52431600,-0.34715163,0.08333333,40.964494166,41.828526423
14,2,2,78,8972.69674741,12183.42763207,0.00127424,0.00056449,0.00083718,0.00000000,0.00000000,0.09000000,0.05000000,0.3793126579,11.42372602,4.62803590,7.50539986,0.43269226,0.00000000,0.00000000,8948.70689337,-4.52431600,-0.47346800,0.08333333,0.000000000,0.764533135
15,2,3,78,8948.70689337,12150.85340619,0.00127284,0.00059915,0.00083718,0.00000000,0.00000000,0.09000000,0.05000000,0.3786028779,11.38049773,4.89896051,7.48521396,0.45802201,0.00000000,0.00000000,8924.48419916,-4.52431600,-0.41407486,0.08333333,0.000000000,0.780996895
16,2,4,78,8924.48419916,12117.96302215,0.00127145,0.00059915,0.00083718,0.00000000,0.00000000,0.09000000,0.05000000,0.3778949547,11.33723959,4.88570128,7.46495492,0.45678235,0.00000000,0.00000000,8900.33952102,-4.52431600,-0.41407486,0.08333333,0.000000000,0.787601318
17,2,5,78,8900.33952102,12085.17857092,0.00127005,0.00059915,0.00083718,0.00000000,0.00000000,0.09000000,0.05000000,0.3771888823,11.29416178,4.87248474,7.44476113,0.45554669,0.00000000,0.00000000,8876.27256668,-4.52431600,-0.41407486,0.08333333,0.000000000,0.794262944
18,2,6,78,8876.27256668,12052.49965568,0.00126866,0.00059915,0.00083718,0.00000000,0.00000000,0.09000000,0.05000000,0.3764846545,11.25126346,4.85931075,7.42463234,0.45431500,0.00000000,0.00000000,8852.28304513,-4.52431600,-0.41407486,0.08333333,0.000000000,0.800982278
19,2,7,78,8852.28304513,12019.92588127,0.00126726,0.00059915,0.00083718,0.00000000,0.00000000,0.09000000,0.05000000,0.3757822654,11.20854382,4.84617914,7.40456831,0.45308728,0.00000000,0.00000000,8828.37066659,-4.52431600,-0.41407486,0.08333333,0.000000000,0.807759829
20,2,8,78,8828.37066659,11987.45685421,0.00126587,0.00059915,0.00083718,0.00000000,0.00000000,0.09000000,0.05000000,0.3750817090,11.16600203,4.83308975,7.38456879,0.45186350,0.00000000,0.00000000,8804.53514251,-4.52431600,-0.41407486,0.08333333,0.000000000,0.814596112
21,2,9,78,8804.53514251,11955.09218271,0.00126448,0.00059915,0.00083718,0.00000000,0.00000000,0.09000000,0.05000000,0.3743829794,11.12363730,4.82004243,7.36463354,0.45064366,0.00000000,0.00000000,8780.77618557,-4.52431600,-0.41407486,0.08333333,0.000000000,0.821491646
22,2,10,78,8780.77618557,11922.83147663,0.00126310,0.00059915,0.00083718,0.00000000,0.00000000,0.09000000,0.05000000,0.3736860707,11.08144882,4.80703702,7.34476233,0.44942774,0.00000000,0.00000000,8757.09350967,-4.52431600,-0.41407486,0.08333333,0.000000000,0.828446955
23,2,11,78,8757.09350967,11890.67434749,0.00126171,0.00059915,0.00083718,0.00000000,0.00000000,0.09000000,0.05000000,0.3729909769,11.03943577,4.79407336,7.32495491,0.44821572,0.00000000,0.00000000,8733.48682991,-4.52431600,-0.41407486,0.08333333,0.000000000,0.835462567
24,2,12,78,8733.48682991,11858.62040846,0.00126032,0.00059915,0.00083718,0.00500000,0.00000000,0.09000000,0.05000000,0.3722976923,10.98312343,4.77485883,7.29559667,0.44641928,59.16431546,0.00000000,8650.82251624,-4.52431600,-0.41407486,0.08333333,0.000000000,2.959840477
25,3,1,79,8650.82251624,12671.43136537,0.00143632,0.00098124,0.00125868,0.00000000,0.03780000,0.08000000,0.05000000,0.3713981619,12.87945484,8.13006401,11.28649999,0.66870656,0.00000000,327.00109111,8944.85888196,-4.03310165,-0.41407486,0.08333333,40.875136389,42.025788902
26,3,2,79,8944.85888196,12624.90447048,0.00143475,0.00086649,0.00125868,0.00000000,0.00000000,0.08000000,0.05000000,0.3705439485,12.81868656,7.15326261,11.24560089,0.58836359,0.00000000,0.00000000,8913.05296830,-4.03310165,-0.53781434,0.08333333,0.000000000,1.013623295
27,3,3,79,8913.05296830,12580.01313940,0.00143317,0.00092195,0.00125868,0.00000000,0.00000000,0.08000000,0.05000000,0.3696717618,12.75878098,7.58388006,11.20535575,0.62378234,0.00000000,0.00000000,8880.88116918,-4.03310165,-0.47607750,0.08333333,0.000000000,1.037294819
28,3,4,79,8880.88116918,12534.60539224,0.00143160,0.00092195,0.00125868,0.00000000,0.00000000,0.08000000,0.05000000,0.3688022096,12.69876883,7.55650920,11.16491469,0.62153106,0.00000000,0.00000000,8848.83944539,-4.03310165,-0.47607750,0.08333333,0.000000000,1.045203574
29,3,5,79,8848.83944539,12489.38123530,0.00143002,0.00092195,0.00125868,0.00000000,0.00000000,0.08000000,0.05000000,0.3679352822,12.63905901,7.52924901,11.12463712,0.61928888,0.00000000,0.00000000,8816.92721137,-4.03310165,-0.47607750,0.08333333,0.000000000,1.053174597
30,3,6,79,8816.92721137,12444.33984211,0.00142845,0.00092195,0.00125868,0.00000000,0.00000000,0.08000000,0.05000000,0.3670709701,12.57964987,7.50209896,11.08452231,0.61705576,0.00000000,0.00000000,8785.14388447,-4.03310165,-0.47607750,0.08333333,0.000000000,1.061208391
31,3,7,79,8785.14388447,12399.48039030,0.00142688,0.00092195,0.00125868,0.00000000,0.00000000,0.08000000,0.05000000,0.3662092637,12.52053979,7.47505858,11.04456953,0.61483166,0.00000000,0.00000000,8753.48888491,-4.03310165,-0.47607750,0.08333333,0.000000000,1.069305463
32,3,8,79,8753.48888491,12354.80206159,0.00142532,0.00092195,0.00125868,0.00000000,0.00000000,0.08000000,0.05000000,0.3653501537,12.46172716,7.44812736,11.00477804,0.61261654,0.00000000,0.00000000,8721.96163581,-4.03310165,-0.47607750,0.08333333,0.000000000,1.077466325
33,3,9,79,8721.96163581,12310.30404173,0.00142375,0.00092195,0.00125868,0.00000000,0.00000000,0.08000000,0.05000000,0.3644936305,12.40321038,7.42130482,10.96514712,0.61041035,0.00000000,0.00000000,8690.56156313,-4.03310165,-0.47607750,0.08333333,0.000000000,1.085691491
34,3,10,79,8690.56156313,12265.98552054,0.00142219,0.00092195,0.00125868,0.00000000,0.00000000,0.08000000,0.05000000,0.3636396849,12.34498785,7.39459046,10.92567606,0.60821307,0.00000000,0.00000000,8659.28809569,-4.03310165,-0.47607750,0.08333333,0.000000000,1.093981481
35,3,11,79,8659.28809569,12221.84569183,0.00142062,0.00092195,0.00125868,0.00000000,0.00000000,0.08000000,0.05000000,0.3627883075,12.28705798,7.36798381,10.88636412,0.60602464,0.00000000,0.00000000,8628.14066514,-4.03310165,-0.47607750,0.08333333,0.000000000,1.102336819
36,3,12,79,8628.14066514,12177.88375343,0.00141906,0.00092195,0.00125868,0.00500000,0.00000000,0.08000000,0.05000000,0.3619394889,12.20984723,7.32973506,10.82985072,0.60287864,60.72014209,0.00000000,8536.44821141,-4.03310165,-0.47607750,0.08333333,0.000000000,3.283097917
37,4,1,80,8536.44821141,12943.03883426,0.00162831,0.00151584,0.00168214,0.00000000,0.03780000,0.07000000,0.05000000,0.3608023925,14.40219197,12.51583323,14.87837353,0.89159390,0.00000000,322.67774239,8816.43796117,-3.53913244,-0.47607750,0.08333333,40.334717799,41.824766491
38,4,2,80,8816.43796117,12880.67237179,0.00162652,0.00134144,0.00168214,0.00000000,0.00000000,0.07000000,0.05000000,0.3597323334,14.31795609,11.02324426,14.80763593,0.78526593,0.00000000,0.00000000,8775.50385897,-3.53913244,-0.59734255,0.08333333,0.000000000,1.304529717
39,4,3,80,8775.50385897,12820.86831469,0.00162473,0.00143067,0.00168214,0.00000000,0.00000000,0.07000000,0.05000000,0.3586340458,14.23534199,11.70147284,14.73840348,0.83358109,0.00000000,0.00000000,8733.99505959,-3.53913244,-0.53343750,0.08333333,0.000000000,1.338341769
40,4,4,80,8733.99505959,12760.22463435,0.00162294,0.00143067,0.00168214,0.00000000,0.00000000,0.07000000,0.05000000,0.3575397511,14.15243626,11.64613074,14.66869822,0.82963867,0.00000000,0.00000000,8692.69815570,-3.53913244,-0.53343750,0.08333333,0.000000000,1.347108284
41,4,5,80,8692.69815570,12699.89052989,0.00162116,0.00143067,0.00168214,0.00000000,0.00000000,0.07000000,0.05000000,0.3564494326,14.07003869,11.59107112,14.59934876,0.82571637,0.00000000,0.00000000,8651.61198076,-3.53913244,-0.53343750,0.08333333,0.000000000,1.355935022
42,4,6,80,8651.61198076,12639.86429699,0.00161937,0.00143067,0.00168214,0.00000000,0.00000000,0.07000000,0.05000000,0.3553630735,13.98814600,11.53629243,14.53035313,0.82181408,0.00000000,0.00000000,8610.73537511,-3.53913244,-0.53343750,0.08333333,0.000000000,1.364822413
43,4,7,80,8610.73537511,12580.14424141,0.00161759,0.00143067,0.00168214,0.00000000,0.00000000,0.07000000,0.05000000,0.3542806572,13.90675494,11.48179312,14.46170939,0.81793170,0.00000000,0.00000000,8570.06718595,-3.53913244,-0.53343750,0.08333333,0.000000000,1.373770888
44,4,8,80,8570.06718595,12520.72867893,0.00161581,0.00143067,0.00168214,0.00000000,0.00000000,0.07000000,0.05000000,0.3532021672,13.82586227,11.42757165,14.39341561,0.81406911,0.00000000,0.00000000,8529.60626730,-3.53913244,-0.53343750,0.08333333,0.000000000,1.382780881
45,4,9,80,8529.60626730,12461.61593530,0.00161404,0.00143067,0.00168214,0.00000000,0.00000000,0.07000000,0.05000000,0.3521275869,13.74546477,11.37362650,14.32546985,0.81022620,0.00000000,0.00000000,8489.35147998,-3.53913244,-0.53343750,0.08333333,0.000000000,1.391852831
46,4,10,80,8489.35147998,12402.80434618,0.00161226,0.00143067,0.00168214,0.00000000,0.00000000,0.07000000,0.05000000,0.3510569000,13.66555924,11.31995614,14.25787021,0.80640287,0.00000000,0.00000000,8449.30169151,-3.53913244,-0.53343750,0.08333333,0.000000000,1.400987178
47,4,11,80,8449.30169151,12344.29225704,0.00161049,0.00143067,0.00168214,0.00000000,0.00000000,0.07000000,0.05000000,0.3499900901,13.58614252,11.26655907,14.19061478,0.80259901,0.00000000,0.00000000,8409.45577613,-3.53913244,-0.53343750,0.08333333,0.000000000,1.410184367
48,4,12,80,8409.45577613,12286.07802317,0.00160872,0.00143067,0.00168214,0.00500000,0.00000000,0.07000000,0.05000000,0.3489271409,13.48137122,11.19198172,14.09668206,0.79728632,61.21664016,0.00000000,8308.67181465,-3.53913244,-0.53343750,0.08333333,0.000000000,3.608624271
49,5,1,81,8308.67181465,12992.42001011,0.00189928,0.00164438,0.00168214,0.00000000,0.03780000,0.06000000,0.05000000,0.3476917523,16.34852705,13.34762280,14.47947814,0.80680223,0.00000000,314.06779459,8577.75717902,-3.40108326,-0.53343750,0.08333333,39.258474324,40.828611667
50,5,2,81,8577.75717902,12924.64217465,0.00189735,0.00145858,0.00168214,0.00000000,0.00000000,0.06000000,0.05000000,0.3465258868,16.24782957,11.77849172,14.40493010,0.71195549,0.00000000,0.00000000,8534.61397214,-3.40108326,-0.65231879,0.08333333,0.000000000,1.374931718
51,5,3,81,8534.61397214,12859.63561179,0.00189542,0.00155881,0.00168214,0.00000000,0.00000000,0.06000000,0.05000000,0.3453299321,16.14908936,12.52408787,14.33195230,0.75702334,0.00000000,0.00000000,8490.85181927,-3.40108326,-0.58641133,0.08333333,0.000000000,1.410995210
52,5,4,81,8490.85181927,12793.69644438,0.00189349,0.00155881,0.00168214,0.00000000,0.00000000,0.06000000,0.05000000,0.3441387691,16.04996744,12.45987643,14.25847189,0.75314205,0.00000000,0.00000000,8447.33036146,-3.40108326,-0.58641133,0.08333333,0.000000000,1.419673410
53,5,5,81,8447.33036146,12728.11994724,0.00189157,0.00155881,0.00168214,0.00000000,0.00000000,0.06000000,0.05000000,0.3429523758,15.95148487,12.39601813,14.18539558,0.74928211,0.00000000,0.00000000,8404.04818077,-3.40108326,-0.58641133,0.08333333,0.000000000,1.428408089
54,5,6,81,8404.04818077,12662.90398387,0.00188965,0.00155881,0.00168214,0.00000000,0.00000000,0.06000000,0.05000000,0.3417707307,15.85363733,12.33251088,14.11272099,0.74544339,0.00000000,0.00000000,8361.00386818,-3.40108326,-0.58641133,0.08333333,0.000000000,1.437199631
55,5,7,81,8361.00386818,12598.04643122,0.00188773,0.00155881,0.00168214,0.00000000,0.00000000,0.06000000,0.05000000,0.3405938122,15.75642049,12.26935261,14.04044577,0.74162577,0.00000000,0.00000000,8318.19602355,-3.40108326,-0.58641133,0.08333333,0.000000000,1.446048421
56,5,8,81,8318.19602355,12533.54517960,0.00188581,0.00155881,0.00168214,0.00000000,0.00000000,0.06000000,0.05000000,0.3394215987,15.65983009,12.20654127,13.96856755,0.73782911,0.00000000,0.00000000,8275.62325552,-3.40108326,-0.58641133,0.08333333,0.000000000,1.454954847
57,5,9,81,8275.62325552,12469.39813257,0.00188389,0.00155881,0.00168214,0.00000000,0.00000000,0.06000000,0.05000000,0.3382540689,15.56386189,12.14407483,13.89708401,0.73405330,0.00000000,0.00000000,8233.28418149,-3.40108326,-0.58641133,0.08333333,0.000000000,1.463919300
58,5,10,81,8233.28418149,12405.60320688,0.00188198,0.00155881,0.00168214,0.00000000,0.00000000,0.06000000,0.05000000,0.3370912017,15.46851167,12.08195124,13.82599282,0.73029822,0.00000000,0.00000000,8191.17742753,-3.40108326,-0.58641133,0.08333333,0.000000000,1.472942172
59,5,11,81,8191.17742753,12342.15833235,0.00188007,0.00155881,0.00168214,0.00000000,0.00000000,0.06000000,0.05000000,0.3359329757,15.37377524,12.02016850,13.75529168,0.72656374,0.00000000,0.00000000,8149.30162837,-3.40108326,-0.58641133,0.08333333,0.000000000,1.482023860
60,5,12,81,8149.30162837,12279.06145181,0.00187816,0.00155881,0.00168214,0.00500000,0.00000000,0.06000000,0.05000000,0.3347793700,15.24857149,11.93440199,13.65714469,0.72137955,61.16625599,0.00000000,8046.57387466,-3.40108326,-0.58641133,0.08333333,0.000000000,3.678222803
61,6,1,82,8046.57387466,12934.91702224,0.00218782,0.00179684,0.00168214,0.00000000,0.03780000,0.05000000,0.05000000,0.3334467041,18.23563059,14.26540675,14.02078215,0.71139824,0.00000000,304.16049246,8303.50114939,-3.26027923,-0.58641133,0.08333333,38.020061558,39.668763921
62,6,2,82,8303.50114939,12861.75486365,0.00218559,0.00159737,0.00168214,0.00000000,0.00000000,0.05000000,0.05000000,0.3321864525,18.11536155,12.61095500,13.94250112,0.62889277,0.00000000,0.00000000,8258.20343894,-3.26027923,-0.70298917,0.08333333,0.000000000,1.443593635
63,6,3,82,8258.20343894,12791.59071998,0.00218337,0.00171041,0.00168214,0.00000000,0.00000000,0.05000000,0.05000000,0.3308942340,17.99745935,13.42915363,13.86586936,0.66969533,0.00000000,0.00000000,8212.24126129,-3.26027923,-0.63523614,0.08333333,0.000000000,1.481929207
64,6,4,82,8212.24126129,12720.39734608,0.00218115,0.00171041,0.00168214,0.00000000,0.00000000,0.05000000,0.05000000,0.3296077762,17.87908860,13.35442005,13.78870545,0.66596845,0.00000000,0.00000000,8166.55307873,-3.26027923,-0.63523614,0.08333333,0.000000000,1.490352143
65,6,5,82,8166.55307873,12649.62837844,0.00217893,0.00171041,0.00168214,0.00000000,0.00000000,0.05000000,0.05000000,0.3283270504,17.76153615,13.28013195,13.71200150,0.66226380,0.00000000,0.00000000,8121.13714533,-3.26027923,-0.63523614,0.08333333,0.000000000,1.498826668
66,6,6,82,8121.13714533,12579.28111266,0.00217671,0.00171041,0.00168214,0.00000000,0.00000000,0.05000000,0.05000000,0.3270520277,17.64479607,13.20628647,13.63575457,0.65858122,0.00000000,0.00000000,8075.99172701,-3.26027923,-0.63523614,0.08333333,0.000000000,1.507353113
67,6,7,82,8075.99172701,12509.35286272,0.00217449,0.00171041,0.00168214,0.00000000,0.00000000,0.05000000,0.05000000,0.3257826798,17.52886244,13.13288080,13.55996175,0.65492057,0.00000000,0.00000000,8031.11510145,-3.26027923,-0.63523614,0.08333333,0.000000000,1.515931814
68,6,8,82,8031.11510145,12439.84096085,0.00217228,0.00171041,0.00168214,0.00000000,0.00000000,0.05000000,0.05000000,0.3245189781,17.41372943,13.05991214,13.48462015,0.65128171,0.00000000,0.00000000,7986.50555802,-3.26027923,-0.63523614,0.08333333,0.000000000,1.524563106
69,6,9,82,7986.50555802,12370.74275735,0.00217007,0.00171041,0.00168214,0.00000000,0.00000000,0.05000000,0.05000000,0.3232608944,17.29939121,12.98737771,13.40972690,0.64766451,0.00000000,0.00000000,7942.16139769,-3.26027923,-0.63523614,0.08333333,0.000000000,1.533247328
70,6,10,82,7942.16139769,12302.05562050,0.00216786,0.00171041,0.00168214,0.00000000,0.00000000,0.05000000,0.05000000,0.3220084007,17.18584201,12.91527475,13.33527915,0.64406882,0.00000000,0.00000000,7898.08093296,-3.26027923,-0.63523614,0.08333333,0.000000000,1.541984821
71,6,11,82,7898.08093296,12233.77693644,0.00216566,0.00171041,0.00168214,0.00000000,0.00000000,0.05000000,0.05000000,0.3207614690,17.07307612,12.84360050,13.26127406,0.64049451,0.00000000,0.00000000,7854.26248777,-3.26027923,-0.63523614,0.08333333,0.000000000,1.550775928
72,6,12,82,7854.26248777,12165.90410900,0.00216345,0.00171041,0.00168214,0.00500000,0.00000000,0.05000000,0.05000000,0.3195200715,16.92439945,12.74472447,13.15918258,0.63556369,60.58639300,0.00000000,7750.21222457,-3.26027923,-0.63523614,0.08333333,0.000000000,3.725575971
73,7,1,83,7750.21222457,12770.56981292,0.00257360,0.00197734,0.00168214,0.00000000,0.03780000,0.04000000,0.05000000,0.3180675793,20.65760890,15.26850363,13.50211443,0.60312176,0.00000000,292.95802209,7993.13889794,-3.11672035,-0.63523614,0.08333333,36.619752761,38.366125480
74,7,2,83,7993.13889794,12691.13237567,0.00257120,0.00176161,0.00168214,0.00000000,0.00000000,0.04000000,0.05000000,0.3166908967,20.51156615,13.51908876,13.41919895,0.53401806,0.00000000,0.00000000,7945.15502602,-3.11672035,-0.74958176,0.08333333,0.000000000,1.529198968
75,7,3,83,7945.15502602,12614.94582641,0.00256879,0.00188962,0.00168214,0.00000000,0.00000000,0.04000000,0.05000000,0.3152804940,20.36842016,14.41381345,13.33801329,0.56936061,0.00000000,0.00000000,7896.46541850,-3.11672035,-0.68013168,0.08333333,0.000000000,1.569867990
76,7,4,83,7896.46541850,12537.63874314,0.00256639,0.00188962,0.00168214,0.00000000,0.00000000,0.04000000,0.05000000,0.3138771279,20.22469341,14.32549127,13.25628319,0.56587180,0.00000000,0.00000000,7848.09307883,-3.11672035,-0.68013168,0.08333333,0.000000000,1.577909561
77,7,5,83,7848.09307883,12460.83540294,0.00256399,0.00188962,0.00168214,0.00000000,0.00000000,0.04000000,0.05000000,0.3124807598,20.08202943,14.23774456,13.17508560,0.56240571,0.00000000,0.00000000,7800.03581353,-3.11672035,-0.68013168,0.08333333,0.000000000,1.585996486
78,7,6,83,7800.03581353,12384.53232309,0.00256160,0.00188962,0.00168214,0.00000000,0.00000000,0.04000000,0.05000000,0.3110913511,19.94041998,14.15056933,13.09441685,0.55896220,0.00000000,0.00000000,7752.29144517,-3.11672035,-0.68013168,0.08333333,0.000000000,1.594129038
79,7,7,83,7752.29144517,12308.72604639,0.00255920,0.00188962,0.00168214,0.00000000,0.00000000,0.04000000,0.05000000,0.3097088635,19.79985690,14.06396165,13.01427328,0.55554110,0.00000000,0.00000000,7704.85781224,-3.11672035,-0.68013168,0.08333333,0.000000000,1.602307489
80,7,8,83,7704.85781224,12233.41314087,0.00255681,0.00188962,0.00168214,0.00000000,0.00000000,0.04000000,0.05000000,0.3083332588,19.66033209,13.97791758,12.93465127,0.55214227,0.00000000,0.00000000,7657.73276902,-3.11672035,-0.68013168,0.08333333,0.000000000,1.610532113
81,7,9,83,7657.73276902,12158.59019968,0.00255442,0.00188962,0.00168214,0.00000000,0.00000000,0.04000000,0.05000000,0.3069644993,19.52183753,13.89243324,12.85554720,0.54876555,0.00000000,0.00000000,7610.91418550,-3.11672035,-0.68013168,0.08333333,0.000000000,1.618803188
82,7,10,83,7610.91418550,12084.25384087,0.00255204,0.00188962,0.00168214,0.00000000,0.00000000,0.04000000,0.05000000,0.3056025473,19.38436524,13.80750477,12.77695751,0.54541079,0.00000000,0.00000000,7564.39994719,-3.11672035,-0.68013168,0.08333333,0.000000000,1.627120990
83,7,11,83,7564.39994719,12010.40070717,0.00254965,0.00188962,0.00168214,0.00000000,0.00000000,0.04000000,0.05000000,0.3042473655,19.24790732,13.72312832,12.69887865,0.54207783,0.00000000,0.00000000,7518.18795506,-3.11672035,-0.68013168,0.08333333,0.000000000,1.635485801
84,7,12,83,7518.18795506,11937.02746582,0.00254727,0.00188962,0.00168214,0.00500000,0.00000000,0.04000000,0.05000000,0.3028989165,19.06809579,13.60764319,12.59201296,0.53751605,59.42721572,0.00000000,7412.95547135,-3.11672035,-0.68013168,0.08333333,0.000000000,3.767906016
85,8,1,84,7412.95547135,12488.55874569,0.00303167,0.00219097,0.00168214,0.00000000,0.03780000,0.03000000,0.05000000,0.3013189958,23.27106670,16.33856581,12.91210707,0.47930944,0.00000000,280.20971682,7640.16413915,-2.97040662,-0.68013168,0.08333333,35.026214602,36.876246401
86,8,2,84,7640.16413915,12402.52046391,0.00302909,0.00195596,0.00168214,0.00000000,0.00000000,0.03000000,0.05000000,0.2998186922,23.09310176,14.48678713,12.82427947,0.42498552,0.00000000,0.00000000,7589.33498526,-2.97040662,-0.79230835,0.08333333,0.000000000,1.619875316
87,8,3,84,7589.33498526,12320.00788830,0.00302651,0.00210157,0.00168214,0.00000000,0.00000000,0.03000000,0.05000000,0.2982831049,22.91869398,15.46087926,12.73826975,0.45356156,0.00000000,0.00000000,7537.76358071,-2.97040662,-0.72130202,0.08333333,0.000000000,1.662783936
88,8,4,84,7537.76358071,12236.29039366,0.00302393,0.00210157,0.00168214,0.00000000,0.00000000,0.03000000,0.05000000,0.2967561493,22.74359166,15.35582798,12.65171765,0.45047977,0.00000000,0.00000000,7486.56196364,-2.97040662,-0.72130202,0.08333333,0.000000000,1.670200814
89,8,5,84,7486.56196364,12153.17318676,0.00302136,0.00210157,0.00168214,0.00000000,0.00000000,0.03000000,0.05000000,0.2952377727,22.56988576,15.25152990,12.56578612,0.44742007,0.00000000,0.00000000,7435.72734179,-2.97040662,-0.72130202,0.08333333,0.000000000,1.677655421
90,8,6,84,7435.72734179,12070.65173483,0.00301879,0.00210157,0.00168214,0.00000000,0.00000000,0.03000000,0.05000000,0.2937279228,22.39756464,15.14797933,12.48047046,0.44438231,0.00000000,0.00000000,7385.25694506,-2.97040662,-0.72130202,0.08333333,0.000000000,1.685147961
91,8,7,84,7385.25694506,11988.72154107,0.00301622,0.00210157,0.00168214,0.00000000,0.00000000,0.03000000,0.05000000,0.2922265475,22.22661680,15.04517063,12.39576603,0.44136630,0.00000000,0.00000000,7335.14802529,-2.97040662,-0.72130202,0.08333333,0.000000000,1.692678642
92,8,8,84,7335.14802529,11907.37814432,0.00301365,0.00210157,0.00168214,0.00000000,0.00000000,0.03000000,0.05000000,0.2907335951,22.05703084,14.94309820,12.31166822,0.43837190,0.00000000,0.00000000,7285.39785614,-2.97040662,-0.72130202,0.08333333,0.000000000,1.700247673
93,8,9,84,7285.39785614,11826.61711879,0.00301109,0.00210157,0.00168214,0.00000000,0.00000000,0.03000000,0.05000000,0.2892490143,21.88879542,14.84175650,12.22817245,0.43539893,0.00000000,0.00000000,7236.00373284,-2.97040662,-0.72130202,0.08333333,0.000000000,1.707855262
