Projection month,Policy year,Month in policy year,Attained age,Baseline mortality,Mortality improvement,Final mortality,Surrender charge,FPW %,GLWB activated,Non-systematic PWD rate,Lapse skew,Premium,BOP AV,BOP Benefit base,Base component,Dynamic component,Final lapse rate,Rider charge,Credited rate,Systematic withdrawal,Rollup rate,AV persistency,BB persistency,Lives persistency,Lives,Pre-decrement AV,Mortality,Lapse,PWD,Rider charges,Surrender charges,Interest credits,EOP AV,Expenses,Commission,Chargebacks,Bonus comp,Total net cashflow,Net index credit reimbursement,Hedge gains
11,1,11,57,0.0015996,0.012,0.000112754,0.09,0,0,0,0.083333333,0,2473.205421,3215.167047,-5.548301935,-0.347151629,0.000229617,0,0,0,0.076923077,0.999657654,0.999657654,0.999657654,0.049200248,2473.205421,0.278843774,0.516741018,0,0,0.051106254,0,2472.35873,0.515074735,0,0.04258856,0,-1.268070967,0,0.029965191
12,1,12,57,0.0015996,0.012,0.000112641,0.09,0,0,0,0.083333333,0,2472.35873,3214.066349,-5.548301935,-0.347151629,0.000229617,0.005,0,0,0.076923077,0.993159992,0.999657768,0.999657768,0.049183405,2472.35873,0.278397312,0.516433272,0,16.06504632,0.051075818,0,2455.447777,0.51155162,0,0.042559874,0,-1.26382233,0,0.605505812
13,2,1,58,0.0018,0.012,0.000126635,0.09,0.05,0,0.000837177,0.083333333,0,2455.447777,3460.117653,-5.041152269,-0.347151629,0.00038161,0,0.0378,0,0.071428571,0.998655052,0.998655052,0.999491804,0.049166573,2548.263703,0.322585938,0.88898522,2.132597442,0,0.083114528,92.81592597,2544.83642,0.530174254,0,0,12.27723888,-16.15158174,11.60199075,11.72162202
14,2,2,58,0.0018,0.012,0.000126508,0.09,0.05,0,0.000837177,0.083333333,0,2544.83642,3455.463973,-5.041152269,-0.473467999,0.000336242,0,0,0,0.071428571,0.998700502,0.998700502,0.999537292,0.049141586,2544.83642,0.321834811,0.782262531,2.129774852,0,0.073136628,0,2541.529411,0.529485294,0,0,0,-3.763357488,0,0.10539113
15,2,3,58,0.0018,0.012,0.00012638,0.09,0.05,0,0.000837177,0.083333333,0,2541.529411,3450.973606,-5.041152269,-0.414074864,0.000356858,0,0,0,0.071428571,0.998680033,0.998680033,0.999516806,0.049118848,2541.529411,0.321090017,0.829138106,2.126986367,0,0.0775192,0,2538.174677,0.528786391,0,0,0,-3.806000882,0,0.108164541
16,2,4,58,0.0018,0.012,0.000126253,0.09,0.05,0,0.000837177,0.083333333,0,2538.174677,3446.418436,-5.041152269,-0.414074864,0.000356858,0,0,0,0.071428571,0.998680161,0.998680161,0.999516933,0.049095114,2538.174677,0.320343548,0.82804374,2.124178991,0,0.077416883,0,2534.824694,0.528088478,0,0,0,-3.800654757,0,0.109276717
17,2,5,58,0.0018,0.012,0.000126126,0.09,0.05,0,0.000837177,0.083333333,0,2534.824694,3441.869717,-5.041152269,-0.414074864,0.000356858,0,0,0,0.071428571,0.998680287,0.998680287,0.99951706,0.049071398,2534.824694,0.319598855,0.826950923,2.12137559,0,0.077314712,0,2531.479454,0.527391553,0,0,0,-3.795316921,0,0.110400352
18,2,6,58,0.0018,0.012,0.000125999,0.09,0.05,0,0.000837177,0.083333333,0,2531.479454,3437.327438,-5.041152269,-0.414074864,0.000356858,0,0,0,0.071428571,0.998680414,0.998680414,0.999517187,0.0490477,2531.479454,0.318855934,0.825859653,2.118576158,0,0.077212685,0,2528.13895,0.526695615,0,0,0,-3.78998736,0,0.111535565
19,2,7,58,0.0018,0.012,0.000125872,0.09,0.05,0,0.000837177,0.083333333,0,2528.13895,3432.79159,-5.041152269,-0.414074864,0.000356858,0,0,0,0.071428571,0.998680541,0.998680541,0.999517314,0.049024019,2528.13895,0.31811478,0.824769928,2.115780689,0,0.077110802,0,2524.803173,0.526000661,0,0,0,-3.784666058,0,0.112682476
20,2,8,58,0.0018,0.012,0.000125746,0.09,0.05,0,0.000837177,0.083333333,0,2524.803173,3428.262161,-5.041152269,-0.414074864,0.000356858,0,0,0,0.071428571,0.998680667,0.998680667,0.999517441,0.049000356,2524.803173,0.31737539,0.823681745,2.112989175,0,0.077009064,0,2521.472118,0.525306691,0,0,0,-3.779353002,0,0.113841204
21,2,9,58,0.0018,0.012,0.000125619,0.09,0.05,0,0.000837177,0.083333333,0,2521.472118,3423.739143,-5.041152269,-0.414074864,0.000356858,0,0,0,0.071428571,0.998680794,0.998680794,0.999517567,0.04897671,2521.472118,0.316637758,0.822595102,2.110201612,0,0.07690747,0,2518.145776,0.524613703,0,0,0,-3.774048177,0,0.115011872
22,2,10,58,0.0018,0.012,0.000125493,0.09,0.05,0,0.000837177,0.083333333,0,2518.145776,3419.222525,-5.041152269,-0.414074864,0.000356858,0,0,0,0.071428571,0.99868092,0.99868092,0.999517694,0.048953082,2518.145776,0.315901881,0.821509997,2.107417994,0,0.076806019,0,2514.82414,0.523921696,0,0,0,-3.768751568,0,0.116194604
23,2,11,58,0.0018,0.012,0.000125367,0.09,0.05,0,0.000837177,0.083333333,0,2514.82414,3414.712296,-5.041152269,-0.414074864,0.000356858,0,0,0,0.071428571,0.998681046,0.998681046,0.99951782,0.048929472,2514.82414,0.315167755,0.820426427,2.104638313,0,0.076704712,0,2511.507203,0.523230667,0,0,0,-3.763463161,0,0.117389523
24,2,12,58,0.0018,0.012,0.00012524,0.09,0.05,0,0.000837177,0.083333333,0,2511.507203,3410.208448,-5.041152269,-0.414074864,0.000356858,0.005,0,0,0.071428571,0.991900959,0.998681172,0.999517946,0.048905879,2511.507203,0.314177526,0.818672498,2.100138962,17.03127101,0.076540731,0,2491.166402,0.518993,0,0,0,-3.751981986,0,0.728313376
25,3,1,59,0.0020358,0.013,0.00013937,0.08,0.05,0,0.001258677,0.083333333,0,2491.166402,3648.976039,-4.525416805,-0.414074864,0.000598486,0,0.0378,0,0.066666667,0.998004479,0.998004479,0.999262227,0.048882303,2585.332492,0.360136108,1.428966386,3.252449113,0,0.117534032,94.16609001,2580.173407,0.537536126,0,0,0,-5.579087733,11.77076125,11.95084207
26,3,2,59,0.0020358,0.013,0.000139218,0.08,0.05,0,0.001258677,0.083333333,0,2580.173407,3641.69443,-4.525416805,-0.537814336,0.000528625,0,0,0,0.066666667,0.998074394,0.998074394,0.99933223,0.048846239,2580.173407,0.359037082,1.259686441,3.246064037,0,0.103610573,0,2575.205009,0.536501043,0,0,0,-5.401288604,0,0.158337979
27,3,3,59,0.0020358,0.013,0.000139067,0.08,0.05,0,0.001258677,0.083333333,0,2575.205009,3634.681961,-4.525416805,-0.476077502,0.000562393,0,0,0,0.066666667,0.998040824,0.998040824,0.999298618,0.048813621,2575.205009,0.35794922,1.337553241,3.23976218,0,0.110015202,0,2570.159729,0.535449943,0,0,0,-5.470714585,0,0.162671743
28,3,4,59,0.0020358,0.013,0.000138915,0.08,0.05,0,0.001258677,0.083333333,0,2570.159729,3627.560979,-4.525416805,-0.476077502,0.000562393,0,0,0,0.066666667,0.998040975,0.998040975,0.99929877,0.048779384,2570.159729,0.35685833,1.334932877,3.233415248,0,0.109799674,0,2565.124723,0.534400984,0,0,0,-5.459607439,0,0.1642423
29,3,5,59,0.0020358,0.013,0.000138763,0.08,0.05,0,0.001258677,0.083333333,0,2565.124723,3620.454498,-4.525416805,-0.476077502,0.000562393,0,0,0,0.066666667,0.998041127,0.998041127,0.999298921,0.048745179,2565.124723,0.355770819,1.332317847,3.22708124,0,0.109584585,0,2560.099968,0.53335416,0,0,0,-5.448524067,0,0.165828058
30,3,6,59,0.0020358,0.013,0.000138612,0.08,0.05,0,0.001258677,0.083333333,0,2560.099968,3613.362486,-4.525416805,-0.476077502,0.000562393,0,0,0,0.066666667,0.998041278,0.998041278,0.999299072,0.048711005,2560.099968,0.354686675,1.329708142,3.220760128,0,0.109369934,0,2555.085443,0.532309467,0,0,0,-5.437464413,0,0.167429165
31,3,7,59,0.0020358,0.013,0.000138461,0.08,0.05,0,0.001258677,0.083333333,0,2555.085443,3606.284912,-4.525416805,-0.476077502,0.000562393,0,0,0,0.066666667,0.998041429,0.998041429,0.999299224,0.048676862,2555.085443,0.35360589,1.327103749,3.214451883,0,0.10915572,0,2550.081126,0.531266901,0,0,0,-5.426428424,0,0.16904577
32,3,8,59,0.0020358,0.013,0.00013831,0.08,0.05,0,0.001258677,0.083333333,0,2550.081126,3599.221746,-4.525416805,-0.476077502,0.000562393,0,0,0,0.066666667,0.998041579,0.998041579,0.999299375,0.04864275,2550.081126,0.352528451,1.324504658,3.208156479,0,0.108941942,0,2545.086994,0.530226457,0,0,0,-5.415416045,0,0.170678023
33,3,9,59,0.0020358,0.013,0.000138159,0.08,0.05,0,0.001258677,0.083333333,0,2545.086994,3592.172956,-4.525416805,-0.476077502,0.000562393,0,0,0,0.066666667,0.99804173,0.99804173,0.999299525,0.04860867,2545.086994,0.351454348,1.321910856,3.201873887,0,0.108728599,0,2540.103027,0.529188131,0,0,0,-5.404427222,0,0.172326076
34,3,10,59,0.0020358,0.013,0.000138008,0.08,0.05,0,0.001258677,0.083333333,0,2540.103027,3585.138511,-4.525416805,-0.476077502,0.000562393,0,0,0,0.066666667,0.99804188,0.99804188,0.999299676,0.048574621,2540.103027,0.350383571,1.319322333,3.195604081,0,0.10851569,0,2535.129201,0.528151917,0,0,0,-5.393461902,0,0.173990082
35,3,11,59,0.0020358,0.013,0.000137858,0.08,0.05,0,0.001258677,0.083333333,0,2535.129201,3578.118381,-4.525416805,-0.476077502,0.000562393,0,0,0,0.066666667,0.998042031,0.998042031,0.999299826,0.048540603,2535.129201,0.34931611,1.316739076,3.189347032,0,0.108303214,0,2530.165496,0.527117812,0,0,0,-5.38252003,0,0.175670197
36,3,12,59,0.0020358,0.013,0.000137707,0.08,0.05,0,0.001258677,0.083333333,0,2530.165496,3571.112534,-4.525416805,-0.476077502,0.000562393,0.005,0,0,0.066666667,0.990998924,0.998042181,0.999299977,0.048506616,2530.165496,0.347851469,1.312649811,3.179442193,17.82630128,0.107966868,0,2507.391284,0.522373184,0,0,0,-5.362316657,0,0.815442969
37,4,1,60,0.0023064,0.013,0.000155857,0.07,0.05,0,0.001682143,0.083333333,0,2507.391284,3801.729004,-4.001095543,-0.476077502,0.000952095,0,0.0378,0,0.0625,0.997211918,0.997211918,0.998892197,0.04847266,2602.170675,0.405274249,2.311090547,4.374065705,0,0.164635802,94.77939054,2594.915608,0.540607418,0,0,0,-7.631037921,11.84742382,12.10066604
38,4,2,60,0.0023064,0.013,0.000155687,0.07,0.05,0,0.001682143,0.083333333,0,2594.915608,3791.12947,-4.001095543,-0.597342546,0.000842859,0,0,0,0.0625,0.997321122,0.997321122,0.999001586,0.048418962,2594.915608,0.40372191,2.04032268,4.36206957,0,0.145347036,0,2587.964147,0.539159197,0,0,0,-7.345273358,0,0.221536255
39,4,3,60,0.0023064,0.013,0.000155517,0.07,0.05,0,0.001682143,0.083333333,0,2587.964147,3780.973498,-4.001095543,-0.533437503,0.000898756,0,0,0,0.0625,0.997265497,0.997265497,0.998945867,0.04837062,2587.964147,0.402191691,2.169754501,4.350281293,0,0.154567407,0,2580.887352,0.537684865,0,0,0,-7.45991235,0,0.228172588
40,4,4,60,0.0023064,0.013,0.000155348,0.07,0.05,0,0.001682143,0.083333333,0,2580.887352,3770.634416,-4.001095543,-0.533437503,0.000898756,0,0,0,0.0625,0.997265667,0.997265667,0.998946036,0.048319631,2580.887352,0.400654443,2.163821554,4.338385943,0,0.15414476,0,2573.830345,0.536214655,0,0,0,-7.439076595,0,0.230200119
41,4,5,60,0.0023064,0.013,0.000155178,0.07,0.05,0,0.001682143,0.083333333,0,2573.830345,3760.324244,-4.001095543,-0.533437503,0.000898756,0,0,0,0.0625,0.997265836,0.997265836,0.998946205,0.048268703,2573.830345,0.399123139,2.157905195,4.326523853,0,0.153723295,0,2566.79307,0.534748556,0,0,0,-7.418300744,0,0.23224572
42,4,6,60,0.0023064,0.013,0.000155009,0.07,0.05,0,0.001682143,0.083333333,0,2566.79307,3750.042899,-4.001095543,-0.533437503,0.000898756,0,0,0,0.0625,0.997266004,0.997266004,0.998946375,0.048217838,2566.79307,0.397597755,2.152005378,4.314694928,0,0.153303008,0,2559.775469,0.533286556,0,0,0,-7.397584617,0,0.234309554
43,4,7,60,0.0023064,0.013,0.00015484,0.07,0.05,0,0.001682143,0.083333333,0,2559.775469,3739.790298,-4.001095543,-0.533437503,0.000898756,0,0,0,0.0625,0.997266173,0.997266173,0.998946543,0.048167035,2559.775469,0.396078268,2.146122054,4.302899071,0,0.152883896,0,2552.777486,0.531828643,0,0,0,-7.376928036,0,0.236391782
44,4,8,60,0.0023064,0.013,0.000154671,0.07,0.05,0,0.001682143,0.083333333,0,2552.777486,3729.566359,-4.001095543,-0.533437503,0.000898756,0,0,0,0.0625,0.997266341,0.997266341,0.998946712,0.048116293,2552.777486,0.394564655,2.140255177,4.291136188,0,0.152465955,0,2545.799064,0.530374805,0,0,0,-7.356330825,0,0.23849257
45,4,9,60,0.0023064,0.013,0.000154502,0.07,0.05,0,0.001682143,0.083333333,0,2545.799064,3719.370998,-4.001095543,-0.533437503,0.000898756,0,0,0,0.0625,0.99726651,0.99726651,0.998946881,0.048065612,2545.799064,0.393056893,2.134404698,4.279406184,0,0.152049183,0,2538.840147,0.528925031,0,0,0,-7.335792805,0,0.240612084
46,4,10,60,0.0023064,0.013,0.000154334,0.07,0.05,0,0.001682143,0.083333333,0,2538.840147,3709.204133,-4.001095543,-0.533437503,0.000898756,0,0,0,0.0625,0.997266678,0.997266678,0.998947049,0.048014994,2538.840147,0.391554959,2.12857057,4.267708964,0,0.151633576,0,2531.900679,0.527479308,0,0,0,-7.315313801,0,0.24275049
47,4,11,60,0.0023064,0.013,0.000154165,0.07,0.05,0,0.001682143,0.083333333,0,2531.900679,3699.065683,-4.001095543,-0.533437503,0.000898756,0,0,0,0.0625,0.997266846,0.997266846,0.998947217,0.047964436,2531.900679,0.390058831,2.122752747,4.256044433,0,0.15121913,0,2524.980603,0.526037626,0,0,0,-7.294893637,0,0.244907958
48,4,12,60,0.0023064,0.013,0.000153997,0.07,0.05,0,0.001682143,0.083333333,0,2524.980603,3688.955566,-4.001095543,-0.533437503,0.000898756,0.005,0,0,0.0625,0.989982059,0.997267013,0.998947385,0.04791394,2524.980603,0.387992761,2.113814591,4.238123745,18.40459301,0.1505824,0,2499.685497,0.520767812,0,0,0,-7.260698909,0,0.905704975
49,5,1,61,0.002669227,0.013,0.000178052,0.06,0.05,0,0.001682143,0.083333333,0,2499.685497,3908.803307,-3.826863355,-0.533437503,0.00107083,0,0.0378,0,0.058823529,0.997071267,0.997071267,0.998751309,0.047863505,2594.173609,0.461537412,2.617528815,4.36035872,0,0.158217542,94.48811178,2586.575966,0.538869993,0,0,0,-7.97829494,11.81101397,12.07621401
50,5,2,61,0.002669227,0.013,0.000177858,0.06,0.05,0,0.001682143,0.083333333,0,2586.575966,3897.355464,-3.826863355,-0.652318787,0.000950174,0,0,0,0.058823529,0.997191892,0.997191892,0.998872137,0.047803738,2586.575966,0.459705027,2.315903729,4.34779037,0,0.139985697,0,2579.312581,0.537356788,0,0,0,-7.660755914,0,0.231476955
51,5,3,61,0.002669227,0.013,0.000177664,0.06,0.05,0,0.001682143,0.083333333,0,2579.312581,3886.411269,-3.826863355,-0.586411333,0.00101527,0,0,0,0.058823529,0.99712711,0.99712711,0.998807246,0.047749822,2579.312581,0.457902432,2.467554698,4.335471418,0,0.149152299,0,2571.902501,0.535813021,0,0,0,-7.796741569,0,0.238918515
52,5,4,61,0.002669227,0.013,0.00017747,0.06,0.05,0,0.001682143,0.083333333,0,2571.902501,3875.246038,-3.826863355,-0.586411333,0.00101527,0,0,0,0.058823529,0.997127303,0.997127303,0.99880744,0.047692869,2571.902501,0.456088895,2.460466006,4.32301665,0,0.14872382,0,2564.514205,0.534273793,0,0,0,-7.773845344,0,0.241006782
53,5,5,61,0.002669227,0.013,0.000177277,0.06,0.05,0,0.001682143,0.083333333,0,2564.514205,3864.113632,-3.826863355,-0.586411333,0.00101527,0,0,0,0.058823529,0.997127497,0.997127497,0.998807633,0.047635992,2564.514205,0.454282628,2.453398154,4.310598498,0,0.148296601,0,2557.147629,0.532739089,0,0,0,-7.75101837,0,0.243113365
54,5,6,61,0.002669227,0.013,0.000177083,0.06,0.05,0,0.001682143,0.083333333,0,2557.147629,3853.013952,-3.826863355,-0.586411333,0.00101527,0,0,0,0.058823529,0.997127689,0.997127689,0.998807827,0.047579192,2557.147629,0.452483603,2.446351078,4.298216849,0,0.147870638,0,2549.802707,0.531208897,0,0,0,-7.728260428,0,0.245238425
55,5,7,61,0.002669227,0.013,0.00017689,0.06,0.05,0,0.001682143,0.083333333,0,2549.802707,3841.9469,-3.826863355,-0.586411333,0.00101527,0,0,0,0.058823529,0.997127882,0.997127882,0.99880802,0.04752247,2549.802707,0.450691791,2.439324716,4.285871593,0,0.147445927,0,2542.479373,0.529683203,0,0,0,-7.705571302,0,0.247382126
56,5,8,61,0.002669227,0.013,0.000176697,0.06,0.05,0,0.001682143,0.083333333,0,2542.479373,3830.912375,-3.826863355,-0.586411333,0.00101527,0,0,0,0.058823529,0.997128075,0.997128075,0.998808212,0.047465824,2542.479373,0.44890716,2.432319004,4.27356262,0,0.147022464,0,2535.177562,0.528161992,0,0,0,-7.682950777,0,0.249544631
57,5,9,61,0.002669227,0.013,0.000176504,0.06,0.05,0,0.001682143,0.083333333,0,2535.177562,3819.91028,-3.826863355,-0.586411333,0.00101527,0,0,0,0.058823529,0.997128267,0.997128267,0.998808405,0.047409255,2535.177562,0.447129684,2.42533388,4.261289821,0,0.146600245,0,2527.897208,0.526645252,0,0,0,-7.660398636,0,0.251726105
58,5,10,61,0.002669227,0.013,0.000176312,0.06,0.05,0,0.001682143,0.083333333,0,2527.897208,3808.940517,-3.826863355,-0.586411333,0.00101527,0,0,0,0.058823529,0.997128459,0.997128459,0.998808597,0.047352762,2527.897208,0.445359331,2.418369282,4.249053085,0,0.146179267,0,2520.638247,0.525132968,0,0,0,-7.637914667,0,0.253926715
59,5,11,61,0.002669227,0.013,0.000176119,0.06,0.05,0,0.001682143,0.083333333,0,2520.638247,3798.002987,-3.826863355,-0.586411333,0.00101527,0,0,0,0.058823529,0.997128651,0.997128651,0.998808789,0.047296346,2520.638247,0.443596074,2.411425148,4.236852303,0,0.145759526,0,2513.400614,0.523625128,0,0,0,-7.615498654,0,0.256146631
60,5,12,61,0.002669227,0.013,0.000175927,0.06,0.05,0,0.001682143,0.083333333,0,2513.400614,3787.097594,-3.826863355,-0.586411333,0.00101527,0.005,0,0,0.058823529,0.989616661,0.997128842,0.998808981,0.047240006,2513.400614,0.44116393,2.400822859,4.218224176,18.89216125,0.145118667,0,2487.303123,0.518188151,0,0,0,-7.578399115,0,0.934434781
61,6,1,62,0.00307004,0.013,0.000202153,0.05,0.05,0,0.001682143,0.083333333,0,2487.303123,3998.355077,-3.644045369,-0.586411333,0.001220303,0,0.0378,0,0.055555556,0.996898041,0.996898041,0.998577791,0.047183742,2581.323181,0.521379355,2.997819994,4.338462542,0,0.149497585,94.02005806,2573.316022,0.536107505,0,0,0,-8.393769396,11.75250726,12.03200172
62,6,2,62,0.00307004,0.013,0.000201933,0.05,0.05,0,0.001682143,0.083333333,0,2573.316022,3985.952342,-3.644045369,-0.70298917,0.001085216,0,0,0,0.055555556,0.997033093,0.997033093,0.99871307,0.047116637,2573.316022,0.519219486,2.657819322,4.325209034,0,0.132542171,0,2565.681232,0.534516923,0,0,0,-8.036764764,0,0.243313275
63,6,3,62,0.00307004,0.013,0.000201712,0.05,0.05,0,0.001682143,0.083333333,0,2565.681232,3974.126391,-3.644045369,-0.635236139,0.001161779,0,0,0,0.055555556,0.996956893,0.996956893,0.998636743,0.047056001,2565.681232,0.517100209,2.836812875,4.312259908,0,0.141468359,0,2557.873591,0.532890331,0,0,0,-8.199063323,0,0.251736805
64,6,4,62,0.00307004,0.013,0.000201492,0.05,0.05,0,0.001682143,0.083333333,0,2557.873591,3962.032701,-3.644045369,-0.635236139,0.001161779,0,0,0,0.055555556,0.996957113,0.996957113,0.998636963,0.046991852,2557.873591,0.514964227,2.828180563,4.299137867,0,0.141037876,0,2550.09027,0.531268806,0,0,0,-8.173551463,0,0.253892534
65,6,5,62,0.00307004,0.013,0.000201272,0.05,0.05,0,0.001682143,0.083333333,0,2550.09027,3949.976683,-3.644045369,-0.635236139,0.001161779,0,0,0,0.055555556,0.996957332,0.996957332,0.998637182,0.0469278,2550.09027,0.512837181,2.819575139,4.286056699,0,0.140608734,0,2542.331192,0.529652332,0,0,0,-8.148121351,0,0.256066798
66,6,6,62,0.00307004,0.013,0.000201053,0.05,0.05,0,0.001682143,0.083333333,0,2542.331192,3937.958216,-3.644045369,-0.635236139,0.001161779,0,0,0,0.055555556,0.996957551,0.996957551,0.998637402,0.046863846,2542.331192,0.510719035,2.810996516,4.273016273,0,0.140180929,0,2534.59628,0.528040892,0,0,0,-8.122772715,0,0.258259758
67,6,7,62,0.00307004,0.013,0.000200834,0.05,0.05,0,0.001682143,0.083333333,0,2534.59628,3925.977179,-3.644045369,-0.635236139,0.001161779,0,0,0,0.055555556,0.99695777,0.99695777,0.998637621,0.04679999,2534.59628,0.508609749,2.80244461,4.260016457,0,0.139754456,0,2526.885454,0.52643447,0,0,0,-8.097505285,0,0.260471575
68,6,8,62,0.00307004,0.013,0.000200614,0.05,0.05,0,0.001682143,0.083333333,0,2526.885454,3914.033453,-3.644045369,-0.635236139,0.001161779,0,0,0,0.055555556,0.996957988,0.996957988,0.99863784,0.04673623,2526.885454,0.506509286,2.793919333,4.247057122,0,0.139329311,0,2519.198639,0.52483305,0,0,0,-8.072318791,0,0.262702411
69,6,9,62,0.00307004,0.013,0.000200396,0.05,0.05,0,0.001682143,0.083333333,0,2519.198639,3902.126917,-3.644045369,-0.635236139,0.001161779,0,0,0,0.055555556,0.996958207,0.996958207,0.998638058,0.046672568,2519.198639,0.504417608,2.785420602,4.234138138,0,0.138905489,0,2511.535757,0.523236616,0,0,0,-8.047212964,0,0.264952431
70,6,10,62,0.00307004,0.013,0.000200177,0.05,0.05,0,0.001682143,0.083333333,0,2511.535757,3890.257453,-3.644045369,-0.635236139,0.001161779,0,0,0,0.055555556,0.996958425,0.996958425,0.998638277,0.046609003,2511.535757,0.50233468,2.776948329,4.221259375,0,0.138482988,0,2503.896732,0.521645153,0,0,0,-8.022187537,0,0.267221801
71,6,11,62,0.00307004,0.013,0.000199958,0.05,0.05,0,0.001682143,0.083333333,0,2503.896732,3878.424942,-3.644045369,-0.635236139,0.001161779,0,0,0,0.055555556,0.996958642,0.996958642,0.998638495,0.046545534,2503.896732,0.500260462,2.768502432,4.208420705,0,0.138061801,0,2496.281487,0.520058643,0,0,0,-7.997242242,0,0.269510687
72,6,12,62,0.00307004,0.013,0.00019974,0.05,0.05,0,0.001682143,0.083333333,0,2496.281487,3866.629265,-3.644045369,-0.635236139,0.001161779,0.005,0,0,0.055555556,0.989237635,0.99695886,0.998638713,0.046482162,2496.281487,0.497402958,2.75569523,4.188952384,19.28641949,0.137423122,0,2469.415593,0.514461582,0,0,0,-7.956512154,0,0.961947842
73,7,1,63,0.00350848,0.013,0.000228052,0.04,0.05,0,0.001682143,0.083333333,0,2469.415593,4069.029765,-3.452641585,-0.635236139,0.001408764,0,0.0378,0,0.052631579,0.996684115,0.996684115,0.998363505,0.046418887,2562.759503,0.583902266,3.469914169,4.30693394,0,0.137065217,93.34390943,2554.261687,0.532137852,0,0,0,-8.892888227,11.66798868,11.96460977
