Month,PolicyYear,MonthInPY,Age,BOP_AV,BOP_BB,FinalMortality,FinalLapse,PWD_Rate,RiderChargeRate,CreditedRate,SurrChgPct,FPW_Pct,Lives,Mortality,Lapse,PWD,SurrChg,RiderChg,Interest,EOP_AV,BaseLapse,DynamicLapse,LapseSkew,NetIndexCreditReimb,HedgeGains
12,1,12,77,31640.27300750,45139.83153059,0.00112541,0.00010365,0.00000000,0.01500000,0.00000000,0.09000000,0.00000000,0.0718501936,35.25165678,2.95453376,280.24312075,0.29220664,670.31689940,0.00000000,30651.21459019,-6.21091097,-0.47922229,0.08333333,0.000000000,25.606314561
13,2,1,78,30651.21459019,45084.35718809,0.00127564,0.00016199,0.00000000,0.00000000,0.03780000,0.09000000,0.05000000,0.0717469141,40.20158477,4.66868651,279.89871754,0.43649283,0.00000000,1148.03573999,31474.04484852,-5.75022576,-0.49371611,0.08333333,144.826988939,146.423021888
14,2,2,78,31474.04484852,45019.55171997,0.00127424,0.00015390,0.00000000,0.00000000,0.00000000,0.09000000,0.05000000,0.0716444632,39.74389998,4.38989170,279.49638359,0.41042727,0.00000000,0.00000000,31150.00424597,-5.75022576,-0.54489292,0.08333333,0.000000000,1.432299734
15,2,3,78,31150.00424597,44955.26610380,0.00127284,0.00016130,0.00000000,0.00000000,0.00000000,0.09000000,0.05000000,0.0715417298,39.28816317,4.55301747,279.09727706,0.42567851,0.00000000,0.00000000,30826.64010977,-5.75022576,-0.49801297,0.08333333,0.000000000,1.440171759
16,2,4,78,30826.64010977,44890.80319592,0.00127145,0.00015892,0.00000000,0.00000000,0.00000000,0.09000000,0.05000000,0.0714394133,38.83454556,4.43901299,278.69706984,0.41501980,0.00000000,0.00000000,30504.25446157,-5.75022576,-0.51284307,0.08333333,0.000000000,1.438126691
17,2,5,78,30504.25446157,44826.60197064,0.00127005,0.00015654,0.00000000,0.00000000,0.00000000,0.09000000,0.05000000,0.0713375130,38.38311601,4.32635883,278.29848723,0.40448735,0.00000000,0.00000000,30182.84201215,-5.75022576,-0.52794132,0.08333333,0.000000000,1.435957127
18,2,6,78,30182.84201215,44762.66181193,0.00126866,0.00015415,0.00000000,0.00000000,0.00000000,0.09000000,0.05000000,0.0712360276,37.93386217,4.21506063,277.90152542,0.39408167,0.00000000,0.00000000,29862.39748227,-5.75022576,-0.54331506,0.08333333,0.000000000,1.433661643
19,2,7,78,29862.39748227,44698.98209578,0.00126726,0.00015175,0.00000000,0.00000000,0.00000000,0.09000000,0.05000000,0.0711349564,37.48677176,4.10512413,277.50618051,0.38380329,0.00000000,0.00000000,29542.91560257,-5.75022576,-0.55897190,0.08333333,0.000000000,1.431238818
20,2,8,78,29542.91560257,44635.56218975,0.00126587,0.00014935,0.00000000,0.00000000,0.00000000,0.09000000,0.05000000,0.0710342982,37.04183253,3.99655513,277.11244859,0.37365278,0.00000000,0.00000000,29224.39111353,-5.75022576,-0.57491974,0.08333333,0.000000000,1.428687232
21,2,9,78,29224.39111353,44572.40145239,0.00126448,0.00014694,0.00000000,0.00000000,0.00000000,0.09000000,0.05000000,0.0709340519,36.59903231,3.88935952,276.72032568,0.36363066,0.00000000,0.00000000,28906.81876536,-5.75022576,-0.59116675,0.08333333,0.000000000,1.426005464
22,2,10,78,28906.81876536,44509.49923274,0.00126310,0.00014452,0.00000000,0.00000000,0.00000000,0.09000000,0.05000000,0.0708342167,36.15835896,3.78354323,276.32980774,0.35373750,0.00000000,0.00000000,28590.19331794,-5.75022576,-0.60772145,0.08333333,0.000000000,1.423192096
23,2,11,78,28590.19331794,44446.85486971,0.00126171,0.00014211,0.00000000,0.00000000,0.00000000,0.09000000,0.05000000,0.0707347912,35.71980041,3.67911227,275.94089065,0.34397386,0.00000000,0.00000000,28274.50954074,-5.75022576,-0.62459265,0.08333333,0.000000000,1.420245712
24,2,12,78,28274.50954074,44384.46769156,0.00126032,0.00013968,0.00000000,0.01500000,0.00000000,0.09000000,0.05000000,0.0706357746,35.24090814,3.57177166,275.55357025,0.33393819,658.40294288,0.00000000,27301.40640962,-5.75022576,-0.64178951,0.08333333,0.000000000,25.221943766
25,3,1,79,27301.40640962,44322.33701524,0.00143632,0.00021924,0.00000000,0.00000000,0.03780000,0.08000000,0.05000000,0.0705188547,40.27811673,5.68081353,275.16784230,0.46725306,0.00000000,1021.59181784,28001.40420184,-5.28231613,-0.65932157,0.08333333,128.999145285,130.636177115
26,3,2,79,28001.40420184,44248.97244782,0.00143475,0.00020602,0.00000000,0.00000000,0.00000000,0.08000000,0.05000000,0.0704031704,39.77360656,5.27724555,274.71237061,0.43405916,0.00000000,0.00000000,27681.20691996,-5.28231613,-0.72143338,0.08333333,0.000000000,1.463921584
27,3,3,79,27681.20691996,44176.38316823,0.00143317,0.00021660,0.00000000,0.00000000,0.00000000,0.08000000,0.05000000,0.0702870434,39.27143245,5.48408239,274.26171217,0.45107171,0.00000000,0.00000000,27361.73862124,-5.28231613,-0.67143892,0.08333333,0.000000000,1.472153061
28,3,4,79,27361.73862124,44103.51610938,0.00143160,0.00021270,0.00000000,0.00000000,0.00000000,0.08000000,0.05000000,0.0701714918,38.77179290,5.32283190,273.80932918,0.43780868,0.00000000,0.00000000,27043.39685857,-5.28231613,-0.68955656,0.08333333,0.000000000,1.467335161
29,3,5,79,27043.39685857,44031.01012797,0.00143002,0.00020880,0.00000000,0.00000000,0.00000000,0.08000000,0.05000000,0.0700565137,38.27480942,5.16395021,273.35918788,0.42474049,0.00000000,0.00000000,26726.17417058,-5.28231613,-0.70803680,0.08333333,0.000000000,1.462374852
30,3,6,79,26726.17417058,43958.86401291,0.00142845,0.00020490,0.00000000,0.00000000,0.00000000,0.08000000,0.05000000,0.0699421072,37.78046433,5.00744482,272.91128075,0.41186776,0.00000000,0.00000000,26410.06311292,-5.28231613,-0.72689064,0.08333333,0.000000000,1.457271163
31,3,7,79,26410.06311292,43887.07653147,0.00142688,0.00020099,0.00000000,0.00000000,0.00000000,0.08000000,0.05000000,0.0698282702,37.28874004,4.85332332,272.46560013,0.39919110,0.00000000,0.00000000,26095.05625833,-5.28231613,-0.74612953,0.08333333,0.000000000,1.452023146
32,3,8,79,26095.05625833,43815.64642819,0.00142532,0.00019708,0.00000000,0.00000000,0.00000000,0.08000000,0.05000000,0.0697150008,36.79961905,4.70159330,272.02213824,0.38671114,0.00000000,0.00000000,25781.14619661,-5.28231613,-0.76576539,0.08333333,0.000000000,1.446629867
33,3,9,79,25781.14619661,43744.57242363,0.00142375,0.00019316,0.00000000,0.00000000,0.00000000,0.08000000,0.05000000,0.0696022967,36.31308393,4.55226240,271.58088713,0.37442851,0.00000000,0.00000000,25468.32553465,-5.28231613,-0.78581063,0.08333333,0.000000000,1.441090415
34,3,10,79,25468.32553465,43673.85321320,0.00142219,0.00018925,0.00000000,0.00000000,0.00000000,0.08000000,0.05000000,0.0694901560,35.82911734,4.40533828,271.14183870,0.36234384,0.00000000,0.00000000,25156.58689648,-5.28231613,-0.80627818,0.08333333,0.000000000,1.435403896
35,3,11,79,25156.58689648,43603.48746590,0.00142062,0.00018533,0.00000000,0.00000000,0.00000000,0.08000000,0.05000000,0.0693785764,35.34770205,4.26082859,270.70498468,0.35045776,0.00000000,0.00000000,24845.92292340,-5.28231613,-0.82718154,0.08333333,0.000000000,1.429569437
36,3,12,79,24845.92292340,43533.47382298,0.00141906,0.00018141,0.00000000,0.01500000,0.00000000,0.08000000,0.05000000,0.0692675558,34.82150504,4.11315198,270.27031665,0.33831120,644.91863327,0.00000000,23891.46100525,-5.28231613,-0.84853477,0.08333333,0.000000000,24.767265170
37,4,1,80,23891.46100525,43463.81089665,0.00162831,0.00028561,0.00000000,0.00000000,0.03780000,0.07000000,0.05000000,0.0691350155,39.90743324,6.53448081,269.83782598,0.46549863,0.00000000,892.89735618,24467.61312276,-4.80718207,-0.87035255,0.08333333,112.887153250,114.543186978
38,4,2,80,24467.61312276,43380.64488442,0.00162652,0.00026425,0.00000000,0.00000000,0.00000000,0.07000000,0.05000000,0.0690043271,39.34993932,5.96782285,269.32150366,0.42513146,0.00000000,0.00000000,24152.54872546,-4.80718207,-0.94797791,0.08333333,0.000000000,1.474005961
39,4,3,80,24152.54872546,43298.64090430,0.00162473,0.00027880,0.00000000,0.00000000,0.00000000,0.07000000,0.05000000,0.0688730070,38.79530500,6.21441488,268.81239561,0.44269801,0.00000000,0.00000000,23838.28391196,-4.80718207,-0.89447354,0.08333333,0.000000000,1.481987533
40,4,4,80,23838.28391196,43216.24056739,0.00162294,0.00027249,0.00000000,0.00000000,0.00000000,0.07000000,0.05000000,0.0687424933,38.24374034,5.99414687,268.30082686,0.42700671,0.00000000,0.00000000,23525.31819118,-4.80718207,-0.91730790,0.08333333,0.000000000,1.473557332
41,4,5,80,23525.31819118,43134.34620227,0.00162116,0.00026620,0.00000000,0.00000000,0.00000000,0.07000000,0.05000000,0.0686127818,37.69543884,5.77801345,267.79239934,0.41160996,0.00000000,0.00000000,23213.64072960,-4.80718207,-0.94065625,0.08333333,0.000000000,1.464980625
42,4,6,80,23213.64072960,43052.95519425,0.00161937,0.00025990,0.00000000,0.00000000,0.00000000,0.07000000,0.05000000,0.0684838683,37.15037413,5.56602078,267.28709683,0.39650818,0.00000000,0.00000000,22903.24072969,-4.80718207,-0.96453616,0.08333333,0.000000000,1.456257465
43,4,7,80,22903.24072969,42972.06487441,0.00161759,0.00025362,0.00000000,0.00000000,0.00000000,0.07000000,0.05000000,0.0683557483,36.60851995,5.35817483,266.78490276,0.38170180,0.00000000,0.00000000,22594.10743034,-4.80718207,-0.98896599,0.08333333,0.000000000,1.447387950
44,4,8,80,22594.10743034,42891.67251710,0.00161581,0.00024735,0.00000000,0.00000000,0.00000000,0.07000000,0.05000000,0.0682284175,36.06985024,5.15448138,266.28580021,0.36719123,0.00000000,0.00000000,22286.23010728,-4.80718207,-1.01396495,0.08333333,0.000000000,1.438372214
45,4,9,80,22286.23010728,42811.77533737,0.00161404,0.00024110,0.00000000,0.00000000,0.00000000,0.07000000,0.05000000,0.0681018713,35.53433906,4.95494594,265.78977189,0.35297687,0.00000000,0.00000000,21979.59807353,-4.80718207,-1.03955317,0.08333333,0.000000000,1.429210432
46,4,10,80,21979.59807353,42732.37048839,0.00161226,0.00023485,0.00000000,0.00000000,0.00000000,0.07000000,0.05000000,0.0679761051,35.00196064,4.75957370,265.29680012,0.33905908,0.00000000,0.00000000,21674.20067999,-4.80718207,-1.06575173,0.08333333,0.000000000,1.419902817
47,4,11,80,21674.20067999,42653.45505872,0.00161049,0.00022863,0.00000000,0.00000000,0.00000000,0.07000000,0.05000000,0.0678511141,34.47268936,4.56836953,264.80686682,0.32543821,0.00000000,0.00000000,21370.02731607,-4.80718207,-1.09258273,0.08333333,0.000000000,1.410449623
48,4,12,80,21370.02731607,42575.02606959,0.00160872,0.00022242,0.00000000,0.01500000,0.00000000,0.07000000,0.05000000,0.0677268935,33.89417946,4.37458510,264.31995352,0.31163354,629.63124177,0.00000000,20437.49572268,-4.80718207,-1.12006935,0.08333333,0.000000000,24.225315532
49,5,1,81,20437.49572268,42497.08047204,0.00189928,0.00024474,0.00000000,0.00000000,0.03780000,0.06000000,0.05000000,0.0675817170,39.75508681,4.83091162,263.83604126,0.29200632,0.00000000,762.56433596,20891.34601263,-4.68349847,-1.14823592,0.08333333,96.567167290,98.154146571
50,5,2,81,20891.34601263,42405.98552687,0.00189735,0.00024256,0.00000000,0.00000000,0.00000000,0.06000000,0.05000000,0.0674371291,39.13022058,4.71741476,263.27049348,0.28514596,0.00000000,0.00000000,20583.94273785,-4.68349847,-1.15717210,0.08333333,0.000000000,1.424418858
51,5,3,81,20583.94273785,42315.25994834,0.00189542,0.00024256,0.00000000,0.00000000,0.00000000,0.06000000,0.05000000,0.0672929806,38.50899520,4.64724393,262.70723885,0.28090446,0.00000000,0.00000000,20277.79835542,-4.68349847,-1.15717210,0.08333333,0.000000000,1.418621623
52,5,4,81,20277.79835542,42224.81003341,0.00189349,0.00024256,0.00000000,0.00000000,0.00000000,0.06000000,0.05000000,0.0671492698,37.89137222,4.57736060,262.14569562,0.27668033,0.00000000,0.00000000,19972.90724665,-4.68349847,-1.15717210,0.08333333,0.000000000,1.412620736
53,5,5,81,19972.90724665,42134.63476006,0.00189157,0.00024256,0.00000000,0.00000000,0.00000000,0.06000000,0.05000000,0.0670059950,37.27733191,4.50776348,261.58585747,0.27247351,0.00000000,0.00000000,19669.26382029,-4.68349847,-1.15717210,0.08333333,0.000000000,1.406413020
54,5,6,81,19669.26382029,42044.73311069,0.00188965,0.00024256,0.00000000,0.00000000,0.00000000,0.06000000,0.05000000,0.0668631547,36.66685465,4.43845130,261.02771806,0.26828391,0.00000000,0.00000000,19366.86251236,-4.68349847,-1.15717210,0.08333333,0.000000000,1.399995257
55,5,7,81,19366.86251236,41955.10407205,0.00188773,0.00024256,0.00000000,0.00000000,0.00000000,0.06000000,0.05000000,0.0667207472,36.05992094,4.36942279,260.47127111,0.26411145,0.00000000,0.00000000,19065.69778606,-4.68349847,-1.15717210,0.08333333,0.000000000,1.393364185
56,5,8,81,19065.69778606,41865.74663527,0.00188581,0.00024256,0.00000000,0.00000000,0.00000000,0.06000000,0.05000000,0.0665787710,35.45651139,4.30067669,259.91651036,0.25995607,0.00000000,0.00000000,18765.76413156,-4.68349847,-1.15717210,0.08333333,0.000000000,1.386516502
57,5,9,81,18765.76413156,41776.65979580,0.00188389,0.00024256,0.00000000,0.00000000,0.00000000,0.06000000,0.05000000,0.0664372244,34.85660669,4.23221173,259.36342957,0.25581768,0.00000000,0.00000000,18467.05606590,-4.68349847,-1.15717210,0.08333333,0.000000000,1.379448863
58,5,10,81,18467.05606590,41687.84255340,0.00188198,0.00024256,0.00000000,0.00000000,0.00000000,0.06000000,0.05000000,0.0662961059,34.26018769,4.16402666,258.81202252,0.25169620,0.00000000,0.00000000,18169.56813283,-4.68349847,-1.15717210,0.08333333,0.000000000,1.372157878
59,5,11,81,18169.56813283,41599.29391214,0.00188007,0.00024256,0.00000000,0.00000000,0.00000000,0.06000000,0.05000000,0.0661554139,33.66723531,4.09612024,258.26228304,0.24759157,0.00000000,0.00000000,17873.29490266,-4.68349847,-1.15717210,0.08333333,0.000000000,1.364640114
60,5,12,81,17873.29490266,41511.01288035,0.00187816,0.00024256,0.00000000,0.01500000,0.00000000,0.06000000,0.05000000,0.0660151468,33.01830661,4.02125406,257.71420497,0.24306626,612.45293144,0.00000000,16965.84513933,-4.68349847,-1.15717210,0.08333333,0.000000000,23.604485184
61,6,1,82,16965.84513933,41422.99847060,0.00218782,0.00027654,0.00000000,0.00000000,0.03780000,0.05000000,0.05000000,0.0658525016,37.92804385,4.56641026,257.16778217,0.22772125,0.00000000,631.58800410,17297.54318591,-4.55259044,-1.15717210,0.08333333,80.163618283,81.677812251
62,6,2,82,17297.54318591,41320.94232742,0.00218559,0.00027654,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.0656904037,37.23555205,4.48760379,256.53418362,0.22379126,0.00000000,0.00000000,16999.06205519,-4.55259044,-1.15717210,0.08333333,0.000000000,1.356932309
63,6,3,82,16999.06205519,41219.22960715,0.00218337,0.00027654,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.0655288509,36.54750151,4.40916775,255.90271714,0.21987976,0.00000000,0.00000000,16701.98278903,-4.55259044,-1.15717210,0.08333333,0.000000000,1.347920739
64,6,4,82,16701.98278903,41117.85891633,0.00218115,0.00027654,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.0653678410,35.86386562,4.33110032,255.27337411,0.21598663,0.00000000,0.00000000,16406.29846235,-4.55259044,-1.15717210,0.08333333,0.000000000,1.338668716
65,6,5,82,16406.29846235,41016.82886803,0.00217893,0.00027654,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.0652073718,35.18461790,4.25339968,254.64614589,0.21211179,0.00000000,0.00000000,16112.00218709,-4.55259044,-1.15717210,0.08333333,0.000000000,1.329172742
66,6,6,82,16112.00218709,40916.13808178,0.00217671,0.00027654,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.0650474410,34.50973203,4.17606401,254.02102392,0.20825516,0.00000000,0.00000000,15819.08711197,-4.55259044,-1.15717210,0.08333333,0.000000000,1.319429278
67,6,7,82,15819.08711197,40815.78518358,0.00217449,0.00027654,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.0648880466,33.83918188,4.09909150,253.39799968,0.20441664,0.00000000,0.00000000,15527.54642226,-4.55259044,-1.15717210,0.08333333,0.000000000,1.309434737
68,6,8,82,15527.54642226,40715.76880582,0.00217228,0.00027654,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.0647291863,33.17294147,4.02248038,252.77706467,0.20059613,0.00000000,0.00000000,15237.37333961,-4.55259044,-1.15717210,0.08333333,0.000000000,1.299185492
69,6,9,82,15237.37333961,40616.08758728,0.00217007,0.00027654,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.0645708579,32.51098497,3.94622885,252.15821044,0.19679356,0.00000000,0.00000000,14948.56112179,-4.55259044,-1.15717210,0.08333333,0.000000000,1.288677869
70,6,10,82,14948.56112179,40516.74017307,0.00216786,0.00027654,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.0644130594,31.85328671,3.87033515,251.54142857,0.19300884,0.00000000,0.00000000,14661.10306251,-4.55259044,-1.15717210,0.08333333,0.000000000,1.277908146
71,6,11,82,14661.10306251,40417.72521464,0.00216566,0.00027654,0.00000000,0.00000000,0.00000000,0.05000000,0.05000000,0.0642557886,31.19982121,3.79479750,250.92671071,0.18924187,0.00000000,0.00000000,14374.99249123,-4.55259044,-1.15717210,0.08333333,0.000000000,1.266872559
72,6,12,82,14374.99249123,40319.04136970,0.00216345,0.00027654,0.00000000,0.01500000,0.00000000,0.05000000,0.05000000,0.0640990434,30.48718821,3.71189809,250.31404850,0.18510778,592.87624615,0.00000000,13497.41800250,-4.55259044,-1.15717210,0.08333333,0.000000000,22.857419356
73,7,1,83,13497.41800250,40220.68730220,0.00257360,0.00031758,0.00000000,0.00000000,0.03780000,0.04000000,0.05000000,0.0639137741,35.37308217,4.19909690,249.70343367,0.16586869,0.00000000,500.76361070,13708.74013177,-4.41445798,-1.15717210,0.08333333,63.775300062,65.188524018
74,7,2,83,13708.74013177,40104.43504705,0.00257120,0.00031758,0.00000000,0.00000000,0.00000000,0.04000000,0.05000000,0.0637291940,34.59788222,4.11091547,248.98170092,0.16238543,0.00000000,0.00000000,13420.88724773,-4.41445798,-1.15717210,0.08333333,0.000000000,1.261701865
75,7,3,83,13420.88724773,39988.61522408,0.00256879,0.00031758,0.00000000,0.00000000,0.00000000,0.04000000,0.05000000,0.0635453000,33.82817333,4.02321840,248.26265285,0.15892131,0.00000000,0.00000000,13134.61428184,-4.41445798,-1.15717210,0.08333333,0.000000000,1.248639931
76,7,4,83,13134.61428184,39873.22593535,0.00256639,0.00031758,0.00000000,0.00000000,0.00000000,0.04000000,0.05000000,0.0633620891,33.06391985,3.93600305,247.54627768,0.15547621,0.00000000,0.00000000,12849.91260505,-4.41445798,-1.15717210,0.08333333,0.000000000,1.235293476
77,7,5,83,12849.91260505,39758.26529241,0.00256399,0.00031758,0.00000000,0.00000000,0.00000000,0.04000000,0.05000000,0.0631795583,32.30508634,3.84926679,246.83256369,0.15205004,0.00000000,0.00000000,12566.77363818,-4.41445798,-1.15717210,0.08333333,0.000000000,1.221658646
78,7,6,83,12566.77363818,39643.73141620,0.00256160,0.00031758,0.00000000,0.00000000,0.00000000,0.04000000,0.05000000,0.0629977048,31.55163763,3.76300701,246.12149921,0.14864269,0.00000000,0.00000000,12285.18885164,-4.41445798,-1.15717210,0.08333333,0.000000000,1.207731539
79,7,7,83,12285.18885164,39529.62243705,0.00255920,0.00031758,0.00000000,0.00000000,0.00000000,0.04000000,0.05000000,0.0628165253,30.80353876,3.67722110,245.41307263,0.14525406,0.00000000,0.00000000,12005.14976510,-4.41445798,-1.15717210,0.08333333,0.000000000,1.193508211
80,7,8,83,12005.14976510,39415.93649459,0.00255681,0.00031758,0.00000000,0.00000000,0.00000000,0.04000000,0.05000000,0.0626360172,30.06075501,3.59190647,244.70727240,0.14188404,0.00000000,0.00000000,11726.64794718,-4.41445798,-1.15717210,0.08333333,0.000000000,1.178984668
81,7,9,83,11726.64794718,39302.67173770,0.00255442,0.00031758,0.00000000,0.00000000,0.00000000,0.04000000,0.05000000,0.0624561773,29.32325187,3.50706055,244.00408704,0.13853254,0.00000000,0.00000000,11449.67501518,-4.41445798,-1.15717210,0.08333333,0.000000000,1.164156869
82,7,10,83,11449.67501518,39189.82632449,0.00255204,0.00031758,0.00000000,0.00000000,0.00000000,0.04000000,0.05000000,0.0622770028,28.59099509,3.42268080,243.30350510,0.13519945,0.00000000,0.00000000,11174.22263474,-4.41445798,-1.15717210,0.08333333,0.000000000,1.149020726
83,7,11,83,11174.22263474,39077.39842221,0.00254965,0.00031758,0.00000000,0.00000000,0.00000000,0.04000000,0.05000000,0.0620984908,27.86395063,3.33876465,242.60551520,0.13188467,0.00000000,0.00000000,10900.28251958,-4.41445798,-1.15717210,0.08333333,0.000000000,1.133572104
84,7,12,83,10900.28251958,38965.38620722,0.00254727,0.00031758,0.00000000,0.01500000,0.00000000,0.04000000,0.05000000,0.0619206384,27.07554802,3.24732946,241.91010604,0.12827289,569.94741099,0.00000000,10057.97385218,-4.41445798,-1.15717210,0.08333333,0.000000000,21.985520268
85,8,1,84,10057.97385218,38853.78786495,0.00303167,0.00036736,0.00000000,0.00000000,0.03780000,0.03000000,0.05000000,0.0617102370,30.87602149,3.63477656,241.21726633,0.10663009,0.00000000,371.07339895,10153.21255667,-4.26910110,-1.15717210,0.08333333,47.523926452,48.761958841
86,8,2,84,10153.21255667,38721.76581404,0.00302909,0.00036736,0.00000000,0.00000000,0.00000000,0.03000000,0.05000000,0.0615007098,30.01696509,3.53665780,240.39762943,0.10375167,0.00000000,0.00000000,9879.15755268,-4.26910110,-1.15717210,0.08333333,0.000000000,1.098640041
87,8,3,84,9879.15755268,38590.29226338,0.00302651,0.00036736,0.00000000,0.00000000,0.00000000,0.03000000,0.05000000,0.0612920525,29.16472345,3.43917278,239.58139780,0.10089184,0.00000000,0.00000000,9606.87136682,-4.26910110,-1.15717210,0.08333333,0.000000000,1.080687611
88,8,4,84,9606.87136682,38459.36458466,0.00302393,0.00036736,0.00000000,0.00000000,0.00000000,0.03000000,0.05000000,0.0610842610,28.31924817,3.34231761,238.76855513,0.09805049,0.00000000,0.00000000,9336.34319542,-4.26910110,-1.15717210,0.08333333,0.000000000,1.062406178
89,8,5,84,9336.34319542,38328.98016365,0.00302136,0.00036736,0.00000000,0.00000000,0.00000000,0.03000000,0.05000000,0.0608773312,27.48049119,3.24608845,237.95908518,0.09522750,0.00000000,0.00000000,9067.56230310,-4.26910110,-1.15717210,0.08333333,0.000000000,1.043791620
90,8,6,84,9067.56230310,38199.13640016,0.00301879,0.00036736,0.00000000,0.00000000,0.00000000,0.03000000,0.05000000,0.0606712588,26.64840479,3.15048148,237.15297182,0.09242277,0.00000000,0.00000000,8800.51802224,-4.26910110,-1.15717210,0.08333333,0.000000000,1.024839764
91,8,7,84,8800.51802224,38069.83070793,0.00301622,0.00036736,0.00000000,0.00000000,0.00000000,0.03000000,0.05000000,0.0604660399,25.82294161,3.05549289,236.35019898,0.08963618,0.00000000,0.00000000,8535.19975259,-4.26910110,-1.15717210,0.08333333,0.000000000,1.005546394
92,8,8,84,8535.19975259,37941.06051459,0.00301365,0.00036736,0.00000000,0.00000000,0.00000000,0.03000000,0.05000000,0.0602616703,25.00405459,2.96111891,235.55075069,0.08686762,0.00000000,0.00000000,8271.59696078,-4.26910110,-1.15717210,0.08333333,0.000000000,0.985907244
93,8,9,84,8271.59696078,37812.82326151,0.00301109,0.00036736,0.00000000,0.00000000,0.00000000,0.03000000,0.05000000,0.0600581460,24.19169704,2.86735578,234.75461108,0.08411697,0.00000000,0.00000000,8009.69917989,-4.26910110,-1.15717210,0.08333333,0.000000000,0.965918001
