Projection month,Policy year,Month in policy year,Attained age,Baseline mortality,Mortality improvement,Final mortality,Surrender charge,FPW %,GLWB activated,Non-systematic PWD rate,Lapse skew,Premium,BOP AV,BOP Benefit base,Base component,Dynamic component,Final lapse rate,Rider charge,Credited rate,Systematic withdrawal,Rollup rate,AV persistency,BB persistency,Lives persistency,Lives,Pre-decrement AV,Mortality,Lapse,PWD,Rider charges,Surrender charges,Interest credits,EOP AV,Expenses,Commission,Chargebacks,Bonus comp,Total net cashflow,Net index credit reimbursement,Hedge gains
14,2,2,68,0.007622813,0.015,0.000514251,0.09,0.05,0,0.000837177,0.083333333,,880924.592,1196148.863,-5.225146045,-0.473467999,0.000279647,0,0,0,0.071428571,0.998369733,0.998369733,0.999206246,3.907627274,880924.592,452.7919954,225.1734311,737.1246411,0,21.05230001,0,879488.4496,183.2267603,0,0,0,-1598.316828,0,45.76844967
15,2,3,68,0.007622813,0.015,0.000513602,0.09,0.05,0,0.000837177,0.083333333,,879488.4496,1194198.821,-5.225146045,-0.414074864,0.000296787,0,0,0,0.071428571,0.998353264,0.998353264,0.999189763,3.904525578,879488.4496,451.4793166,238.5831854,735.9165638,0,22.30602772,0,878040.1645,182.9250343,0,0,0,-1608.9041,0,46.69613343
16,2,4,68,0.007622813,0.015,0.000512954,0.09,0.05,0,0.000837177,0.083333333,,878040.1645,1192232.291,-5.225146045,-0.414074864,0.000296787,0,0,0,0.071428571,0.998353912,0.998353912,0.999190411,3.901361988,878040.1645,450.1670261,238.1903609,734.7048858,0,22.2693011,0,876594.833,182.6239235,0,0,0,-1605.686196,0,47.14683071
17,2,5,68,0.007622813,0.015,0.000512306,0.09,0.05,0,0.000837177,0.083333333,,876594.833,1190269.772,-5.225146045,-0.414074864,0.000296787,0,0,0,0.071428571,0.998354559,0.998354559,0.999191059,3.89820349,876594.833,448.858843,237.7983375,733.4956785,0,22.23264938,0,875152.4474,182.3234266,0,0,0,-1602.476286,0,47.60192521
18,2,6,68,0.007622813,0.015,0.00051166,0.09,0.05,0,0.000837177,0.083333333,,875152.4474,1188311.252,-5.225146045,-0.414074864,0.000296787,0,0,0,0.071428571,0.998355204,0.998355204,0.999191705,3.895050072,875152.4474,447.5547534,237.4071131,732.2889356,0,22.19607235,0,873713.0006,182.0235418,0,0,0,-1599.274344,0,48.06146023
19,2,7,68,0.007622813,0.015,0.000511014,0.09,0.05,0,0.000837177,0.083333333,,873713.0006,1186356.723,-5.225146045,-0.414074864,0.000296787,0,0,0,0.071428571,0.99835585,0.99835585,0.999192351,3.891901723,873713.0006,446.2547433,237.0166856,731.084651,0,22.15956984,0,872276.4849,181.7242677,0,0,0,-1596.080348,0,48.52547951
20,2,8,68,0.007622813,0.015,0.000510369,0.09,0.05,0,0.000837177,0.083333333,,872276.4849,1184406.174,-5.225146045,-0.414074864,0.000296787,0,0,0,0.071428571,0.998356494,0.998356494,0.999192996,3.888758431,872276.4849,444.9587988,236.627053,729.8828184,0,22.12314164,0,870842.8931,181.4256027,0,0,0,-1592.894273,0,48.99402722
21,2,9,68,0.007622813,0.015,0.000509725,0.09,0.05,0,0.000837177,0.083333333,,870842.8931,1182459.595,-5.225146045,-0.414074864,0.000296787,0,0,0,0.071428571,0.998357137,0.998357137,0.99919364,3.885620186,870842.8931,443.666906,236.2382134,728.6834317,0,22.08678759,0,869412.2178,181.1275454,0,0,0,-1589.716097,0,49.46714796
22,2,10,68,0.007622813,0.015,0.000509081,0.09,0.05,0,0.000837177,0.083333333,,869412.2178,1180516.977,-5.225146045,-0.414074864,0.000296787,0,0,0,0.071428571,0.99835778,0.99835778,0.999194283,3.882486975,869412.2178,442.3790512,235.8501648,727.4864847,0,22.05050748,0,867984.4516,180.8300941,0,0,0,-1586.545795,0,49.94488679
23,2,11,68,0.007622813,0.015,0.000508439,0.09,0.05,0,0.000837177,0.083333333,,867984.4516,1178578.308,-5.225146045,-0.414074864,0.000296787,0,0,0,0.071428571,0.998358422,0.998358422,0.999194925,3.879358788,867984.4516,441.0952205,235.4629051,726.2919712,0,22.01430113,0,866559.5872,180.5332473,0,0,0,-1583.383344,0,50.4272892
24,2,12,68,0.007622813,0.015,0.000507797,0.09,0.05,0,0.000837177,0.083333333,,866559.5872,1176643.579,-5.225146045,-0.414074864,0.000296787,0.005,0,0,0.071428571,0.991581036,0.998359063,0.999195567,3.876235614,866559.5872,439.4118198,234.8607231,724.4345239,5874.868724,21.9580009,0,859264.0534,179.0133445,0,0,0,-1577.720411,0,261.2205347
25,3,1,69,0.00837,0.015,0.00055702,0.08,0.05,0,0.001258677,0.083333333,,859264.0534,1258620.837,-4.699602986,-0.414074864,0.000502547,0,0.0378,0,0.066666667,0.997683369,0.997683369,0.998940713,3.873117441,891744.2346,496.3736869,413.7963739,1121.636901,0,34.03519959,32480.18122,889678.3924,185.3496651,0,0,0,-2217.156627,4060.022652,4132.132049
26,3,2,69,0.00837,0.015,0.000556317,0.08,0.05,0,0.001258677,0.083333333,,889678.3924,1255705.077,-4.699602986,-0.537814336,0.000443913,0,0,0,0.066666667,0.997742599,0.997742599,0.999000018,3.869014698,889678.3924,494.6130663,364.6807387,1119.071363,0,29.99538543,0,887670.0319,184.9312566,0,0,0,-2163.296425,0,64.00448241
27,3,3,69,0.00837,0.015,0.000555614,0.08,0.05,0,0.001258677,0.083333333,,887670.0319,1252870.448,-4.699602986,-0.476077502,0.000472255,0,0,0,0.066666667,0.997715009,0.997715009,0.998972393,3.865145752,887670.0319,492.8666152,387.0837423,1116.52964,0,31.83805672,0,885641.7138,184.5086904,0,0,0,-2180.988688,0,65.39776658
28,3,4,69,0.00837,0.015,0.000554913,0.08,0.05,0,0.001258677,0.083333333,,885641.7138,1250007.65,-4.699602986,-0.476077502,0.000472255,0,0,0,0.066666667,0.997715709,0.997715709,0.998973094,3.861173899,885641.7138,491.1197418,386.1993839,1113.978739,0,31.76531729,0,883618.6506,184.0872189,0,0,0,-2175.385083,0,65.99248163
29,3,5,69,0.00837,0.015,0.000554212,0.08,0.05,0,0.001258677,0.083333333,,883618.6506,1247152.269,-4.699602986,-0.476077502,0.000472255,0,0,0,0.066666667,0.997716409,0.997716409,0.998973794,3.857208835,883618.6506,489.3794056,385.3173164,1111.434446,0,31.69276628,0,881600.8267,183.6668389,0,0,0,-2169.798006,0,66.59267125
30,3,6,69,0.00837,0.015,0.000553513,0.08,0.05,0,0.001258677,0.083333333,,881600.8267,1244304.283,-4.699602986,-0.476077502,0.000472255,0,0,0,0.066666667,0.997717107,0.997717107,0.998974493,3.853250545,881600.8267,487.6455807,384.4375329,1108.89674,0,31.62040314,0,879588.2264,183.2475472,0,0,0,-2164.227401,0,67.19838636
31,3,7,69,0.00837,0.015,0.000552814,0.08,0.05,0,0.001258677,0.083333333,,879588.2264,1241463.669,-4.699602986,-0.476077502,0.000472255,0,0,0,0.066666667,0.997717805,0.997717805,0.998975192,3.84929901,879588.2264,485.9182409,383.5600266,1106.365604,0,31.54822729,0,877580.8343,182.8293405,0,0,0,-2158.673212,0,67.80967836
32,3,8,69,0.00837,0.015,0.000552116,0.08,0.05,0,0.001258677,0.083333333,,877580.8343,1238630.407,-4.699602986,-0.476077502,0.000472255,0,0,0,0.066666667,0.997718501,0.997718501,0.998975889,3.845354217,877580.8343,484.1973605,382.6847908,1103.841017,0,31.4762382,0,875578.6349,182.4122156,0,0,0,-2153.135384,0,68.42659911
33,3,9,69,0.00837,0.015,0.000551419,0.08,0.05,0,0.001258677,0.083333333,,875578.6349,1235804.473,-4.699602986,-0.476077502,0.000472255,0,0,0,0.066666667,0.997719197,0.997719197,0.998976586,3.84141615,875578.6349,482.4829138,381.8118187,1101.322959,0,31.4044353,0,873581.6128,181.9961693,0,0,0,-2147.613861,0,69.049201
34,3,10,69,0.00837,0.015,0.000550723,0.08,0.05,0,0.001258677,0.083333333,,873581.6128,1232985.847,-4.699602986,-0.476077502,0.000472255,0,0,0,0.066666667,0.997719892,0.997719892,0.998977282,3.837484791,873581.6128,480.7748752,380.9411036,1098.811411,0,31.33281804,0,871589.7526,181.5811985,0,0,0,-2142.108589,0,69.67753687
35,3,11,69,0.00837,0.015,0.000550027,0.08,0.05,0,0.001258677,0.083333333,,871589.7526,1230174.507,-4.699602986,-0.476077502,0.000472255,0,0,0,0.066666667,0.997720586,0.997720586,0.998977977,3.833560126,871589.7526,479.0732191,380.0726388,1096.306355,0,31.26138587,0,869603.039,181.1672998,0,0,0,-2136.619512,0,70.31166007
36,3,12,69,0.00837,0.015,0.000549333,0.08,0.05,0,0.001258677,0.083333333,,869603.039,1227370.43,-4.699602986,-0.476077502,0.000472255,0.005,0,0,0.066666667,0.990680288,0.99772128,0.998978671,3.829642139,869603.039,476.7998226,378.7472043,1092.483185,6125.267646,31.15236746,0,861498.5888,179.4788727,0,0,0,-2127.509085,0,290.1842253
37,4,1,70,0.009253933,0.015,0.000606774,0.07,0.05,0,0.001682143,0.083333333,,861498.5888,1306211.836,-4.168181115,-0.476077502,0.000804942,0,0.0378,0,0.0625,0.996909004,0.996909004,0.998588773,3.825730815,894063.2354,541.9920619,671.1896389,1502.550432,0,47.81372361,32564.64666,891299.6896,185.6874353,0,0,0,-2901.419568,4070.580832,4167.043974
38,4,2,70,0.009253933,0.015,0.000606007,0.07,0.05,0,0.001682143,0.083333333,,891299.6896,1302174.34,-4.168181115,-0.597342546,0.000712656,0,0,0,0.0625,0.997001844,0.997001844,0.998681769,3.820331839,891299.6896,539.657249,592.4260692,1497.969451,0,42.20282122,0,888627.434,185.1307154,0,0,0,-2815.183485,0,85.16216655
39,4,3,70,0.009253933,0.015,0.000605242,0.07,0.05,0,0.001682143,0.083333333,,888627.434,1298270.218,-4.168181115,-0.533437503,0.000759882,0,0,0,0.0625,0.996955489,0.996955489,0.998635336,3.815295759,888627.434,537.3482999,629.7775114,1493.446359,0,44.86363632,0,885921.9982,184.567083,0,0,0,-2845.139253,0,87.2296428
40,4,4,70,0.009253933,0.015,0.000604478,0.07,0.05,0,0.001682143,0.083333333,,885921.9982,1294317.621,-4.168181115,-0.533437503,0.000759882,0,0,0,0.0625,0.996956252,0.996956252,0.9986361,3.810089163,885921.9982,535.0360072,627.8603892,1488.900119,0,44.72706575,0,883225.4746,184.0053072,0,0,0,-2835.801823,0,87.96081335
41,4,5,70,0.009253933,0.015,0.000603714,0.07,0.05,0,0.001682143,0.083333333,,883225.4746,1290378.043,-4.168181115,-0.533437503,0.000759882,0,0,0,0.0625,0.996957013,0.996957013,0.998636863,3.804892583,883225.4746,532.7340748,625.9495815,1484.368855,0,44.59094501,0,880537.8311,183.4453815,0,0,0,-2826.497892,0,88.6982031
42,4,6,70,0.009253933,0.015,0.000602952,0.07,0.05,0,0.001682143,0.083333333,,880537.8311,1286451.44,-4.168181115,-0.533437503,0.000759882,0,0,0,0.0625,0.996957774,0.996957774,0.998637625,3.799705992,880537.8311,530.4424539,624.0450656,1479.85251,0,44.45527248,0,877859.0358,182.8872991,0,0,0,-2817.227329,0,89.44186559
43,4,7,70,0.009253933,0.015,0.00060219,0.07,0.05,0,0.001682143,0.083333333,,877859.0358,1282537.764,-4.168181115,-0.533437503,0.000759882,0,0,0,0.0625,0.996958533,0.996958533,0.998638385,3.794529366,877859.0358,528.1610964,622.1468188,1475.351032,0,44.32004655,0,875189.0569,182.3310535,0,0,0,-2807.99,0,90.19185483
44,4,8,70,0.009253933,0.015,0.00060143,0.07,0.05,0,0.001682143,0.083333333,,875189.0569,1278636.968,-4.168181115,-0.533437503,0.000759882,0,0,0,0.0625,0.996959292,0.996959292,0.998639145,3.78936268,875189.0569,525.8899539,620.2548186,1470.864366,0,44.1852656,0,872527.8624,181.776638,0,0,0,-2798.785777,0,90.9482253
45,4,9,70,0.009253933,0.015,0.00060067,0.07,0.05,0,0.001682143,0.083333333,,872527.8624,1274749.006,-4.168181115,-0.533437503,0.000759882,0,0,0,0.0625,0.99696005,0.99696005,0.998639904,3.784205908,872527.8624,523.6289787,618.3690425,1466.392461,0,44.05092804,0,869875.421,181.224046,0,0,0,-2789.614528,0,91.71103195
46,4,10,70,0.009253933,0.015,0.000599912,0.07,0.05,0,0.001682143,0.083333333,,869875.421,1270873.832,-4.168181115,-0.533437503,0.000759882,0,0,0,0.0625,0.996960806,0.996960806,0.998640662,3.779059026,869875.421,521.3781229,616.4894681,1461.935262,0,43.91703227,0,867231.7012,180.6732711,0,0,0,-2780.476124,0,92.48033021
47,4,11,70,0.009253933,0.015,0.000599154,0.07,0.05,0,0.001682143,0.083333333,,867231.7012,1267011.401,-4.168181115,-0.533437503,0.000759882,0,0,0,0.0625,0.996961562,0.996961562,0.998641419,3.773922008,867231.7012,519.1373393,614.616073,1457.492717,0,43.78357671,0,864596.6714,180.1243066,0,0,0,-2771.370436,0,93.25617599
48,4,12,70,0.009253933,0.015,0.000598398,0.07,0.05,0,0.001682143,0.083333333,,864596.6714,1263161.665,-4.168181115,-0.533437503,0.000759882,0.005,0,0,0.0625,0.989679588,0.996962317,0.998642175,3.76879483,864596.6714,516.1259277,611.8234377,1450.870297,6300.58935,43.58463697,0,855673.6778,178.2653495,0,0,0,-2757.085012,0,319.4926155
49,5,1,71,0.010302507,0.015,0.00066561,0.06,0.05,0,0.001682143,0.083333333,,855673.6778,1338032.367,-3.989555306,-0.533437503,0.00090924,0,0.0378,0,0.058823529,0.996746261,0.996746261,0.998425755,3.763677468,888018.1428,590.4833914,760.6381835,1492.281024,0,45.97706942,32344.46502,885128.7631,184.4018257,0,0,0,-3027.804425,4043.058128,4143.91357
50,5,2,71,0.010302507,0.015,0.000664769,0.06,0.05,0,0.001682143,0.083333333,,885128.7631,1333678.758,-3.989555306,-0.652318787,0.000806872,0,0,0,0.058823529,0.996849227,0.996849227,0.998528895,3.757752517,885128.7631,587.8445607,672.8343729,1487.491257,0,40.6697341,0,882339.9232,183.8208173,0,0,0,-2931.991008,0,88.877595
51,5,3,71,0.010302507,0.015,0.000663929,0.06,0.05,0,0.001682143,0.083333333,,882339.9232,1329476.639,-3.989555306,-0.586411333,0.000862104,0,0,0,0.058823529,0.996794962,0.996794962,0.998474539,3.752224468,882339.9232,585.2383337,716.6093321,1482.769581,0,43.31572845,0,879511.9902,183.2316646,0,0,0,-2967.848912,0,91.17924097
52,5,4,71,0.010302507,0.015,0.000663091,0.06,0.05,0,0.001682143,0.083333333,,879511.9902,1325215.616,-3.989555306,-0.586411333,0.000862104,0,0,0,0.058823529,0.996795799,0.996795799,0.998475377,3.746500594,879511.9902,582.6259105,714.3128645,1478.017854,0,43.17691758,0,876693.8567,182.6445535,0,0,0,-2957.601182,0,91.92774005
53,5,5,71,0.010302507,0.015,0.000662253,0.06,0.05,0,0.001682143,0.083333333,,876693.8567,1320969.358,-3.989555306,-0.586411333,0.000862104,0,0,0,0.058823529,0.996796634,0.996796634,0.998476213,3.740788591,876693.8567,580.0256388,712.0243536,1473.28259,0,43.03858765,0,873885.4855,182.0594762,0,0,0,-2947.392058,0,92.68248578
54,5,6,71,0.010302507,0.015,0.000661416,0.06,0.05,0,0.001682143,0.083333333,,873885.4855,1316737.81,-3.989555306,-0.586411333,0.000862104,0,0,0,0.058823529,0.996797469,0.996797469,0.998477049,3.735088428,873885.4855,577.4374594,709.7437693,1468.563727,0,42.90073685,0,871086.8398,181.476425,0,0,0,-2937.221381,0,93.44353101
55,5,7,71,0.010302507,0.015,0.000660581,0.06,0.05,0,0.001682143,0.083333333,,871086.8398,1312520.916,-3.989555306,-0.586411333,0.000862104,0,0,0,0.058823529,0.996798302,0.996798302,0.998477884,3.729400073,871086.8398,574.8613133,707.4710817,1463.861204,0,42.76336337,0,868297.8829,180.8953923,0,0,0,-2927.088991,0,94.21092903
56,5,8,71,0.010302507,0.015,0.000659746,0.06,0.05,0,0.001682143,0.083333333,,868297.8829,1308318.62,-3.989555306,-0.586411333,0.000862104,0,0,0,0.058823529,0.996799134,0.996799134,0.998478718,3.723723494,868297.8829,572.297142,705.2062609,1459.174958,0,42.6264654,0,865518.5781,180.3163704,0,0,0,-2916.994731,0,94.98473358
57,5,9,71,0.010302507,0.015,0.000658913,0.06,0.05,0,0.001682143,0.083333333,,865518.5781,1304130.868,-3.989555306,-0.586411333,0.000862104,0,0,0,0.058823529,0.996799966,0.996799966,0.998479551,3.71805866,865518.5781,569.744887,702.9492773,1454.504929,0,42.49004115,0,862748.8889,179.7393519,0,0,0,-2906.938445,0,95.76499888
58,5,10,71,0.010302507,0.015,0.000658081,0.06,0.05,0,0.001682143,0.083333333,,862748.8889,1299957.604,-3.989555306,-0.586411333,0.000862104,0,0,0,0.058823529,0.996800796,0.996800796,0.998480382,3.71240554,862748.8889,567.2044904,700.7001012,1449.851054,0,42.35408883,0,859988.7792,179.164329,0,0,0,-2896.919975,0,96.55177958
59,5,11,71,0.010302507,0.015,0.000657249,0.06,0.05,0,0.001682143,0.083333333,,859988.7792,1295798.775,-3.989555306,-0.586411333,0.000862104,0,0,0,0.058823529,0.996801625,0.996801625,0.998481213,3.706764103,859988.7792,564.6758945,698.4587031,1445.213273,0,42.21860666,0,857238.2127,178.5912943,0,0,0,-2886.939165,0,97.34513084
60,5,12,71,0.010302507,0.015,0.000656419,0.06,0.05,0,0.001682143,0.083333333,,857238.2127,1291654.325,-3.989555306,-0.586411333,0.000862104,0.005,0,0,0.058823529,0.989292731,0.996802453,0.998482042,3.701134318,857238.2127,561.281135,695.1377802,1438.341798,6441.901627,42.01787219,0,848059.5325,176.6790693,0,0,0,-2871.439782,0,328.6476112
61,6,1,72,0.0115482,0.015,0.00073518,0.05,0.05,0,0.001682143,0.083333333,,848059.5325,1363260.917,-3.805050686,-0.586411333,0.001037787,0,0.0378,0,0.055555556,0.996548634,0.996548634,0.998227796,3.695516153,880116.1828,646.3424299,869.0455287,1478.876589,0,43.33822846,32056.65033,877078.58,182.7247042,0,0,0,-3176.989252,4007.081291,4113.110546
62,6,2,72,0.0115482,0.015,0.000734251,0.05,0.05,0,0.001682143,0.083333333,,877078.58,1358555.805,-3.805050686,-0.70298917,0.000923008,0,0,0,0.055555556,0.996664063,0.996664063,0.998343419,3.688966943,877078.58,643.3274189,770.2969196,1473.840638,0,38.41375714,0,874152.7013,182.1151461,0,0,0,-3069.580123,0,93.24488755
63,6,3,72,0.0115482,0.015,0.000733323,0.05,0.05,0,0.001682143,0.083333333,,874152.7013,1354023.749,-3.805050686,-0.635236139,0.000988065,0,0,0,0.055555556,0.996600089,0.996600089,0.998279337,3.682855871,874152.7013,640.3544171,821.8180858,1468.885929,0,40.98305415,0,871180.6598,181.4959708,0,0,0,-3112.554402,0,95.82563985
64,6,4,72,0.0115482,0.015,0.000732396,0.05,0.05,0,0.001682143,0.083333333,,871180.6598,1349420.189,-3.805050686,-0.635236139,0.000988065,0,0,0,0.055555556,0.996601013,0.996601013,0.998280263,3.676518918,871180.6598,637.3710429,819.0243358,1463.892488,0,40.84373328,0,868219.5282,180.8790684,0,0,0,-3101.166935,0,96.59234792
65,6,5,72,0.0115482,0.015,0.00073147,0.05,0.05,0,0.001682143,0.083333333,,868219.5282,1344833.527,-3.805050686,-0.635236139,0.000988065,0,0,0,0.055555556,0.996601936,0.996601936,0.998281188,3.670196272,868219.5282,634.4021604,816.2408399,1458.917375,0,40.70492377,0,865269.2629,180.2644298,0,0,0,-3089.824805,0,97.36530717
66,6,6,72,0.0115482,0.015,0.000730546,0.05,0.05,0,0.001682143,0.083333333,,865269.2629,1340263.697,-3.805050686,-0.635236139,0.000988065,0,0,0,0.055555556,0.996602858,0.996602858,0.998282111,3.663887892,865269.2629,631.4476957,813.467557,1453.960516,0,40.56662358,0,862329.8205,179.6520459,0,0,0,-3078.527814,0,98.14456937
67,6,7,72,0.0115482,0.015,0.000729623,0.05,0.05,0,0.001682143,0.083333333,,862329.8205,1335710.631,-3.805050686,-0.635236139,0.000988065,0,0,0,0.055555556,0.996603779,0.996603779,0.998283033,3.65759374,862329.8205,628.5075754,810.7044464,1449.021839,0,40.42883066,0,859401.1578,179.0419079,0,0,0,-3067.275768,0,98.93018669
68,6,8,72,0.0115482,0.015,0.000728701,0.05,0.05,0,0.001682143,0.083333333,,859401.1578,1331174.263,-3.805050686,-0.635236139,0.000988065,0,0,0,0.055555556,0.996604699,0.996604699,0.998283954,3.651313773,859401.1578,625.5817266,807.9514675,1444.10127,0,40.291543,0,856483.2318,178.4340066,0,0,0,-3056.068471,0,99.72221175
69,6,9,72,0.0115482,0.015,0.00072778,0.05,0.05,0,0.001682143,0.083333333,,856483.2318,1326654.525,-3.805050686,-0.635236139,0.000988065,0,0,0,0.055555556,0.996605617,0.996605617,0.998284874,3.645047952,856483.2318,622.6700767,805.2085798,1439.198739,0,40.15475857,0,853575.9997,177.8283333,0,0,0,-3044.905729,0,100.5206976
70,6,10,72,0.0115482,0.015,0.00072686,0.05,0.05,0,0.001682143,0.083333333,,853575.9997,1322151.351,-3.805050686,-0.635236139,0.000988065,0,0,0,0.055555556,0.996606534,0.996606534,0.998285793,3.638796237,853575.9997,619.7725534,802.4757432,1434.314172,0,40.01847538,0,850679.4187,177.2248789,0,0,0,-3033.787348,0,101.3256978
71,6,11,72,0.0115482,0.015,0.000725942,0.05,0.05,0,0.001682143,0.083333333,,850679.4187,1317664.676,-3.805050686,-0.635236139,0.000988065,0,0,0,0.055555556,0.99660745,0.99660745,0.998286711,3.632558588,850679.4187,616.8890849,799.7529175,1429.447498,0,39.88269142,0,847793.4465,176.6236347,0,0,0,-3022.713136,0,102.1372662
72,6,12,72,0.0115482,0.015,0.000725024,0.05,0.05,0,0.001682143,0.083333333,,847793.4465,1313194.433,-3.805050686,-0.635236139,0.000988065,0.005,0,0,0.055555556,0.988889855,0.996608365,0.998287627,3.626334965,847793.4465,613.0229497,795.7463416,1422.286299,6548.37002,39.68288843,0,838374.338,174.6613204,0,0,0,-3005.716911,0,337.2562761
73,7,1,73,0.013018293,0.015,0.000816703,0.04,0.05,0,0.001682143,0.083333333,,838374.338,1381448.366,-3.614667255,-0.635236139,0.001196645,0,0.0378,0,0.052631579,0.996308872,0.996308872,0.997987629,3.620125328,870064.888,709.7456479,1000.412792,1461.845474,0,39.51734523,31690.54998,866853.3668,180.5944514,0,0,0,-3352.598366,3961.318747,4073.418726
74,7,2,73,0.013018293,0.015,0.00081567,0.04,0.05,0,0.001682143,0.083333333,,866853.3668,1376349.262,-3.614667255,-0.749581759,0.001066585,0,0,0,0.052631579,0.996439637,0.996439637,0.998118614,3.612840293,866853.3668,706.2661349,888.4324244,1456.52035,0,35.09400429,0,863767.0539,179.9514696,0,0,0,-3231.170379,0,98.35776762
